phase,epoch,seed,window_size,lam,total_loss,policy_loss,value_loss,kf_loss,dyn_loss,sim_policy_loss,sim_value_loss,discounted_reward,val_sharpe,avg_weight_JPM,avg_weight_JNJ,avg_weight_MSFT,avg_weight_PG,avg_weight_XOM
train,39,0,1,10.0,0.07122588555976822,0.07122588555976822,0.0,0.0,0.0,0.0,0.0,-0.1357781558512144,,,,,,
train,40,0,1,10.0,0.032220318099693855,0.032220318099693855,0.0,0.0,0.0,0.0,0.0,-0.09215794269945107,1.6853978633880615,0.2218768447637558,0.19298112392425537,0.17355601489543915,0.18313784897327423,0.22844816744327545
train,41,0,1,10.0,0.07775890130570214,0.07775890130570214,0.0,0.0,0.0,0.0,0.0,-0.13096194416649787,,,,,,
train,42,0,1,10.0,0.08436718275348254,0.08436718275348254,0.0,0.0,0.0,0.0,0.0,-0.16230585496854402,,,,,,
train,43,0,1,10.0,0.028945448128141316,0.028945448128141316,0.0,0.0,0.0,0.0,0.0,-0.08679858552218944,,,,,,
train,44,0,1,10.0,0.05294712321540596,0.05294712321540596,0.0,0.0,0.0,0.0,0.0,-0.10921467652124371,,,,,,
train,45,0,1,10.0,0.06437293149607357,0.06437293149607357,0.0,0.0,0.0,0.0,0.0,-0.11382923094674434,1.701737642288208,0.21646393835544586,0.19054515659809113,0.18542422354221344,0.18679176270961761,0.22077490389347076
train,46,0,1,10.0,0.03149515457049597,0.03149515457049597,0.0,0.0,0.0,0.0,0.0,-0.09045822297305088,,,,,,
train,47,0,1,10.0,0.05188635421697708,0.05188635421697708,0.0,0.0,0.0,0.0,0.0,-0.11255698583508823,,,,,,
train,48,0,1,10.0,0.07365855090314403,0.07365855090314403,0.0,0.0,0.0,0.0,0.0,-0.11478488066681095,,,,,,
train,49,0,1,10.0,0.0419375977091441,0.0419375977091441,0.0,0.0,0.0,0.0,0.0,-0.10128259619551838,,,,,,
train,50,0,1,10.0,0.05639860409999029,0.05639860409999029,0.0,0.0,0.0,0.0,0.0,-0.11340873031968288,1.7046223878860474,0.21460479497909546,0.18707191944122314,0.19264303147792816,0.19284571707248688,0.21283458173274994
train,51,0,1,10.0,0.025967659276919255,0.025967659276919255,0.0,0.0,0.0,0.0,0.0,-0.08610280312360356,,,,,,
train,52,0,1,10.0,0.0456301785649403,0.0456301785649403,0.0,0.0,0.0,0.0,0.0,-0.10810627963613062,,,,,,
train,53,0,1,10.0,0.04347872837588154,0.04347872837588154,0.0,0.0,0.0,0.0,0.0,-0.1068835278297318,,,,,,
train,54,0,1,10.0,0.07643475048769009,0.07643475048769009,0.0,0.0,0.0,0.0,0.0,-0.1397713067457445,,,,,,
train,55,0,1,10.0,0.06265891051175547,0.06265891051175547,0.0,0.0,0.0,0.0,0.0,-0.13214272016878514,1.71065354347229,0.20635057985782623,0.1866578310728073,0.19448181986808777,0.1946951150894165,0.21781469881534576
train,56,0,1,10.0,0.07144572652931161,0.07144572652931161,0.0,0.0,0.0,0.0,0.0,-0.13338060935447907,,,,,,
train,57,0,1,10.0,0.04273399513433961,0.04273399513433961,0.0,0.0,0.0,0.0,0.0,-0.11064974149670817,,,,,,
train,58,0,1,10.0,0.07527292255476556,0.07527292255476556,0.0,0.0,0.0,0.0,0.0,-0.15818640156922972,,,,,,
train,59,0,1,10.0,0.038997596126351064,0.038997596126351064,0.0,0.0,0.0,0.0,0.0,-0.09921642331242123,,,,,,
train,60,0,1,10.0,0.07004323246085323,0.07004323246085323,0.0,0.0,0.0,0.0,0.0,-0.13536058065901493,1.6977317333221436,0.20791180431842804,0.18069523572921753,0.19520090520381927,0.2037501335144043,0.21244192123413086
train,61,0,1,10.0,0.036308203216678665,0.036308203216678665,0.0,0.0,0.0,0.0,0.0,-0.10047588468182321,,,,,,
train,62,0,1,10.0,0.03394436918418197,0.03394436918418197,0.0,0.0,0.0,0.0,0.0,-0.09228206787020991,,,,,,
train,63,0,1,10.0,0.06758342992386543,0.06758342992386543,0.0,0.0,0.0,0.0,0.0,-0.12951199305426403,,,,,,
train,64,0,1,10.0,0.06710911490703367,0.06710911490703367,0.0,0.0,0.0,0.0,0.0,-0.12276493216061271,,,,,,
train,65,0,1,10.0,0.05530980206094682,0.05530980206094682,0.0,0.0,0.0,0.0,0.0,-0.12334453613113831,1.7149312496185303,0.2039685696363449,0.17843122780323029,0.20628727972507477,0.20024816691875458,0.21106477081775665
train,66,0,1,10.0,0.02989554668630601,0.02989554668630601,0.0,0.0,0.0,0.0,0.0,-0.09183279915676251,,,,,,
train,67,0,1,10.0,0.052660920437797444,0.052660920437797444,0.0,0.0,0.0,0.0,0.0,-0.11770021189095489,,,,,,
train,68,0,1,10.0,0.04333551722240871,0.04333551722240871,0.0,0.0,0.0,0.0,0.0,-0.11059667280071653,,,,,,
train,69,0,1,10.0,0.043734431717608706,0.043734431717608706,0.0,0.0,0.0,0.0,0.0,-0.11155486626860996,,,,,,
train,70,0,1,10.0,0.04586866407600396,0.04586866407600396,0.0,0.0,0.0,0.0,0.0,-0.11757642070205845,1.7167603969573975,0.20375007390975952,0.17775140702724457,0.20709970593452454,0.19897177815437317,0.2124270349740982
train,71,0,1,10.0,0.06212289214097694,0.06212289214097694,0.0,0.0,0.0,0.0,0.0,-0.11767552393561631,,,,,,
train,72,0,1,10.0,0.05226213152305789,0.05226213152305789,0.0,0.0,0.0,0.0,0.0,-0.11356347325422309,,,,,,
train,73,0,1,10.0,0.07919325239445064,0.07919325239445064,0.0,0.0,0.0,0.0,0.0,-0.12599362248518303,,,,,,
train,74,0,1,10.0,0.03056440641647022,0.03056440641647022,0.0,0.0,0.0,0.0,0.0,-0.09075217699979012,,,,,,
train,75,0,1,10.0,0.1782559772757083,0.1782559772757083,0.0,0.0,0.0,0.0,0.0,-0.22307328989400582,1.6836456060409546,0.2119663953781128,0.17513766884803772,0.19326730072498322,0.2085300236940384,0.21109864115715027
train,76,0,1,10.0,0.04210683899730736,0.04210683899730736,0.0,0.0,0.0,0.0,0.0,-0.10650710603587475,,,,,,
train,77,0,1,10.0,0.06771218898853369,0.06771218898853369,0.0,0.0,0.0,0.0,0.0,-0.12513954501014715,,,,,,
train,78,0,1,10.0,0.09691357555386597,0.09691357555386597,0.0,0.0,0.0,0.0,0.0,-0.15936242285476743,,,,,,
train,79,0,1,10.0,0.030463239992968738,0.030463239992968738,0.0,0.0,0.0,0.0,0.0,-0.08815011977875496,,,,,,
train,80,0,1,10.0,0.041023527051769565,0.041023527051769565,0.0,0.0,0.0,0.0,0.0,-0.11064961361333582,1.645885944366455,0.2303827553987503,0.1572074145078659,0.1899755299091339,0.21289949119091034,0.20953483879566193
train,81,0,1,10.0,0.048273652689257526,0.048273652689257526,0.0,0.0,0.0,0.0,0.0,-0.11498669830296993,,,,,,
train,82,0,1,10.0,0.044747901610190086,0.044747901610190086,0.0,0.0,0.0,0.0,0.0,-0.11400129350230974,,,,,,
train,83,0,1,10.0,0.12159385682881453,0.12159385682881453,0.0,0.0,0.0,0.0,0.0,-0.17523464538595257,,,,,,
train,84,0,1,10.0,0.048217905990325154,0.048217905990325154,0.0,0.0,0.0,0.0,0.0,-0.11108329555238872,,,,,,
train,85,0,1,10.0,0.042236218926286796,0.042236218926286796,0.0,0.0,0.0,0.0,0.0,-0.10539352375667031,1.659087061882019,0.21723781526088715,0.16870522499084473,0.18611547350883484,0.21517865359783173,0.21276286244392395
train,86,0,1,10.0,0.044740194299568735,0.044740194299568735,0.0,0.0,0.0,0.0,0.0,-0.11660658041992243,,,,,,
train,87,0,1,10.0,0.04996372673343228,0.04996372673343228,0.0,0.0,0.0,0.0,0.0,-0.11049766051035155,,,,,,
train,88,0,1,10.0,0.0745107363053488,0.0745107363053488,0.0,0.0,0.0,0.0,0.0,-0.12452709209630448,,,,,,
train,89,0,1,10.0,0.07474504674182218,0.07474504674182218,0.0,0.0,0.0,0.0,0.0,-0.1328038808903383,,,,,,
train,90,0,1,10.0,0.042733990919420164,0.042733990919420164,0.0,0.0,0.0,0.0,0.0,-0.10139698096021425,1.6578848361968994,0.22037547826766968,0.17216171324253082,0.18077801167964935,0.209605872631073,0.21707892417907715
train,91,0,1,10.0,0.05929628092174729,0.05929628092174729,0.0,0.0,0.0,0.0,0.0,-0.11239993464037337,,,,,,
train,92,0,1,10.0,0.04421536018986337,0.04421536018986337,0.0,0.0,0.0,0.0,0.0,-0.10975055484667275,,,,,,
train,93,0,1,10.0,0.054250162553644794,0.054250162553644794,0.0,0.0,0.0,0.0,0.0,-0.10839311107445289,,,,,,
train,94,0,1,10.0,0.07127272069092393,0.07127272069092393,0.0,0.0,0.0,0.0,0.0,-0.13022967191714355,,,,,,
train,95,0,1,10.0,0.03345934584920578,0.03345934584920578,0.0,0.0,0.0,0.0,0.0,-0.09329667179297436,1.6705994606018066,0.21457509696483612,0.1695340871810913,0.18634507060050964,0.20658205449581146,0.22296372056007385
train,96,0,1,10.0,0.0703534109640054,0.0703534109640054,0.0,0.0,0.0,0.0,0.0,-0.11311635897293978,,,,,,
train,97,0,1,10.0,0.03604491555654699,0.03604491555654699,0.0,0.0,0.0,0.0,0.0,-0.09530412438599502,,,,,,
train,98,0,1,10.0,0.04563068106825299,0.04563068106825299,0.0,0.0,0.0,0.0,0.0,-0.10443336750362434,,,,,,
train,99,0,1,10.0,0.03988497073342111,0.03988497073342111,0.0,0.0,0.0,0.0,0.0,-0.10111426763857405,,,,,,
train,100,0,1,10.0,0.0817588883105154,0.0817588883105154,0.0,0.0,0.0,0.0,0.0,-0.1250798175084021,1.6831632852554321,0.20597924292087555,0.17595930397510529,0.18863771855831146,0.20835724472999573,0.22106651961803436
train,101,0,1,10.0,0.04998655349710116,0.04998655349710116,0.0,0.0,0.0,0.0,0.0,-0.11417234145725767,,,,,,
train,102,0,1,10.0,0.061126028906608766,0.061126028906608766,0.0,0.0,0.0,0.0,0.0,-0.13345606248898834,,,,,,
train,103,0,1,10.0,0.04179307815673597,0.04179307815673597,0.0,0.0,0.0,0.0,0.0,-0.10125462683465551,,,,,,
train,104,0,1,10.0,0.048375911460550244,0.048375911460550244,0.0,0.0,0.0,0.0,0.0,-0.10690148676261671,,,,,,
train,105,0,1,10.0,0.0799089852200054,0.0799089852200054,0.0,0.0,0.0,0.0,0.0,-0.16207324486801072,1.679430365562439,0.19223490357398987,0.17357869446277618,0.18943604826927185,0.22103960812091827,0.22371076047420502
train,106,0,1,10.0,0.05165582015615655,0.05165582015615655,0.0,0.0,0.0,0.0,0.0,-0.10795484282825069,,,,,,
train,107,0,1,10.0,0.03327252429581302,0.03327252429581302,0.0,0.0,0.0,0.0,0.0,-0.09166422750179966,,,,,,
train,108,0,1,10.0,0.08974689756994884,0.08974689756994884,0.0,0.0,0.0,0.0,0.0,-0.16361267413651825,,,,,,
train,109,0,1,10.0,0.06474135054218898,0.06474135054218898,0.0,0.0,0.0,0.0,0.0,-0.1310004206903863,,,,,,
train,110,0,1,10.0,0.04897272425895447,0.04897272425895447,0.0,0.0,0.0,0.0,0.0,-0.11028369631864787,1.6954110860824585,0.1978248953819275,0.1754155457019806,0.19677428901195526,0.21155162155628204,0.218433678150177
train,111,0,1,10.0,0.04898939256935252,0.04898939256935252,0.0,0.0,0.0,0.0,0.0,-0.10696856086781505,,,,,,
train,112,0,1,10.0,0.04193352615716411,0.04193352615716411,0.0,0.0,0.0,0.0,0.0,-0.10354944556841955,,,,,,
train,113,0,1,10.0,0.045372108326238746,0.045372108326238746,0.0,0.0,0.0,0.0,0.0,-0.10130175397338748,,,,,,
train,114,0,1,10.0,0.09045672535042588,0.09045672535042588,0.0,0.0,0.0,0.0,0.0,-0.14279030512233137,,,,,,
train,115,0,1,10.0,0.04363218975463407,0.04363218975463407,0.0,0.0,0.0,0.0,0.0,-0.10228978767625842,1.711310863494873,0.19155550003051758,0.18616612255573273,0.19303026795387268,0.20190322399139404,0.22734491527080536
train,116,0,1,10.0,0.04094951108152814,0.04094951108152814,0.0,0.0,0.0,0.0,0.0,-0.10648327164224111,,,,,,
train,117,0,1,10.0,0.04645153685180726,0.04645153685180726,0.0,0.0,0.0,0.0,0.0,-0.1135268300068656,,,,,,
train,118,0,1,10.0,0.0640662622708809,0.0640662622708809,0.0,0.0,0.0,0.0,0.0,-0.1339533899582046,,,,,,
train,119,0,1,10.0,0.03255419038531745,0.03255419038531745,0.0,0.0,0.0,0.0,0.0,-0.09591965768577568,,,,,,
train,120,0,1,10.0,0.05795535042382065,0.05795535042382065,0.0,0.0,0.0,0.0,0.0,-0.12133753035838406,1.7207001447677612,0.1912810504436493,0.1852666586637497,0.19912436604499817,0.19920513033866882,0.22512277960777283
train,121,0,1,10.0,0.07670590446179952,0.07670590446179952,0.0,0.0,0.0,0.0,0.0,-0.14666453000231117,,,,,,
train,122,0,1,10.0,0.12559940273343934,0.12559940273343934,0.0,0.0,0.0,0.0,0.0,-0.17554837058517425,,,,,,
train,123,0,1,10.0,0.0576468203012779,0.0576468203012779,0.0,0.0,0.0,0.0,0.0,-0.12663290058901788,,,,,,
train,124,0,1,10.0,0.04320146405485039,0.04320146405485039,0.0,0.0,0.0,0.0,0.0,-0.10357122713079055,,,,,,
train,125,0,1,10.0,0.04452712149085367,0.04452712149085367,0.0,0.0,0.0,0.0,0.0,-0.09942532959394157,1.7148957252502441,0.19438603520393372,0.18524768948554993,0.19771994650363922,0.20182602107524872,0.22082030773162842
train,126,0,1,10.0,0.04137860561775811,0.04137860561775811,0.0,0.0,0.0,0.0,0.0,-0.09761984880064048,,,,,,
train,127,0,1,10.0,0.038703214148899504,0.038703214148899504,0.0,0.0,0.0,0.0,0.0,-0.10592748545676324,,,,,,
train,128,0,1,10.0,0.05909436870841127,0.05909436870841127,0.0,0.0,0.0,0.0,0.0,-0.12530780571750275,,,,,,
train,129,0,1,10.0,0.05086786370934444,0.05086786370934444,0.0,0.0,0.0,0.0,0.0,-0.11768065615986273,,,,,,
train,130,0,1,10.0,0.12432490577396262,0.12432490577396262,0.0,0.0,0.0,0.0,0.0,-0.19615978262770703,1.7126573324203491,0.19414590299129486,0.18055200576782227,0.1998594105243683,0.2034681737422943,0.22197450697422028
train,131,0,1,10.0,0.04999979402026499,0.04999979402026499,0.0,0.0,0.0,0.0,0.0,-0.10260352767163924,,,,,,
train,132,0,1,10.0,0.049370130110879006,0.049370130110879006,0.0,0.0,0.0,0.0,0.0,-0.10731202059918467,,,,,,
train,133,0,1,10.0,0.05044328566531048,0.05044328566531048,0.0,0.0,0.0,0.0,0.0,-0.1223855578801686,,,,,,
train,134,0,1,10.0,0.04762506338781403,0.04762506338781403,0.0,0.0,0.0,0.0,0.0,-0.1181337258175892,,,,,,
train,135,0,1,10.0,0.0912173795696421,0.0912173795696421,0.0,0.0,0.0,0.0,0.0,-0.14575314509463222,1.716269850730896,0.19775350391864777,0.17684540152549744,0.20783579349517822,0.2037425935268402,0.21382273733615875
train,136,0,1,10.0,0.027572943089420304,0.027572943089420304,0.0,0.0,0.0,0.0,0.0,-0.08698060313997534,,,,,,
train,137,0,1,10.0,0.056713994971348665,0.056713994971348665,0.0,0.0,0.0,0.0,0.0,-0.12315646958920885,,,,,,
train,138,0,1,10.0,0.06250714992033775,0.06250714992033775,0.0,0.0,0.0,0.0,0.0,-0.1262294435029046,,,,,,
train,139,0,1,10.0,0.040504643552041815,0.040504643552041815,0.0,0.0,0.0,0.0,0.0,-0.10405281833920847,,,,,,
train,140,0,1,10.0,0.030995610959864424,0.030995610959864424,0.0,0.0,0.0,0.0,0.0,-0.09642522647867308,1.7177174091339111,0.19560343027114868,0.1787409782409668,0.20671208202838898,0.20394031703472137,0.21500320732593536
train,141,0,1,10.0,0.06231919724914227,0.06231919724914227,0.0,0.0,0.0,0.0,0.0,-0.14031659513164094,,,,,,
train,142,0,1,10.0,0.08030754583545358,0.08030754583545358,0.0,0.0,0.0,0.0,0.0,-0.14409288328013145,,,,,,
train,143,0,1,10.0,0.04565342677433007,0.04565342677433007,0.0,0.0,0.0,0.0,0.0,-0.11276369579090718,,,,,,
train,144,0,1,10.0,0.19283481400149563,0.19283481400149563,0.0,0.0,0.0,0.0,0.0,-0.22465004003150205,,,,,,
train,145,0,1,10.0,0.04598396516624181,0.04598396516624181,0.0,0.0,0.0,0.0,0.0,-0.11435203848625808,1.7235676050186157,0.18727244436740875,0.1678132563829422,0.2140970528125763,0.20272697508335114,0.22809025645256042
train,146,0,1,10.0,0.05582383591721665,0.05582383591721665,0.0,0.0,0.0,0.0,0.0,-0.12085190326473036,,,,,,
train,147,0,1,10.0,0.08454734441486425,0.08454734441486425,0.0,0.0,0.0,0.0,0.0,-0.13541511687514024,,,,,,
train,148,0,1,10.0,0.04808124989463691,0.04808124989463691,0.0,0.0,0.0,0.0,0.0,-0.10813406990914076,,,,,,
train,149,0,1,10.0,0.05429837111867029,0.05429837111867029,0.0,0.0,0.0,0.0,0.0,-0.11900250201442224,,,,,,
train,150,0,1,10.0,0.04955683746283837,0.04955683746283837,0.0,0.0,0.0,0.0,0.0,-0.11487669875279215,1.721653938293457,0.18962426483631134,0.17161861062049866,0.2111900895833969,0.20322741568088531,0.22433961927890778
train,151,0,1,10.0,0.04526298537658637,0.04526298537658637,0.0,0.0,0.0,0.0,0.0,-0.10692290821587484,,,,,,
train,152,0,1,10.0,0.027747570327026586,0.027747570327026586,0.0,0.0,0.0,0.0,0.0,-0.08801910393088416,,,,,,
train,153,0,1,10.0,0.041906899827368116,0.041906899827368116,0.0,0.0,0.0,0.0,0.0,-0.09815494794690725,,,,,,
train,154,0,1,10.0,0.04220703351493998,0.04220703351493998,0.0,0.0,0.0,0.0,0.0,-0.1129687302289348,,,,,,
train,155,0,1,10.0,0.07455513382321406,0.07455513382321406,0.0,0.0,0.0,0.0,0.0,-0.13833736338282882,1.7126660346984863,0.2059560865163803,0.1680937111377716,0.20769551396369934,0.19479042291641235,0.22346431016921997
train,156,0,1,10.0,0.052457336741545256,0.052457336741545256,0.0,0.0,0.0,0.0,0.0,-0.11200124490549605,,,,,,
train,157,0,1,10.0,0.05937863182999518,0.05937863182999518,0.0,0.0,0.0,0.0,0.0,-0.12451224794666119,,,,,,
train,158,0,1,10.0,0.08280408802709323,0.08280408802709323,0.0,0.0,0.0,0.0,0.0,-0.14071502814105913,,,,,,
train,159,0,1,10.0,0.03914631597595586,0.03914631597595586,0.0,0.0,0.0,0.0,0.0,-0.09849903089743034,,,,,,
train,160,0,1,10.0,0.054744900368592316,0.054744900368592316,0.0,0.0,0.0,0.0,0.0,-0.10564660274551488,1.702048659324646,0.21012437343597412,0.17219918966293335,0.1990596204996109,0.195606529712677,0.2230103313922882
train,161,0,1,10.0,0.04979571564763319,0.04979571564763319,0.0,0.0,0.0,0.0,0.0,-0.11756702144995478,,,,,,
train,162,0,1,10.0,0.02226565873370775,0.02226565873370775,0.0,0.0,0.0,0.0,0.0,-0.08529029133747898,,,,,,
train,163,0,1,10.0,0.042594467919758135,0.042594467919758135,0.0,0.0,0.0,0.0,0.0,-0.10182058952255722,,,,,,
train,164,0,1,10.0,0.05490955388100416,0.05490955388100416,0.0,0.0,0.0,0.0,0.0,-0.11018581073000736,,,,,,
train,165,0,1,10.0,0.10477993318208438,0.10477993318208438,0.0,0.0,0.0,0.0,0.0,-0.18385385357610443,1.7103822231292725,0.19788044691085815,0.17368298768997192,0.20210179686546326,0.20054465532302856,0.2257901430130005
train,166,0,1,10.0,0.037096084729544634,0.037096084729544634,0.0,0.0,0.0,0.0,0.0,-0.10288392350890253,,,,,,
train,167,0,1,10.0,0.09075077686586655,0.09075077686586655,0.0,0.0,0.0,0.0,0.0,-0.1339718809707419,,,,,,
train,168,0,1,10.0,0.07317005018886252,0.07317005018886252,0.0,0.0,0.0,0.0,0.0,-0.12081256275083505,,,,,,
train,169,0,1,10.0,0.04828072961547649,0.04828072961547649,0.0,0.0,0.0,0.0,0.0,-0.13061308060937069,,,,,,
train,170,0,1,10.0,0.05644842400900362,0.05644842400900362,0.0,0.0,0.0,0.0,0.0,-0.1176427536205772,1.7220674753189087,0.2039656639099121,0.1763935387134552,0.20633795857429504,0.191082164645195,0.22222070395946503
train,171,0,1,10.0,0.04350651394063378,0.04350651394063378,0.0,0.0,0.0,0.0,0.0,-0.10186613623655456,,,,,,
train,172,0,1,10.0,0.052561194900715466,0.052561194900715466,0.0,0.0,0.0,0.0,0.0,-0.11325217780711896,,,,,,
train,173,0,1,10.0,0.07677842488705852,0.07677842488705852,0.0,0.0,0.0,0.0,0.0,-0.13218698013281704,,,,,,
train,174,0,1,10.0,0.0402419505933044,0.0402419505933044,0.0,0.0,0.0,0.0,0.0,-0.09761718400370549,,,,,,
train,175,0,1,10.0,0.03621777526659928,0.03621777526659928,0.0,0.0,0.0,0.0,0.0,-0.08872641412445399,1.7227550745010376,0.20343716442584991,0.17048011720180511,0.2126409411430359,0.1933107227087021,0.22013109922409058
train,176,0,1,10.0,0.0610550061713487,0.0610550061713487,0.0,0.0,0.0,0.0,0.0,-0.14136979991898818,,,,,,
train,177,0,1,10.0,0.06752827379443939,0.06752827379443939,0.0,0.0,0.0,0.0,0.0,-0.12740143423662612,,,,,,
train,178,0,1,10.0,0.05660320992704809,0.05660320992704809,0.0,0.0,0.0,0.0,0.0,-0.1154828960276848,,,,,,
train,179,0,1,10.0,0.06306509323208136,0.06306509323208136,0.0,0.0,0.0,0.0,0.0,-0.13455573521444902,,,,,,
train,180,0,1,10.0,0.07466521632273261,0.07466521632273261,0.0,0.0,0.0,0.0,0.0,-0.1346004608671601,1.7303978204727173,0.1987430602312088,0.17229510843753815,0.2170114517211914,0.19465601444244385,0.2172943651676178
train,181,0,1,10.0,0.055037768256357485,0.055037768256357485,0.0,0.0,0.0,0.0,0.0,-0.12796502814664706,,,,,,
