combo_id,lr_actor,dyn_sim_M,dyn_sim_deterministic,dyn_sim_pl_weight,lam,actor_weight,kappa_unc,seed,best_val_sharpe,test_sharpe,test_total_return,test_mean_return,test_std_return
170,1e-05,10,True,1.0,1.0,1.0,0.0,2,-inf,1.722946047782898,1.0921754837036133,0.0007090425351634622,0.006532812956720591
171,1e-05,10,True,1.0,1.0,1.0,1.0,0,-inf,1.7962212562561035,1.0977120399475098,0.0007516309851780534,0.006642697378993034
171,1e-05,10,True,1.0,1.0,1.0,1.0,1,-inf,1.713005542755127,1.0918843746185303,0.0007068027625791728,0.006549966987222433
172,1e-05,10,True,1.0,10.0,0.0,0.0,0,-inf,1.7312132120132446,1.0926728248596191,0.0007128677680157125,0.006536692380905151
171,1e-05,10,True,1.0,1.0,1.0,1.0,2,-inf,1.726746678352356,1.0924105644226074,0.0007108504069037735,0.006535054184496403
172,1e-05,10,True,1.0,10.0,0.0,0.0,1,-inf,1.723128080368042,1.0922157764434814,0.0007093521999195218,0.006534975487738848
172,1e-05,10,True,1.0,10.0,0.0,0.0,2,-inf,1.725218415260315,1.0921512842178345,0.0007088556885719299,0.006522489245980978
173,1e-05,10,True,1.0,10.0,0.0,1.0,0,-inf,1.7310450077056885,1.0926636457443237,0.0007127972785383463,0.006536680739372969
173,1e-05,10,True,1.0,10.0,0.0,1.0,1,-inf,1.7235023975372314,1.0922338962554932,0.0007094917818903923,0.00653484184294939
174,1e-05,10,True,1.0,10.0,1.0,0.0,0,-inf,1.731208324432373,1.0926710367202759,0.0007128538563847542,0.006536582950502634
174,1e-05,10,True,1.0,10.0,1.0,0.0,1,-inf,1.7260007858276367,1.092380166053772,0.0007106162956915796,0.0065357256680727005
173,1e-05,10,True,1.0,10.0,0.0,1.0,2,-inf,1.7246108055114746,1.0922496318817139,0.0007096129120327532,0.006531757302582264
174,1e-05,10,True,1.0,10.0,1.0,0.0,2,-inf,1.7253204584121704,1.0922685861587524,0.0007097585476003587,0.00653041061013937
175,1e-05,10,True,1.0,10.0,1.0,1.0,0,-inf,1.7314434051513672,1.0926799774169922,0.000712923239916563,0.006536331959068775
175,1e-05,10,True,1.0,10.0,1.0,1.0,1,-inf,1.7228484153747559,1.0922021865844727,0.0007092474261298776,0.006535071413964033
175,1e-05,10,True,1.0,10.0,1.0,1.0,2,-inf,1.7250407934188843,1.0923069715499878,0.0007100533694028854,0.006534182000905275
176,1e-05,10,True,1.0,20.0,0.0,0.0,0,-inf,1.7281405925750732,1.0924899578094482,0.000711461529135704,0.006535396911203861
176,1e-05,10,True,1.0,20.0,0.0,0.0,1,-inf,1.723704218864441,1.0922372341156006,0.0007095172768458724,0.006534311920404434
176,1e-05,10,True,1.0,20.0,0.0,0.0,2,-inf,1.7251077890396118,1.0923151969909668,0.0007101171067915857,0.0065345149487257
177,1e-05,10,True,1.0,20.0,0.0,1.0,0,-inf,1.727856159210205,1.0924758911132812,0.0007113529136404395,0.006535475142300129
177,1e-05,10,True,1.0,20.0,0.0,1.0,1,-inf,1.722947120666504,1.0921950340270996,0.0007091921288520098,0.006534187123179436
178,1e-05,10,True,1.0,20.0,1.0,0.0,0,-inf,1.728345513343811,1.0925023555755615,0.0007115566986612976,0.006535496097058058
177,1e-05,10,True,1.0,20.0,0.0,1.0,2,-inf,1.7247556447982788,1.0922902822494507,0.0007099250215105712,0.0065340809524059296
178,1e-05,10,True,1.0,20.0,1.0,0.0,1,-inf,1.7238198518753052,1.0922536849975586,0.0007096438203006983,0.006535038817673922
178,1e-05,10,True,1.0,20.0,1.0,0.0,2,-inf,1.7252697944641113,1.092316746711731,0.0007101287483237684,0.0065340083092451096
179,1e-05,10,True,1.0,20.0,1.0,1.0,0,-inf,1.7284289598464966,1.0925121307373047,0.0007116319029591978,0.006535871420055628
179,1e-05,10,True,1.0,20.0,1.0,1.0,1,-inf,1.7233226299285889,1.092203140258789,0.0007092550513334572,0.006533342879265547
180,1e-05,10,False,0.1,1.0,0.0,0.0,0,-inf,1.8304744958877563,1.1016552448272705,0.0007819637539796531,0.006781450472772121
179,1e-05,10,True,1.0,20.0,1.0,1.0,2,-inf,1.7250208854675293,1.0923036336898804,0.0007100279326550663,0.006534023676067591
180,1e-05,10,False,0.1,1.0,0.0,0.0,1,-inf,1.6866910457611084,1.090125322341919,0.0006932712276466191,0.006524800788611174
180,1e-05,10,False,0.1,1.0,0.0,0.0,2,-inf,1.7088645696640015,1.091012716293335,0.000700098171364516,0.00650355638936162
181,1e-05,10,False,0.1,1.0,0.0,1.0,0,-inf,1.831048607826233,1.1022461652755737,0.0007865088991820812,0.0068187289871275425
181,1e-05,10,False,0.1,1.0,0.0,1.0,1,-inf,1.7098989486694336,1.0917936563491821,0.0007061052601784468,0.006555391475558281
182,1e-05,10,False,0.1,1.0,1.0,0.0,0,-inf,1.8138720989227295,1.1007091999053955,0.0007746861665509641,0.0067798299714922905
181,1e-05,10,False,0.1,1.0,0.0,1.0,2,-inf,1.7153599262237549,1.0915411710739136,0.0007041628123261034,0.006516545545309782
182,1e-05,10,False,0.1,1.0,1.0,0.0,1,-inf,1.7131900787353516,1.0922315120697021,0.0007094730972312391,0.006574004422873259
182,1e-05,10,False,0.1,1.0,1.0,0.0,2,-inf,1.7234033346176147,1.0921857357025146,0.0007091209408827126,0.0065318020060658455
183,1e-05,10,False,0.1,1.0,1.0,1.0,0,-inf,1.8088897466659546,1.1000627279281616,0.0007697134278714657,0.006754864007234573
183,1e-05,10,False,0.1,1.0,1.0,1.0,1,-inf,1.6992264986038208,1.0910134315490723,0.0007001031190156937,0.006540491245687008
183,1e-05,10,False,0.1,1.0,1.0,1.0,2,-inf,1.7189688682556152,1.0918599367141724,0.0007066145190037787,0.00652550533413887
184,1e-05,10,False,0.1,10.0,0.0,0.0,0,-inf,1.7369922399520874,1.0932530164718628,0.0007173308404162526,0.0065557328052818775
184,1e-05,10,False,0.1,10.0,0.0,0.0,1,-inf,1.7207127809524536,1.0920491218566895,0.0007080705254338682,0.006532324478030205
184,1e-05,10,False,0.1,10.0,0.0,0.0,2,-inf,1.7248988151550293,1.0922755002975464,0.0007098118076100945,0.006532497238367796
185,1e-05,10,False,0.1,10.0,0.0,1.0,0,-inf,1.734053611755371,1.0929428339004517,0.0007149450830183923,0.006545002106577158
185,1e-05,10,False,0.1,10.0,0.0,1.0,1,-inf,1.7230637073516846,1.0922101736068726,0.0007093093008734286,0.006534825079143047
186,1e-05,10,False,0.1,10.0,1.0,0.0,0,-inf,1.7319376468658447,1.0928045511245728,0.0007138815708458424,0.006543250288814306
185,1e-05,10,False,0.1,10.0,0.0,1.0,2,-inf,1.7239891290664673,1.0921522378921509,0.0007088636630214751,0.006527213379740715
186,1e-05,10,False,0.1,10.0,1.0,0.0,1,-inf,1.7238174676895142,1.092270016670227,0.0007097692578099668,0.006536202970892191
186,1e-05,10,False,0.1,10.0,1.0,0.0,2,-inf,1.7230867147445679,1.0920934677124023,0.0007084115059114993,0.006526465993374586
187,1e-05,10,False,0.1,10.0,1.0,1.0,0,-inf,1.7338390350341797,1.0930262804031372,0.0007155866478569806,0.006551686208695173
187,1e-05,10,False,0.1,10.0,1.0,1.0,1,-inf,1.7210952043533325,1.092063546180725,0.0007081814692355692,0.006531896535307169
188,1e-05,10,False,0.1,20.0,0.0,0.0,0,-inf,1.7291432619094849,1.09259831905365,0.0007122951210476458,0.006539260037243366
188,1e-05,10,False,0.1,20.0,0.0,0.0,1,-inf,1.7229269742965698,1.092197299003601,0.0007092100568115711,0.006534429267048836
187,1e-05,10,False,0.1,10.0,1.0,1.0,2,-inf,1.7245150804519653,1.092175006866455,0.0007090381695888937,0.006526828743517399
188,1e-05,10,False,0.1,20.0,0.0,0.0,2,-inf,1.724696397781372,1.0922771692276,0.0007098243804648519,0.006533379200845957
189,1e-05,10,False,0.1,20.0,0.0,1.0,0,-inf,1.7290284633636475,1.092591404914856,0.0007122419774532318,0.006539206486195326
189,1e-05,10,False,0.1,20.0,0.0,1.0,1,-inf,1.7230539321899414,1.0921992063522339,0.0007092245505191386,0.0065340809524059296
190,1e-05,10,False,0.1,20.0,1.0,0.0,0,-inf,1.7267998456954956,1.0923868417739868,0.0007106681005097926,0.0065331775695085526
189,1e-05,10,False,0.1,20.0,0.0,1.0,2,-inf,1.7247810363769531,1.0922417640686035,0.0007095520268194377,0.0065305521711707115
190,1e-05,10,False,0.1,20.0,1.0,0.0,1,-inf,1.723060131072998,1.09219491481781,0.0007091917213983834,0.006533754989504814
190,1e-05,10,False,0.1,20.0,1.0,0.0,2,-inf,1.7240036725997925,1.092219352722168,0.000709379615727812,0.006531909108161926
191,1e-05,10,False,0.1,20.0,1.0,1.0,0,-inf,1.7282705307006836,1.092543363571167,0.0007118722423911095,0.006538677960634232
191,1e-05,10,False,0.1,20.0,1.0,1.0,1,-inf,1.7231364250183105,1.092189073562622,0.00070914626121521,0.006533047184348106
192,1e-05,10,False,0.5,1.0,0.0,0.0,0,-inf,1.7821868658065796,1.0980287790298462,0.0007540678489021957,0.006716713774949312
191,1e-05,10,False,0.1,20.0,1.0,1.0,2,-inf,1.7234877347946167,1.0921494960784912,0.0007088419515639544,0.006528912112116814
192,1e-05,10,False,0.5,1.0,0.0,0.0,1,-inf,1.6858876943588257,1.090234398841858,0.0006941105239093304,0.006535812746733427
192,1e-05,10,False,0.5,1.0,0.0,0.0,2,-inf,1.717157244682312,1.0922080278396606,0.000709292886313051,0.00655715074390173
193,1e-05,10,False,0.5,1.0,0.0,1.0,0,-inf,1.7898404598236084,1.0978950262069702,0.0007530382717959583,0.006678860168904066
193,1e-05,10,False,0.5,1.0,0.0,1.0,1,-inf,1.6910889148712158,1.0904465913772583,0.000695743365213275,0.006531038787215948
193,1e-05,10,False,0.5,1.0,0.0,1.0,2,-inf,1.7065898180007935,1.0907758474349976,0.0006982755148783326,0.006495270878076553
194,1e-05,10,False,0.5,1.0,1.0,0.0,0,-inf,1.797291874885559,1.0989199876785278,0.0007609228487126529,0.006720810662955046
194,1e-05,10,False,0.5,1.0,1.0,0.0,1,-inf,1.7107799053192139,1.0916823148727417,0.0007052482105791569,0.006544062867760658
194,1e-05,10,False,0.5,1.0,1.0,0.0,2,-inf,1.7050522565841675,1.0909143686294556,0.0006993411807343364,0.006511049810796976
195,1e-05,10,False,0.5,1.0,1.0,1.0,0,-inf,1.7883217334747314,1.0984598398208618,0.0007573830662295222,0.0067230998538434505
195,1e-05,10,False,0.5,1.0,1.0,1.0,1,-inf,1.7029485702514648,1.0912330150604248,0.0007017921889200807,0.006541940849274397
196,1e-05,10,False,0.5,10.0,0.0,0.0,0,-inf,1.7334020137786865,1.0929250717163086,0.0007148081203922629,0.006546208169311285
195,1e-05,10,False,0.5,1.0,1.0,1.0,2,-inf,1.699201226234436,1.0907621383666992,0.0006981706246733665,0.006522534415125847
196,1e-05,10,False,0.5,10.0,0.0,0.0,1,-inf,1.7219007015228271,1.0921319723129272,0.0007087072008289397,0.006533687934279442
196,1e-05,10,False,0.5,10.0,0.0,0.0,2,-inf,1.7244040966033936,1.092240810394287,0.0007095448090694845,0.006531913299113512
197,1e-05,10,False,0.5,10.0,0.0,1.0,0,-inf,1.7317087650299072,1.0927380323410034,0.0007133691105991602,0.006539417430758476
197,1e-05,10,False,0.5,10.0,0.0,1.0,1,-inf,1.7239595651626587,1.092254638671875,0.0007096509216353297,0.006534574553370476
197,1e-05,10,False,0.5,10.0,0.0,1.0,2,-inf,1.725417137145996,1.092307686805725,0.0007100592483766377,0.006532811094075441
198,1e-05,10,False,0.5,10.0,1.0,0.0,0,-inf,1.7362788915634155,1.0931594371795654,0.0007166112191043794,0.006551846861839294
198,1e-05,10,False,0.5,10.0,1.0,0.0,1,-inf,1.7235490083694458,1.09223210811615,0.0007094777538441122,0.006534535903483629
198,1e-05,10,False,0.5,10.0,1.0,0.0,2,-inf,1.7243527173995972,1.092171549797058,0.0007090120343491435,0.006527203135192394
199,1e-05,10,False,0.5,10.0,1.0,1.0,0,-inf,1.7339264154434204,1.0929348468780518,0.0007148835575208068,0.00654491875320673
199,1e-05,10,False,0.5,10.0,1.0,1.0,1,-inf,1.7228972911834717,1.0921711921691895,0.0007090092985890806,0.006532691884785891
200,1e-05,10,False,0.5,20.0,0.0,0.0,0,-inf,1.7274930477142334,1.0924553871154785,0.000711195170879364,0.006535399239510298
199,1e-05,10,False,0.5,10.0,1.0,1.0,2,-inf,1.7252498865127563,1.092223048210144,0.0007094077300280333,0.006527449935674667
200,1e-05,10,False,0.5,20.0,0.0,0.0,1,-inf,1.7239338159561157,1.0922516584396362,0.0007096279878169298,0.006534460932016373
200,1e-05,10,False,0.5,20.0,0.0,0.0,2,-inf,1.7245066165924072,1.0922611951828003,0.000709701853338629,0.006532970350235701
201,1e-05,10,False,0.5,20.0,0.0,1.0,0,-inf,1.7302114963531494,1.0927026271820068,0.0007130973390303552,0.006542583461850882
201,1e-05,10,False,0.5,20.0,0.0,1.0,1,-inf,1.7239577770233154,1.0922569036483765,0.0007096685003489256,0.006534743122756481
202,1e-05,10,False,0.5,20.0,1.0,0.0,0,-inf,1.7289636135101318,1.092592716217041,0.0007122521055862308,0.006539544556289911
201,1e-05,10,False,0.5,20.0,0.0,1.0,2,-inf,1.724425196647644,1.0922131538391113,0.0007093318272382021,0.006529872305691242
202,1e-05,10,False,0.5,20.0,1.0,0.0,1,-inf,1.723681926727295,1.0922349691390991,0.0007094999891705811,0.006534237414598465
202,1e-05,10,False,0.5,20.0,1.0,0.0,2,-inf,1.7242027521133423,1.0921920537948608,0.0007091694860719144,0.006529220379889011
203,1e-05,10,False,0.5,20.0,1.0,1.0,0,-inf,1.7292448282241821,1.0925930738449097,0.000712254666723311,0.006538504734635353
203,1e-05,10,False,0.5,20.0,1.0,1.0,1,-inf,1.7241967916488647,1.092267632484436,0.0007097510388121009,0.0065345969051122665
204,1e-05,10,False,1.0,1.0,0.0,0.0,0,-inf,1.7417243719100952,1.0935853719711304,0.0007198874372988939,0.006561222951859236
203,1e-05,10,False,0.5,20.0,1.0,1.0,2,-inf,1.7242845296859741,1.0922385454177856,0.0007095274049788713,0.006532206200063229
204,1e-05,10,False,1.0,1.0,0.0,0.0,1,-inf,1.7080788612365723,1.0914679765701294,0.0007035997114144266,0.006539090536534786
204,1e-05,10,False,1.0,1.0,0.0,0.0,2,-inf,1.6654915809631348,1.092703938484192,0.0007131076417863369,0.006796922069042921
205,1e-05,10,False,1.0,1.0,0.0,1.0,0,-inf,1.7908954620361328,1.0989583730697632,0.0007612179033458233,0.006747430190443993
205,1e-05,10,False,1.0,1.0,0.0,1.0,1,-inf,1.7184194326400757,1.0920896530151367,0.0007083824020810425,0.006543923635035753
206,1e-05,10,False,1.0,1.0,1.0,0.0,0,-inf,1.7476005554199219,1.0939139127731323,0.0007224146975204349,0.006562117487192154
205,1e-05,10,False,1.0,1.0,0.0,1.0,2,-inf,1.4206712245941162,1.1197327375411987,0.0009210208081640303,0.010291429236531258
206,1e-05,10,False,1.0,1.0,1.0,0.0,1,-inf,1.6887941360473633,1.0903191566467285,0.0006947626243345439,0.00653069419786334
206,1e-05,10,False,1.0,1.0,1.0,0.0,2,-inf,1.5316354036331177,1.0846813917160034,0.0006513951811939478,0.006751321256160736
207,1e-05,10,False,1.0,1.0,1.0,1.0,0,-inf,1.7171969413757324,1.0916125774383545,0.0007047125254757702,0.0065146563574671745
207,1e-05,10,False,1.0,1.0,1.0,1.0,1,-inf,1.706000804901123,1.091092586517334,0.0007007119129411876,0.006520184688270092
208,1e-05,10,False,1.0,10.0,0.0,0.0,0,-inf,1.7342824935913086,1.092995047569275,0.000715346192009747,0.006547810044139624
207,1e-05,10,False,1.0,1.0,1.0,1.0,2,-inf,1.6984938383102417,1.09108567237854,0.0007006593514233828,0.006548511330038309
208,1e-05,10,False,1.0,10.0,0.0,0.0,1,-inf,1.722765564918518,1.0921982526779175,0.0007092176820151508,0.006535111460834742
208,1e-05,10,False,1.0,10.0,0.0,0.0,2,-inf,1.727374792098999,1.0922931432724,0.0007099470240063965,0.006524376105517149
209,1e-05,10,False,1.0,10.0,0.0,1.0,0,-inf,1.7304353713989258,1.092603325843811,0.000712333363480866,0.006534728221595287
209,1e-05,10,False,1.0,10.0,0.0,1.0,1,-inf,1.7221522331237793,1.0921424627304077,0.0007087882841005921,0.00653348071500659
210,1e-05,10,False,1.0,10.0,1.0,0.0,0,-inf,1.7316210269927979,1.0927133560180664,0.0007131796446628869,0.0065380120649933815
209,1e-05,10,False,1.0,10.0,0.0,1.0,2,-inf,1.7256762981414795,1.0921052694320679,0.0007085019606165588,0.006517504341900349
210,1e-05,10,False,1.0,10.0,1.0,0.0,1,-inf,1.7210770845413208,1.0921027660369873,0.0007084824028424919,0.006534740794450045
210,1e-05,10,False,1.0,10.0,1.0,0.0,2,-inf,1.7245625257492065,1.092210292816162,0.0007093104068189859,0.006529155187308788
211,1e-05,10,False,1.0,10.0,1.0,1.0,0,-inf,1.733989953994751,1.0929558277130127,0.0007150449673645198,0.006546156946569681
211,1e-05,10,False,1.0,10.0,1.0,1.0,1,-inf,1.7225028276443481,1.0921719074249268,0.000709015061147511,0.006534241139888763
212,1e-05,10,False,1.0,20.0,0.0,0.0,0,-inf,1.7305917739868164,1.0926967859268188,0.0007130524609237909,0.006540733389556408
211,1e-05,10,False,1.0,10.0,1.0,1.0,2,-inf,1.6318055391311646,1.085760474205017,0.0006596957100555301,0.006417632568627596
212,1e-05,10,False,1.0,20.0,0.0,0.0,1,-inf,1.8480252027511597,1.1028324365615845,0.0007910184212960303,0.006794826127588749
212,1e-05,10,False,1.0,20.0,0.0,0.0,2,-inf,1.7251551151275635,1.092320203781128,0.0007101549999788404,0.00653468444943428
213,1e-05,10,False,1.0,20.0,0.0,1.0,0,-inf,1.7307515144348145,1.092724084854126,0.0007132625323720276,0.0065420567989349365
213,1e-05,10,False,1.0,20.0,0.0,1.0,1,-inf,1.726280689239502,1.0924171209335327,0.000710900581907481,0.006537279579788446
214,1e-05,10,False,1.0,20.0,1.0,0.0,0,-inf,1.7298277616500854,1.0926676988601685,0.0007128286524675786,0.006541568785905838
213,1e-05,10,False,1.0,20.0,0.0,1.0,2,-inf,1.725562334060669,1.0923452377319336,0.000710348307620734,0.006534920539706945
214,1e-05,10,False,1.0,20.0,1.0,0.0,1,-inf,1.723207950592041,1.0922096967697144,0.0007093055173754692,0.006534243002533913
214,1e-05,10,False,1.0,20.0,1.0,0.0,2,-inf,1.724510669708252,1.092258095741272,0.0007096774061210454,0.00653273006901145
216,0.0001,5,True,0.1,1.0,0.0,0.0,0,-inf,1.8326739072799683,1.1004860401153564,0.0007729698554612696,0.006695407442748547
215,1e-05,10,False,1.0,20.0,1.0,1.0,0,-inf,1.727339744567871,1.0924348831176758,0.0007110374281182885,0.006534529384225607
215,1e-05,10,False,1.0,20.0,1.0,1.0,1,-inf,1.7263882160186768,1.0924193859100342,0.0007109185680747032,0.006537037901580334
216,0.0001,5,True,0.1,1.0,0.0,0.0,1,-inf,1.7025063037872314,1.0910670757293701,0.0007005159859545529,0.006531741004437208
216,0.0001,5,True,0.1,1.0,0.0,0.0,2,-inf,1.6893302202224731,1.0901120901107788,0.0006931695970706642,0.006513652391731739
217,0.0001,5,True,0.1,1.0,0.0,1.0,0,-inf,1.8399659395217896,1.1010853052139282,0.0007775794947519898,0.006708642467856407
215,1e-05,10,False,1.0,20.0,1.0,1.0,2,-inf,1.7260149717330933,1.0923490524291992,0.000710377236828208,0.006533473264425993
217,0.0001,5,True,0.1,1.0,0.0,1.0,1,-inf,1.716645359992981,1.0918011665344238,0.0007061631768010557,0.006530164275318384
217,0.0001,5,True,0.1,1.0,0.0,1.0,2,-inf,1.7189915180206299,1.0920196771621704,0.000707843923009932,0.006536772940307856
218,0.0001,5,True,0.1,1.0,1.0,0.0,0,-inf,1.8250573873519897,1.0990082025527954,0.0007616013754159212,0.0066244653426110744
218,0.0001,5,True,0.1,1.0,1.0,0.0,1,-inf,1.7169941663742065,1.0918015241622925,0.0007061652140691876,0.006528856232762337
218,0.0001,5,True,0.1,1.0,1.0,0.0,2,-inf,1.7428815364837646,1.0931276082992554,0.0007163658738136292,0.0065247914753854275
219,0.0001,5,True,0.1,1.0,1.0,1.0,0,-inf,1.8218963146209717,1.098804235458374,0.0007600325625389814,0.006622289773076773
219,0.0001,5,True,0.1,1.0,1.0,1.0,1,-inf,1.7122567892074585,1.0914669036865234,0.000703591329511255,0.0065230573527514935
219,0.0001,5,True,0.1,1.0,1.0,1.0,2,-inf,1.7223167419433594,1.0916999578475952,0.0007053844747133553,0.006501483730971813
220,0.0001,5,True,0.1,10.0,0.0,0.0,0,-inf,1.733211636543274,1.0928454399108887,0.0007141960086300969,0.00654132105410099
220,0.0001,5,True,0.1,10.0,0.0,0.0,1,-inf,1.7211267948150635,1.092115879058838,0.0007085841498337686,0.00653549050912261
220,0.0001,5,True,0.1,10.0,0.0,0.0,2,-inf,1.7219724655151367,1.0921509265899658,0.0007088528363965452,0.006534758023917675
221,0.0001,5,True,0.1,10.0,0.0,1.0,0,-inf,1.7302422523498535,1.0926188230514526,0.0007124523399397731,0.006536549422889948
221,0.0001,5,True,0.1,10.0,0.0,1.0,1,-inf,1.720513939857483,1.0920579433441162,0.0007081378134898841,0.006533700507134199
221,0.0001,5,True,0.1,10.0,0.0,1.0,2,-inf,1.7245334386825562,1.0922017097473145,0.0007092441665008664,0.006528655998408794
222,0.0001,5,True,0.1,10.0,1.0,0.0,0,-inf,1.7295269966125488,1.0925743579864502,0.0007121107773855329,0.006536117289215326
222,0.0001,5,True,0.1,10.0,1.0,0.0,1,-inf,1.723672866821289,1.0922291278839111,0.0007094549364410341,0.006533856503665447
222,0.0001,5,True,0.1,10.0,1.0,0.0,2,-inf,1.7204657793045044,1.0919151306152344,0.0007070398423820734,0.006523752585053444
223,0.0001,5,True,0.1,10.0,1.0,1.0,0,-inf,1.7298622131347656,1.092603325843811,0.000712333363480866,0.006536893546581268
223,0.0001,5,True,0.1,10.0,1.0,1.0,1,-inf,1.7228031158447266,1.0921845436096191,0.0007091113948263228,0.006533989682793617
223,0.0001,5,True,0.1,10.0,1.0,1.0,2,-inf,1.7246683835983276,1.0922033786773682,0.0007092563901096582,0.006528257392346859
224,0.0001,5,True,0.1,20.0,0.0,0.0,0,-inf,1.7273485660552979,1.0924525260925293,0.0007111728191375732,0.006535740103572607
224,0.0001,5,True,0.1,20.0,0.0,0.0,1,-inf,1.7225844860076904,1.0921809673309326,0.0007090847357176244,0.006534573156386614
224,0.0001,5,True,0.1,20.0,0.0,0.0,2,-inf,1.7234176397323608,1.092241644859314,0.000709551211912185,0.006535710766911507
225,0.0001,5,True,0.1,20.0,0.0,1.0,0,-inf,1.726788878440857,1.0924158096313477,0.0007108913268893957,0.006535271182656288
225,0.0001,5,True,0.1,20.0,0.0,1.0,1,-inf,1.7235974073410034,1.0922338962554932,0.0007094911416061223,0.0065344758331775665
226,0.0001,5,True,0.1,20.0,1.0,0.0,0,-inf,1.727250337600708,1.0924328565597534,0.0007110218866728246,0.006534724961966276
225,0.0001,5,True,0.1,20.0,0.0,1.0,2,-inf,1.7232753038406372,1.0922194719314575,0.0007093806634657085,0.006534679792821407
226,0.0001,5,True,0.1,20.0,1.0,0.0,1,-inf,1.7237582206726074,1.0922343730926514,0.0007094952743500471,0.006533904001116753
226,0.0001,5,True,0.1,20.0,1.0,0.0,2,-inf,1.7239279747009277,1.0921703577041626,0.0007090025465004146,0.006528723519295454
227,0.0001,5,True,0.1,20.0,1.0,1.0,0,-inf,1.727302074432373,1.0924413204193115,0.0007110873120836914,0.006535130087286234
227,0.0001,5,True,0.1,20.0,1.0,1.0,1,-inf,1.723656415939331,1.0922287702560425,0.0007094516768120229,0.0065338886342942715
228,0.0001,5,True,0.5,1.0,0.0,0.0,0,-inf,1.804832935333252,1.0981628894805908,0.0007550992886535823,0.006641507614403963
227,0.0001,5,True,0.1,20.0,1.0,1.0,2,-inf,1.7232774496078491,1.0921530723571777,0.0007088698912411928,0.006529966369271278
228,0.0001,5,True,0.5,1.0,0.0,0.0,1,-inf,1.6716737747192383,1.0890743732452393,0.0006851879297755659,0.006506654899567366
228,0.0001,5,True,0.5,1.0,0.0,0.0,2,-inf,1.7246239185333252,1.092260718345642,0.0007096981280483305,0.006532491650432348
229,0.0001,5,True,0.5,1.0,0.0,1.0,0,-inf,1.813156008720398,1.0984805822372437,0.0007575430790893734,0.006632416509091854
229,0.0001,5,True,0.5,1.0,0.0,1.0,1,-inf,1.7341222763061523,1.0928860902786255,0.0007145085837692022,0.00654074689373374
230,0.0001,5,True,0.5,1.0,1.0,0.0,0,-inf,1.7777906656265259,1.0963999032974243,0.0007415373693220317,0.006621433887630701
229,0.0001,5,True,0.5,1.0,0.0,1.0,2,-inf,1.714128851890564,1.0919711589813232,0.0007074703462421894,0.006551856640726328
230,0.0001,5,True,0.5,1.0,1.0,0.0,1,-inf,1.6948349475860596,1.0904486179351807,0.0006957582663744688,0.0065167429856956005
230,0.0001,5,True,0.5,1.0,1.0,0.0,2,-inf,1.7094522714614868,1.0916136503219604,0.0007047203835099936,0.006544244010001421
231,0.0001,5,True,0.5,1.0,1.0,1.0,0,-inf,1.8074922561645508,1.09799063205719,0.0007537738420069218,0.006620095577090979
231,0.0001,5,True,0.5,1.0,1.0,1.0,1,-inf,1.6660951375961304,1.0888572931289673,0.0006835173699073493,0.00651252456009388
232,0.0001,5,True,0.5,10.0,0.0,0.0,0,-inf,1.729919672012329,1.0926001071929932,0.0007123086252249777,0.006536449305713177
231,0.0001,5,True,0.5,1.0,1.0,1.0,2,-inf,1.7147794961929321,1.09183669090271,0.0007064361125230789,0.006539796479046345
232,0.0001,5,True,0.5,10.0,0.0,0.0,1,-inf,1.7208397388458252,1.0920823812484741,0.0007083261152729392,0.00653420016169548
232,0.0001,5,True,0.5,10.0,0.0,0.0,2,-inf,1.7230103015899658,1.0922050476074219,0.0007092696032486856,0.006534661632031202
233,0.0001,5,True,0.5,10.0,0.0,1.0,0,-inf,1.7291265726089478,1.0925774574279785,0.0007121345261111856,0.0065378486178815365
233,0.0001,5,True,0.5,10.0,0.0,1.0,1,-inf,1.7215980291366577,1.0921289920806885,0.0007086846744641662,0.0065346285700798035
233,0.0001,5,True,0.5,10.0,0.0,1.0,2,-inf,1.7213149070739746,1.0920692682266235,0.0007082251831889153,0.006531465798616409
234,0.0001,5,True,0.5,10.0,1.0,0.0,0,-inf,1.731713891029358,1.092732548713684,0.0007133273757062852,0.00653901556506753
234,0.0001,5,True,0.5,10.0,1.0,0.0,1,-inf,1.7215014696121216,1.092112421989441,0.0007085573161020875,0.0065338206477463245
234,0.0001,5,True,0.5,10.0,1.0,0.0,2,-inf,1.724766492843628,1.0923235416412354,0.0007101812516339123,0.00653639854863286
235,0.0001,5,True,0.5,10.0,1.0,1.0,0,-inf,1.7330321073532104,1.0928293466567993,0.0007140720263123512,0.006540862377732992
235,0.0001,5,True,0.5,10.0,1.0,1.0,1,-inf,1.7238470315933228,1.0922436714172363,0.0007095669279806316,0.0065342276357114315
236,0.0001,5,True,0.5,20.0,0.0,0.0,0,-inf,1.7275936603546143,1.0924774408340454,0.0007113650208339095,0.006536579225212336
235,0.0001,5,True,0.5,10.0,1.0,1.0,2,-inf,1.7234927415847778,1.0922433137893677,0.0007095636101439595,0.006535540334880352
236,0.0001,5,True,0.5,20.0,0.0,0.0,1,-inf,1.7226923704147339,1.0921815633773804,0.0007090887520462275,0.006534201093018055
236,0.0001,5,True,0.5,20.0,0.0,0.0,2,-inf,1.7235100269317627,1.0922151803970337,0.0007093471940606833,0.0065334816463291645
