networksize,window_size,lam,learnrate,seed,sharpe,cumret,meanret,stdret
32,1.0,7.8610999999999995,0.002768333333333333,4.5,1.562075,1.091285,0.0009433333333333335,0.007366666666666666
64,1.0,7.8610999999999995,0.002768333333333333,4.5,1.5400516666666666,1.0902233333333333,0.00093,0.007448333333333334
128,1.0,7.8610999999999995,0.002768333333333333,4.5,1.5232816666666666,1.09346,0.0009133333333333334,0.00783
