seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
2,1,1.0,64,1e-05,1.805,1.1,0.001,0.007
2,1,1.0,128,0.01,1.815,1.126,0.001,0.008
2,1,1.0,128,0.005,1.878,1.111,0.001,0.007
2,1,1.0,128,0.001,1.785,1.098,0.001,0.007
2,1,1.0,128,0.0005,1.796,1.098,0.001,0.007
2,1,1.0,128,0.0001,1.766,1.095,0.001,0.007
2,1,1.0,128,1e-05,1.771,1.096,0.001,0.007
2,1,2.0,32,0.01,1.679,1.097,0.001,0.007
2,1,2.0,32,0.005,1.267,1.129,0.001,0.012
2,1,2.0,32,0.001,1.61,1.083,0.001,0.006
2,1,2.0,32,0.0005,1.618,1.084,0.001,0.006
2,1,2.0,32,0.0001,1.599,1.083,0.001,0.006
2,1,2.0,32,1e-05,1.638,1.085,0.001,0.006
2,1,2.0,64,0.01,1.663,1.11,0.001,0.008
2,1,2.0,64,0.005,1.684,1.09,0.001,0.007
2,1,2.0,64,0.001,1.805,1.1,0.001,0.007
2,1,2.0,64,0.0005,1.807,1.101,0.001,0.007
2,1,2.0,64,0.0001,1.788,1.099,0.001,0.007
2,1,2.0,64,1e-05,1.806,1.1,0.001,0.007
2,1,2.0,128,0.01,1.474,1.133,0.001,0.011
2,1,2.0,128,0.005,1.525,1.135,0.001,0.011
2,1,2.0,128,0.001,1.786,1.099,0.001,0.007
2,1,2.0,128,0.0005,1.768,1.096,0.001,0.007
2,1,2.0,128,0.0001,1.767,1.096,0.001,0.007
2,1,2.0,128,1e-05,1.773,1.096,0.001,0.007
2,1,5.0,32,0.01,1.351,1.143,0.001,0.013
2,1,5.0,32,0.005,1.243,1.072,0.001,0.007
2,1,5.0,32,0.001,1.576,1.081,0.001,0.006
2,1,5.0,32,0.0005,1.661,1.087,0.001,0.006
2,1,5.0,32,0.0001,1.593,1.083,0.001,0.006
2,1,5.0,32,1e-05,1.634,1.085,0.001,0.006
2,1,5.0,64,0.01,1.363,1.138,0.001,0.012
2,1,5.0,64,0.005,1.329,1.069,0.001,0.006
2,1,5.0,64,0.001,1.849,1.104,0.001,0.007
2,1,5.0,64,0.0005,1.816,1.103,0.001,0.007
2,1,5.0,64,0.0001,1.805,1.1,0.001,0.007
2,1,5.0,64,1e-05,1.808,1.1,0.001,0.007
2,1,5.0,128,0.01,1.245,1.155,0.001,0.015
2,1,5.0,128,0.005,1.318,1.071,0.001,0.007
2,1,5.0,128,0.001,1.87,1.11,0.001,0.007
2,1,5.0,128,0.0005,1.774,1.097,0.001,0.007
2,1,5.0,128,0.0001,1.769,1.096,0.001,0.007
2,1,5.0,128,1e-05,1.774,1.096,0.001,0.007
2,1,10.0,32,0.01,1.37,1.135,0.001,0.012
2,1,10.0,32,0.005,0.633,1.039,0.0,0.007
2,1,10.0,32,0.001,1.623,1.086,0.001,0.006
2,1,10.0,32,0.0005,1.485,1.076,0.001,0.006
2,1,10.0,32,0.0001,1.598,1.083,0.001,0.006
2,1,10.0,32,1e-05,1.635,1.085,0.001,0.006
2,1,10.0,64,0.01,1.491,1.134,0.001,0.011
2,1,10.0,64,0.005,1.688,1.144,0.001,0.01
2,1,10.0,64,0.001,1.823,1.112,0.001,0.008
2,1,10.0,64,0.0005,1.795,1.105,0.001,0.007
2,1,10.0,64,0.0001,1.791,1.1,0.001,0.007
2,1,10.0,64,1e-05,1.812,1.101,0.001,0.007
2,1,10.0,128,0.01,1.031,1.127,0.001,0.015
2,1,10.0,128,0.005,1.245,1.155,0.001,0.015
2,1,10.0,128,0.001,1.711,1.104,0.001,0.007
2,1,10.0,128,0.0005,1.818,1.105,0.001,0.007
2,1,10.0,128,0.0001,1.752,1.095,0.001,0.007
2,1,20.0,32,0.01,1.254,1.152,0.001,0.015
2,1,10.0,128,1e-05,1.774,1.096,0.001,0.007
2,1,20.0,32,0.005,1.512,1.133,0.001,0.011
2,1,20.0,32,0.001,1.579,1.082,0.001,0.006
2,1,20.0,32,0.0005,1.329,1.068,0.001,0.006
2,1,20.0,32,0.0001,1.609,1.084,0.001,0.006
2,1,20.0,32,1e-05,1.638,1.085,0.001,0.006
2,1,20.0,64,0.01,0.349,1.032,0.0,0.011
2,1,20.0,64,0.005,1.041,1.122,0.001,0.014
2,1,20.0,64,0.001,1.516,1.11,0.001,0.009
2,1,20.0,64,0.0005,1.746,1.097,0.001,0.007
2,1,20.0,64,0.0001,1.809,1.1,0.001,0.007
2,1,20.0,64,1e-05,1.815,1.101,0.001,0.007
2,1,20.0,128,0.01,0.741,1.045,0.0,0.007
2,1,20.0,128,0.005,1.031,1.127,0.001,0.015
2,1,20.0,128,0.001,1.716,1.126,0.001,0.009
2,1,20.0,128,0.0005,1.518,1.078,0.001,0.006
2,1,20.0,128,0.0001,1.749,1.094,0.001,0.007
2,1,20.0,128,1e-05,1.772,1.096,0.001,0.007
2,1,40.0,32,0.01,0.337,1.031,0.0,0.011
2,1,40.0,32,0.005,1.245,1.155,0.001,0.015
2,1,40.0,32,0.001,1.487,1.087,0.001,0.007
2,1,40.0,32,0.0005,1.419,1.076,0.001,0.007
2,1,40.0,32,0.0001,1.621,1.084,0.001,0.006
2,1,40.0,32,1e-05,1.635,1.085,0.001,0.006
2,1,40.0,64,0.01,0.305,1.02,0.0,0.008
2,1,40.0,64,0.005,1.031,1.127,0.001,0.015
2,1,40.0,64,0.001,1.37,1.072,0.001,0.006
2,1,40.0,64,0.0005,1.659,1.096,0.001,0.007
2,1,40.0,64,0.0001,1.792,1.099,0.001,0.007
2,1,40.0,64,1e-05,1.816,1.101,0.001,0.007
2,1,40.0,128,0.01,0.337,1.031,0.0,0.011
2,1,40.0,128,0.005,0.158,1.011,0.0,0.009
2,1,40.0,128,0.001,0.337,1.031,0.0,0.011
2,1,40.0,128,0.0005,1.787,1.102,0.001,0.007
2,1,40.0,128,0.0001,1.792,1.097,0.001,0.007
2,1,40.0,128,1e-05,1.77,1.096,0.001,0.007
3,1,0.001,32,0.01,1.739,1.093,0.001,0.007
3,1,0.001,32,0.005,1.613,1.086,0.001,0.006
3,1,0.001,32,0.001,1.785,1.131,0.001,0.009
3,1,0.001,32,0.0005,1.491,1.125,0.001,0.01
3,1,0.001,32,0.0001,1.828,1.102,0.001,0.007
3,1,0.001,32,1e-05,1.8,1.098,0.001,0.007
3,1,0.001,64,0.01,1.698,1.092,0.001,0.007
3,1,0.001,64,0.005,1.618,1.087,0.001,0.007
3,1,0.001,64,0.001,1.64,1.088,0.001,0.007
3,1,0.001,64,0.0005,1.673,1.09,0.001,0.007
3,1,0.001,64,0.0001,1.681,1.09,0.001,0.007
3,1,0.001,64,1e-05,1.692,1.091,0.001,0.007
3,1,0.001,128,0.01,1.679,1.093,0.001,0.007
3,1,0.001,128,0.005,1.774,1.103,0.001,0.007
3,1,0.001,128,0.001,1.775,1.096,0.001,0.007
3,1,0.001,128,0.0005,1.795,1.098,0.001,0.007
3,1,0.001,128,0.0001,1.776,1.096,0.001,0.007
3,1,0.001,128,1e-05,1.775,1.096,0.001,0.007
3,1,0.01,32,0.01,1.734,1.092,0.001,0.007
3,1,0.01,32,0.005,1.705,1.091,0.001,0.007
3,1,0.01,32,0.001,1.38,1.137,0.001,0.012
3,1,0.01,32,0.0005,1.891,1.127,0.001,0.008
3,1,0.01,32,0.0001,1.823,1.102,0.001,0.007
3,1,0.01,32,1e-05,1.795,1.098,0.001,0.007
3,1,0.01,64,0.01,1.683,1.091,0.001,0.007
3,1,0.01,64,0.005,1.608,1.086,0.001,0.006
3,1,0.01,64,0.001,1.647,1.089,0.001,0.007
3,1,0.01,64,0.0005,1.679,1.091,0.001,0.007
3,1,0.01,64,0.0001,1.678,1.09,0.001,0.007
3,1,0.01,64,1e-05,1.691,1.091,0.001,0.007
3,1,0.01,128,0.01,1.781,1.107,0.001,0.007
3,1,0.01,128,0.005,1.793,1.102,0.001,0.007
3,1,0.01,128,0.001,1.803,1.098,0.001,0.007
3,1,0.01,128,0.0005,1.804,1.099,0.001,0.007
3,1,0.01,128,1e-05,1.777,1.096,0.001,0.007
3,1,0.01,128,0.0001,1.791,1.097,0.001,0.007
3,1,0.1,32,0.01,1.731,1.092,0.001,0.006
3,1,0.1,32,0.005,1.69,1.092,0.001,0.007
3,1,0.1,32,0.001,1.838,1.104,0.001,0.007
3,1,0.1,32,0.0005,1.716,1.106,0.001,0.008
3,1,0.1,32,0.0001,1.825,1.102,0.001,0.007
3,1,0.1,32,1e-05,1.802,1.099,0.001,0.007
3,1,0.1,64,0.01,1.833,1.106,0.001,0.007
3,1,0.1,64,0.005,1.615,1.086,0.001,0.006
3,1,0.1,64,0.001,1.667,1.09,0.001,0.007
3,1,0.1,64,0.0005,1.664,1.089,0.001,0.007
3,1,0.1,64,0.0001,1.672,1.09,0.001,0.007
3,1,0.1,64,1e-05,1.685,1.091,0.001,0.007
3,1,0.1,128,0.01,1.668,1.088,0.001,0.006
3,1,0.1,128,0.005,1.783,1.135,0.001,0.009
3,1,0.1,128,0.001,1.783,1.097,0.001,0.007
3,1,0.1,128,0.0005,1.801,1.098,0.001,0.007
3,1,0.1,128,0.0001,1.806,1.098,0.001,0.007
3,1,0.1,128,1e-05,1.778,1.096,0.001,0.007
3,1,0.5,32,0.005,1.815,1.101,0.001,0.007
3,1,0.5,32,0.01,1.792,1.098,0.001,0.007
3,1,0.5,32,0.001,1.829,1.103,0.001,0.007
3,1,0.5,32,0.0005,1.838,1.104,0.001,0.007
3,1,0.5,32,0.0001,1.788,1.099,0.001,0.007
3,1,0.5,32,1e-05,1.808,1.1,0.001,0.007
3,1,0.5,64,0.01,1.539,1.086,0.001,0.007
3,1,0.5,64,0.005,1.505,1.08,0.001,0.006
3,1,0.5,64,0.001,1.676,1.09,0.001,0.007
3,1,0.5,64,0.0005,1.673,1.09,0.001,0.007
3,1,0.5,64,0.0001,1.683,1.091,0.001,0.007
3,1,0.5,64,1e-05,1.678,1.09,0.001,0.007
3,1,0.5,128,0.01,1.196,1.101,0.001,0.01
3,1,0.5,128,0.005,1.665,1.09,0.001,0.007
3,1,0.5,128,0.001,1.785,1.098,0.001,0.007
3,1,0.5,128,0.0005,1.786,1.097,0.001,0.007
3,1,0.5,128,0.0001,1.824,1.099,0.001,0.007
3,1,0.5,128,1e-05,1.779,1.096,0.001,0.007
3,1,1.0,32,0.01,1.5,1.132,0.001,0.011
3,1,1.0,32,0.005,1.82,1.102,0.001,0.007
3,1,1.0,32,0.001,1.837,1.103,0.001,0.007
3,1,1.0,32,0.0005,1.837,1.103,0.001,0.007
3,1,1.0,32,0.0001,1.804,1.1,0.001,0.007
3,1,1.0,32,1e-05,1.809,1.1,0.001,0.007
3,1,1.0,64,0.01,1.619,1.094,0.001,0.007
3,1,1.0,64,0.005,1.53,1.083,0.001,0.007
3,1,1.0,64,0.001,1.66,1.089,0.001,0.007
3,1,1.0,64,0.0005,1.674,1.09,0.001,0.007
3,1,1.0,64,0.0001,1.669,1.09,0.001,0.007
3,1,1.0,64,1e-05,1.672,1.09,0.001,0.007
3,1,1.0,128,0.01,1.778,1.106,0.001,0.007
3,1,1.0,128,0.005,1.031,1.127,0.001,0.015
3,1,1.0,128,0.001,1.762,1.095,0.001,0.007
3,1,1.0,128,0.0005,1.802,1.099,0.001,0.007
3,1,1.0,128,0.0001,1.807,1.099,0.001,0.007
3,1,1.0,128,1e-05,1.792,1.097,0.001,0.007
3,1,2.0,32,0.01,1.956,1.123,0.001,0.008
3,1,2.0,32,0.005,1.913,1.115,0.001,0.007
3,1,2.0,32,0.001,1.832,1.103,0.001,0.007
3,1,2.0,32,0.0005,1.817,1.101,0.001,0.007
3,1,2.0,32,0.0001,1.823,1.102,0.001,0.007
3,1,2.0,32,1e-05,1.797,1.099,0.001,0.007
3,1,2.0,64,0.01,1.081,1.126,0.001,0.014
3,1,2.0,64,0.005,1.43,1.077,0.001,0.007
3,1,2.0,64,0.0005,1.698,1.092,0.001,0.007
3,1,2.0,64,0.001,1.647,1.089,0.001,0.007
3,1,2.0,64,0.0001,1.673,1.09,0.001,0.007
3,1,2.0,64,1e-05,1.673,1.09,0.001,0.007
3,1,2.0,128,0.01,0.85,1.061,0.0,0.009
3,1,2.0,128,0.005,1.243,1.148,0.001,0.015
3,1,2.0,128,0.001,1.803,1.1,0.001,0.007
3,1,2.0,128,0.0005,1.791,1.099,0.001,0.007
3,1,2.0,128,0.0001,1.806,1.099,0.001,0.007
3,1,2.0,128,1e-05,1.795,1.098,0.001,0.007
3,1,5.0,32,0.01,0.867,1.052,0.0,0.007
3,1,5.0,32,0.005,1.78,1.096,0.001,0.007
3,1,5.0,32,0.001,1.841,1.105,0.001,0.007
3,1,5.0,32,0.0005,1.834,1.103,0.001,0.007
3,1,5.0,32,0.0001,1.82,1.101,0.001,0.007
3,1,5.0,32,1e-05,1.796,1.099,0.001,0.007
3,1,5.0,64,0.01,1.421,1.132,0.001,0.011
3,1,5.0,64,0.005,1.677,1.106,0.001,0.008
3,1,5.0,64,0.001,1.637,1.089,0.001,0.007
3,1,5.0,64,0.0005,1.687,1.092,0.001,0.007
3,1,5.0,64,0.0001,1.676,1.09,0.001,0.007
3,1,5.0,64,1e-05,1.675,1.09,0.001,0.007
3,1,5.0,128,0.01,1.393,1.127,0.001,0.011
3,1,5.0,128,0.005,0.444,1.028,0.0,0.008
3,1,5.0,128,0.001,1.849,1.105,0.001,0.007
3,1,5.0,128,0.0005,1.734,1.095,0.001,0.007
3,1,5.0,128,0.0001,1.808,1.099,0.001,0.007
3,1,5.0,128,1e-05,1.792,1.097,0.001,0.007
3,1,10.0,32,0.01,1.245,1.155,0.001,0.015
3,1,10.0,32,0.005,1.576,1.107,0.001,0.008
3,1,10.0,32,0.001,1.652,1.088,0.001,0.006
3,1,10.0,32,0.0005,1.769,1.1,0.001,0.007
3,1,10.0,32,0.0001,1.834,1.103,0.001,0.007
3,1,10.0,32,1e-05,1.792,1.099,0.001,0.007
3,1,10.0,64,0.01,1.363,1.138,0.001,0.012
3,1,10.0,64,0.005,1.314,1.137,0.001,0.013
3,1,10.0,64,0.001,1.745,1.097,0.001,0.007
3,1,10.0,64,0.0005,1.732,1.096,0.001,0.007
3,1,10.0,64,0.0001,1.686,1.091,0.001,0.007
3,1,10.0,64,1e-05,1.677,1.09,0.001,0.007
3,1,10.0,128,0.01,0.23,1.016,0.0,0.008
3,1,10.0,128,0.005,1.369,1.093,0.001,0.008
3,1,10.0,128,0.001,1.423,1.075,0.001,0.006
3,1,10.0,128,0.0005,1.704,1.09,0.001,0.006
3,1,10.0,128,0.0001,1.815,1.1,0.001,0.007
3,1,10.0,128,1e-05,1.791,1.097,0.001,0.007
3,1,20.0,32,0.01,1.363,1.138,0.001,0.012
3,1,20.0,32,0.005,0.361,1.032,0.0,0.011
3,1,20.0,32,0.001,1.782,1.104,0.001,0.007
3,1,20.0,32,0.0005,1.752,1.097,0.001,0.007
3,1,20.0,32,0.0001,1.774,1.098,0.001,0.007
3,1,20.0,32,1e-05,1.791,1.099,0.001,0.007
3,1,20.0,64,0.01,1.363,1.138,0.001,0.012
3,1,20.0,64,0.005,1.368,1.138,0.001,0.012
3,1,20.0,64,0.001,1.633,1.087,0.001,0.007
3,1,20.0,64,0.0005,1.613,1.093,0.001,0.007
3,1,20.0,64,0.0001,1.708,1.093,0.001,0.007
3,1,20.0,64,1e-05,1.678,1.091,0.001,0.007
3,1,20.0,128,0.01,1.245,1.155,0.001,0.015
3,1,20.0,128,0.005,1.363,1.138,0.001,0.012
3,1,20.0,128,0.0001,1.828,1.101,0.001,0.007
3,1,20.0,128,0.001,0.456,1.028,0.0,0.007
3,1,20.0,128,0.0005,1.4,1.079,0.001,0.007
3,1,20.0,128,1e-05,1.796,1.098,0.001,0.007
3,1,40.0,32,0.01,1.363,1.138,0.001,0.012
3,1,40.0,32,0.005,0.214,1.015,0.0,0.008
3,1,40.0,32,0.001,0.652,1.037,0.0,0.007
3,1,40.0,32,0.0005,1.654,1.104,0.001,0.008
3,1,40.0,32,0.0001,1.82,1.102,0.001,0.007
3,1,40.0,32,1e-05,1.798,1.1,0.001,0.007
3,1,40.0,64,0.01,1.245,1.155,0.001,0.015
3,1,40.0,64,0.005,1.245,1.155,0.001,0.015
3,1,40.0,64,0.001,1.333,1.072,0.001,0.007
3,1,40.0,64,0.0005,1.738,1.099,0.001,0.007
3,1,40.0,64,0.0001,1.736,1.094,0.001,0.007
3,1,40.0,64,1e-05,1.709,1.092,0.001,0.007
3,1,40.0,128,0.01,1.363,1.138,0.001,0.012
3,1,40.0,128,0.005,0.337,1.031,0.0,0.011
3,1,40.0,128,0.001,1.644,1.146,0.001,0.011
3,1,40.0,128,0.0005,1.675,1.113,0.001,0.008
4,1,0.001,32,0.01,1.651,1.087,0.001,0.006
3,1,40.0,128,0.0001,1.82,1.1,0.001,0.007
4,1,0.001,32,0.005,1.768,1.099,0.001,0.007
3,1,40.0,128,1e-05,1.788,1.097,0.001,0.007
4,1,0.001,32,0.001,1.708,1.093,0.001,0.007
4,1,0.001,32,0.0005,1.715,1.095,0.001,0.007
4,1,0.001,32,0.0001,1.721,1.096,0.001,0.007
4,1,0.001,32,1e-05,1.725,1.093,0.001,0.007
4,1,0.001,64,0.01,1.816,1.108,0.001,0.007
4,1,0.001,64,0.005,1.676,1.09,0.001,0.007
4,1,0.001,64,0.0005,1.654,1.087,0.001,0.006
4,1,0.001,64,0.0001,1.67,1.088,0.001,0.006
4,1,0.001,64,0.001,1.64,1.086,0.001,0.006
4,1,0.001,64,1e-05,1.677,1.088,0.001,0.006
4,1,0.001,128,0.01,1.693,1.09,0.001,0.007
4,1,0.001,128,0.005,1.581,1.083,0.001,0.006
4,1,0.001,128,0.001,1.633,1.086,0.001,0.006
4,1,0.001,128,0.0005,1.676,1.091,0.001,0.007
4,1,0.001,128,0.0001,1.694,1.09,0.001,0.007
4,1,0.01,32,0.01,1.7,1.091,0.001,0.007
4,1,0.001,128,1e-05,1.687,1.09,0.001,0.006
4,1,0.01,32,0.005,1.73,1.097,0.001,0.007
4,1,0.01,32,0.001,1.699,1.092,0.001,0.007
4,1,0.01,32,0.0005,1.716,1.095,0.001,0.007
4,1,0.01,32,0.0001,1.721,1.096,0.001,0.007
4,1,0.01,32,1e-05,1.725,1.093,0.001,0.007
4,1,0.01,64,0.01,1.669,1.095,0.001,0.007
4,1,0.01,64,0.005,1.743,1.097,0.001,0.007
4,1,0.01,64,0.001,1.64,1.086,0.001,0.006
4,1,0.01,64,0.0005,1.66,1.087,0.001,0.006
4,1,0.01,64,1e-05,1.676,1.088,0.001,0.006
4,1,0.01,64,0.0001,1.684,1.089,0.001,0.006
4,1,0.01,128,0.01,1.655,1.119,0.001,0.009
4,1,0.01,128,0.005,1.5,1.081,0.001,0.007
4,1,0.01,128,0.001,1.657,1.088,0.001,0.006
4,1,0.01,128,0.0005,1.686,1.092,0.001,0.007
4,1,0.01,128,0.0001,1.695,1.09,0.001,0.007
4,1,0.01,128,1e-05,1.693,1.09,0.001,0.006
4,1,0.1,32,0.01,1.689,1.091,0.001,0.007
4,1,0.1,32,0.005,1.694,1.091,0.001,0.007
4,1,0.1,32,0.001,1.713,1.094,0.001,0.007
4,1,0.1,32,0.0005,1.718,1.095,0.001,0.007
4,1,0.1,32,0.0001,1.716,1.095,0.001,0.007
4,1,0.1,32,1e-05,1.725,1.093,0.001,0.007
4,1,0.1,64,0.01,1.725,1.092,0.001,0.007
4,1,0.1,64,0.005,1.522,1.079,0.001,0.006
4,1,0.1,64,0.001,1.645,1.086,0.001,0.006
4,1,0.1,64,0.0005,1.652,1.087,0.001,0.006
4,1,0.1,64,0.0001,1.664,1.087,0.001,0.006
4,1,0.1,64,1e-05,1.672,1.088,0.001,0.006
4,1,0.1,128,0.01,1.673,1.093,0.001,0.007
4,1,0.1,128,0.005,1.245,1.155,0.001,0.015
4,1,0.1,128,0.001,1.662,1.088,0.001,0.006
4,1,0.1,128,0.0005,1.695,1.092,0.001,0.007
4,1,0.1,128,0.0001,1.702,1.091,0.001,0.007
4,1,0.1,128,1e-05,1.692,1.09,0.001,0.006
4,1,0.5,32,0.01,1.692,1.09,0.001,0.006
4,1,0.5,32,0.005,1.738,1.096,0.001,0.007
4,1,0.5,32,0.001,1.716,1.095,0.001,0.007
4,1,0.5,32,0.0005,1.714,1.095,0.001,0.007
4,1,0.5,32,0.0001,1.72,1.096,0.001,0.007
4,1,0.5,32,1e-05,1.723,1.094,0.001,0.007
4,1,0.5,64,0.01,1.454,1.083,0.001,0.007
4,1,0.5,64,0.005,1.693,1.09,0.001,0.006
4,1,0.5,64,0.001,1.646,1.086,0.001,0.006
4,1,0.5,64,0.0005,1.666,1.087,0.001,0.006
4,1,0.5,64,0.0001,1.691,1.089,0.001,0.006
4,1,0.5,64,1e-05,1.667,1.087,0.001,0.006
4,1,0.5,128,0.01,0.346,1.022,0.0,0.008
4,1,0.5,128,0.005,1.654,1.088,0.001,0.006
4,1,0.5,128,0.001,1.658,1.088,0.001,0.006
4,1,0.5,128,0.0005,1.685,1.09,0.001,0.007
4,1,0.5,128,0.0001,1.719,1.092,0.001,0.007
4,1,0.5,128,1e-05,1.716,1.092,0.001,0.007
4,1,1.0,32,0.01,1.36,1.07,0.001,0.006
4,1,1.0,32,0.005,1.698,1.096,0.001,0.007
4,1,1.0,32,0.001,1.728,1.096,0.001,0.007
4,1,1.0,32,0.0005,1.717,1.096,0.001,0.007
4,1,1.0,32,0.0001,1.722,1.096,0.001,0.007
4,1,1.0,32,1e-05,1.722,1.095,0.001,0.007
4,1,1.0,64,0.01,1.475,1.088,0.001,0.007
4,1,1.0,64,0.005,1.696,1.09,0.001,0.006
4,1,1.0,64,0.001,1.661,1.087,0.001,0.006
4,1,1.0,64,0.0005,1.667,1.088,0.001,0.006
4,1,1.0,64,0.0001,1.665,1.087,0.001,0.006
4,1,1.0,64,1e-05,1.664,1.087,0.001,0.006
4,1,1.0,128,0.01,1.436,1.129,0.001,0.011
4,1,1.0,128,0.005,1.467,1.082,0.001,0.007
4,1,1.0,128,0.001,1.643,1.087,0.001,0.006
4,1,1.0,128,0.0005,1.685,1.09,0.001,0.007
4,1,1.0,128,0.0001,1.697,1.091,0.001,0.007
4,1,1.0,128,1e-05,1.713,1.092,0.001,0.007
4,1,2.0,32,0.01,1.029,1.058,0.0,0.007
4,1,2.0,32,0.005,1.713,1.103,0.001,0.007
4,1,2.0,32,0.001,1.734,1.096,0.001,0.007
4,1,2.0,32,0.0005,1.711,1.095,0.001,0.007
4,1,2.0,32,0.0001,1.718,1.096,0.001,0.007
4,1,2.0,32,1e-05,1.722,1.096,0.001,0.007
4,1,2.0,64,0.005,1.329,1.072,0.001,0.007
4,1,2.0,64,0.01,1.417,1.116,0.001,0.01
4,1,2.0,64,0.001,1.644,1.086,0.001,0.006
4,1,2.0,64,0.0005,1.666,1.087,0.001,0.006
4,1,2.0,64,0.0001,1.666,1.087,0.001,0.006
4,1,2.0,64,1e-05,1.664,1.087,0.001,0.006
4,1,2.0,128,0.01,0.197,1.013,0.0,0.008
4,1,2.0,128,0.005,1.44,1.101,0.001,0.009
4,1,2.0,128,0.001,1.674,1.09,0.001,0.007
4,1,2.0,128,0.0005,1.692,1.091,0.001,0.007
4,1,2.0,128,0.0001,1.698,1.091,0.001,0.007
4,1,5.0,32,0.01,1.3,1.074,0.001,0.007
4,1,2.0,128,1e-05,1.711,1.092,0.001,0.007
4,1,5.0,32,0.005,1.652,1.111,0.001,0.008
4,1,5.0,32,0.001,1.755,1.098,0.001,0.007
4,1,5.0,32,0.0005,1.704,1.095,0.001,0.007
4,1,5.0,32,0.0001,1.719,1.096,0.001,0.007
4,1,5.0,32,1e-05,1.723,1.095,0.001,0.007
4,1,5.0,64,0.01,1.245,1.155,0.001,0.015
4,1,5.0,64,0.005,1.444,1.127,0.001,0.011
4,1,5.0,64,0.001,1.429,1.074,0.001,0.006
4,1,5.0,64,0.0005,1.646,1.086,0.001,0.006
4,1,5.0,64,0.0001,1.66,1.087,0.001,0.006
4,1,5.0,64,1e-05,1.664,1.087,0.001,0.006
4,1,5.0,128,0.01,0.202,1.014,0.0,0.008
4,1,5.0,128,0.005,1.258,1.155,0.001,0.015
4,1,5.0,128,0.001,1.784,1.104,0.001,0.007
4,1,5.0,128,0.0005,1.631,1.085,0.001,0.006
4,1,5.0,128,0.0001,1.671,1.089,0.001,0.007
4,1,10.0,32,0.01,0.185,1.013,0.0,0.008
4,1,5.0,128,1e-05,1.716,1.092,0.001,0.007
4,1,10.0,32,0.005,1.19,1.114,0.001,0.012
4,1,10.0,32,0.001,1.704,1.092,0.001,0.007
4,1,10.0,32,0.0005,1.679,1.094,0.001,0.007
4,1,10.0,32,0.0001,1.723,1.096,0.001,0.007
4,1,10.0,32,1e-05,1.723,1.095,0.001,0.007
4,1,10.0,64,0.01,0.158,1.011,0.0,0.009
4,1,10.0,64,0.005,1.412,1.128,0.001,0.011
4,1,10.0,64,0.001,1.588,1.088,0.001,0.007
4,1,10.0,64,0.0005,1.602,1.084,0.001,0.006
4,1,10.0,64,1e-05,1.663,1.087,0.001,0.006
4,1,10.0,64,0.0001,1.662,1.087,0.001,0.006
4,1,10.0,128,0.01,0.158,1.011,0.0,0.009
4,1,10.0,128,0.005,1.245,1.155,0.001,0.015
4,1,10.0,128,0.001,1.387,1.091,0.001,0.008
4,1,10.0,128,0.0005,1.725,1.1,0.001,0.007
4,1,10.0,128,0.0001,1.7,1.091,0.001,0.007
4,1,10.0,128,1e-05,1.707,1.091,0.001,0.006
4,1,20.0,32,0.005,1.245,1.155,0.001,0.015
4,1,20.0,32,0.01,1.363,1.138,0.001,0.012
4,1,20.0,32,0.001,1.503,1.083,0.001,0.007
4,1,20.0,32,0.0005,1.709,1.104,0.001,0.007
4,1,20.0,32,0.0001,1.716,1.096,0.001,0.007
4,1,20.0,32,1e-05,1.722,1.095,0.001,0.007
4,1,20.0,64,0.01,0.337,1.031,0.0,0.011
4,1,20.0,64,0.005,1.24,1.144,0.001,0.014
4,1,20.0,64,0.001,1.378,1.072,0.001,0.006
4,1,20.0,64,0.0005,1.583,1.082,0.001,0.006
4,1,20.0,64,0.0001,1.671,1.088,0.001,0.006
4,1,20.0,64,1e-05,1.665,1.087,0.001,0.006
4,1,20.0,128,0.01,1.363,1.138,0.001,0.012
4,1,20.0,128,0.005,0.337,1.031,0.0,0.011
4,1,20.0,128,0.001,1.622,1.099,0.001,0.007
4,1,20.0,128,0.0005,1.754,1.104,0.001,0.007
4,1,20.0,128,0.0001,1.702,1.091,0.001,0.007
4,1,20.0,128,1e-05,1.711,1.091,0.001,0.006
4,1,40.0,32,0.01,0.158,1.011,0.0,0.009
4,1,40.0,32,0.005,0.158,1.011,0.0,0.009
4,1,40.0,32,0.001,1.767,1.11,0.001,0.008
4,1,40.0,32,0.0005,1.834,1.112,0.001,0.007
4,1,40.0,32,0.0001,1.737,1.097,0.001,0.007
4,1,40.0,32,1e-05,1.726,1.095,0.001,0.007
4,1,40.0,64,0.01,0.337,1.031,0.0,0.011
4,1,40.0,64,0.005,1.363,1.138,0.001,0.012
4,1,40.0,64,0.001,0.624,1.036,0.0,0.007
4,1,40.0,64,0.0005,1.631,1.093,0.001,0.007
4,1,40.0,64,0.0001,1.686,1.089,0.001,0.006
4,1,40.0,64,1e-05,1.665,1.087,0.001,0.006
4,1,40.0,128,0.01,1.126,1.128,0.001,0.014
4,1,40.0,128,0.005,1.363,1.138,0.001,0.012
4,1,40.0,128,0.001,1.567,1.144,0.001,0.011
4,1,40.0,128,0.0005,1.126,1.067,0.001,0.007
4,1,40.0,128,0.0001,1.726,1.091,0.001,0.006
4,1,40.0,128,1e-05,1.697,1.09,0.001,0.006
