phase,epoch,seed,window_size,lam,total_loss,policy_loss,value_loss,kf_loss,dyn_loss,sim_policy_loss,sim_value_loss,discounted_reward,val_sharpe
warmup_dyn,0,0,1,0.001,-0.1818899944716809,0.0,0.0017789395317188738,0.0,-0.18118957627345533,-0.2479356150416767,0.0,-0.0034030043319159863,
warmup_dyn,1,0,1,0.001,-0.5270156758088692,0.0,0.0018212223445766094,0.0,-0.5265892936902887,-0.22476044238782397,0.0,-0.002029144159499921,
warmup_dyn,2,0,1,0.001,-1.1544193742321986,0.0,0.0018638021748640812,0.0,-1.1530656534082748,-0.3217528880226846,0.0,-0.0008204794881463635,
warmup_dyn,3,0,1,0.001,-2.221921551461313,0.0,0.0016777883560565648,0.0,-2.22032996486215,-0.3269367291792935,0.0,-0.006888710505639513,
warmup_dyn,4,0,1,0.001,-3.9187812010447183,0.0,0.0018094886375668768,0.0,-3.917995985816507,-0.2594710160183775,0.0,-0.004910327781758764,
warmup_dyn,5,0,1,0.001,-6.444078997069714,0.0,0.0016151603189178323,0.0,-6.442635882134531,-0.30582767483942647,0.0,-0.007340666933861726,
warmup_dyn,6,0,1,0.001,-9.61890729268392,0.0,0.0018678277950076496,0.0,-9.618422966377407,-0.2352121850427448,0.0,-0.0018392443147889686,
warmup_dyn,7,0,1,0.001,-12.067630169438381,0.0,0.0017819372119893338,0.0,-12.06766128540039,-0.17507469465079553,0.0,-0.0038376213325297132,
warmup_dyn,8,0,1,0.001,-13.45630131515802,0.0,0.0016855251314529382,0.0,-13.456422151303759,-0.15646136486354997,0.0,-0.006317832708066585,
warmup_dyn,9,0,1,0.001,-14.294748306274414,0.0,0.0018355202325848023,0.0,-14.294760311351103,-0.18234658630236106,0.0,-0.0037510150760485263,
warmup_dyn,10,0,1,0.001,-14.964046721364937,0.0,0.0018040411249624893,0.0,-14.964012669581994,-0.18380586452343883,0.0,-0.004340569899581811,
warmup_dyn,11,0,1,0.001,-15.386793323591643,0.0,0.0018080749552395632,0.0,-15.386692327611586,-0.19090264706927187,0.0,-0.003446371292275395,
warmup_dyn,12,0,1,0.001,-15.68988197925044,0.0,0.0017078725464742485,0.0,-15.689851816962747,-0.17379591968275754,0.0,-0.004984000122503322,
warmup_dyn,13,0,1,0.001,-15.926728080300723,0.0,0.0018734724612395261,0.0,-15.926836948768765,-0.17646006124970667,0.0,-0.000908760719147383,
warmup_dyn,14,0,1,0.001,-16.21116490457572,0.0,0.0018889998877877551,0.0,-16.211494988086177,-0.15589873923682698,0.0,-0.001610040728587146,
warmup_dyn,15,0,1,0.001,-16.35628988228592,0.0,0.001807719251647701,0.0,-16.35639299130907,-0.1704581404360486,0.0,-0.0032790288393038745,
warmup_dyn,16,0,1,0.001,-16.509033633213416,0.0,0.0018740100015694385,0.0,-16.509242880578135,-0.16650006206085285,0.0,-0.00129139274084831,
warmup_dyn,17,0,1,0.001,-16.6241860296212,0.0,0.0017025694873083529,0.0,-16.624020314684103,-0.18681333676966674,0.0,-0.004722281653598389,
warmup_dyn,18,0,1,0.001,-16.728219424977024,0.0,0.0017648816112127593,0.0,-16.728357707752902,-0.1626587088183299,0.0,-0.0044603554792154365,
warmup_dyn,19,0,1,0.001,-16.80568354737525,0.0,0.0019642785328495152,0.0,-16.805701536290787,-0.19463086229299342,0.0,0.0009361549791898214,
warmup_dyn,20,0,1,0.001,-16.85222459306904,0.0,0.0017384843071625916,0.0,-16.85227338005515,-0.16896831361102124,0.0,-0.0035911422615469086,
warmup_dyn,21,0,1,0.001,-16.942303171344832,0.0,0.001825144419996707,0.0,-16.942224820454914,-0.1903389074163986,0.0,-0.003954255200155517,
warmup_dyn,22,0,1,0.001,-17.02720569161808,0.0,0.0017671282146372559,0.0,-17.027134072546865,-0.18386071434646262,0.0,-0.0050179018209889235,
warmup_dyn,23,0,1,0.001,-16.9489979837455,0.0,0.00188624848241863,0.0,-16.949146102456485,-0.1738151687325216,0.0,-0.0036823952378814712,
warmup_dyn,24,0,1,0.001,-17.138880972768746,0.0,0.0017042746002712817,0.0,-17.13878038817761,-0.18046886764247627,0.0,-0.005495517046702113,
warmup_dyn,25,0,1,0.001,-17.172527406729905,0.0,0.0017521287526880555,0.0,-17.172457956800272,-0.18214045545341923,0.0,-0.002042042579976659,
warmup_dyn,26,0,1,0.001,-17.21246238783294,0.0,0.0018966029741682624,0.0,-17.212454926733876,-0.1904092642898653,0.0,-0.001979360443667746,
warmup_dyn,27,0,1,0.001,-17.284052437426997,0.0,0.0018528629389395208,0.0,-17.284172506893384,-0.173278055062481,0.0,-0.0028622355494721265,
warmup_dyn,28,0,1,0.001,-17.302056200364056,0.0,0.0018358817769159727,0.0,-17.302083314633837,-0.18088669870413987,0.0,-0.0006571632590802276,
warmup_dyn,29,0,1,0.001,-17.318972830678902,0.0,0.0018747398006620213,0.0,-17.319067094840257,-0.17803723240892091,0.0,-0.0033412473093645243,
warmup_dyn,30,0,1,0.001,-17.37522570292155,0.0,0.0017793650285788246,0.0,-17.375141798281202,-0.1863035561115134,0.0,-0.0038691039023665236,
warmup_dyn,31,0,1,0.001,-17.427037725261613,0.0,0.0018518139752582191,0.0,-17.427158131318933,-0.1731440402275207,0.0,-0.005627854800253522,
warmup_dyn,32,0,1,0.001,-17.4463701061174,0.0,0.0017606368603403954,0.0,-17.446152462678796,-0.19782750907481886,0.0,-0.0041073043374162095,
warmup_dyn,33,0,1,0.001,-17.534058907452753,0.0,0.0019137635975436983,0.0,-17.534162521362305,-0.18103063559415294,0.0,-0.002313079475653449,
warmup_dyn,34,0,1,0.001,-17.498395564509373,0.0,0.001825034612956384,0.0,-17.49854179457122,-0.16787476682985275,0.0,-0.005096530185683686,
warmup_dyn,35,0,1,0.001,-17.51647762223786,0.0,0.0016668239712838411,0.0,-17.51637451321471,-0.17700016575262828,0.0,-0.007940694744534352,
warmup_dyn,36,0,1,0.001,-17.590248425801594,0.0,0.0016669501221222877,0.0,-17.59023140925987,-0.1683917328277055,0.0,-0.006813960624676125,
warmup_dyn,37,0,1,0.001,-17.564754691778443,0.0,0.00178252956738659,0.0,-17.564532728756177,-0.20045211414496103,0.0,-0.004344590515007868,
warmup_dyn,38,0,1,0.001,-17.541985623976764,0.0,0.0018390133924435313,0.0,-17.542045050976323,-0.1779579774239192,0.0,-0.0022848726880243596,
warmup_dyn,39,0,1,0.001,-17.574332760829552,0.0,0.0017425192060067738,0.0,-17.574291808932436,-0.1783451988708739,0.0,-0.002633804181481109,
warmup_dyn,40,0,1,0.001,-17.569520108840045,0.0,0.0018473113664453302,0.0,-17.56959997438917,-0.17673110596689523,0.0,-0.0030958751700453312,
warmup_dyn,41,0,1,0.001,-17.66739538604138,0.0,0.0016914408447965066,0.0,-17.66729846655154,-0.17886178144345097,0.0,-0.005222643141214754,
warmup_dyn,42,0,1,0.001,-17.648517253352146,0.0,0.0017571241107504523,0.0,-17.648439538245107,-0.18348372450061873,0.0,-0.004190289287590513,
warmup_dyn,43,0,1,0.001,-17.583048596101648,0.0,0.001812097048113013,0.0,-17.583077131533155,-0.17836842079665147,0.0,-0.0038275815610426898,
warmup_dyn,44,0,1,0.001,-17.723349010243137,0.0,0.0017599978389483237,0.0,-17.723254989175235,-0.18539913144766115,0.0,-0.006676287928997886,
warmup_dyn,45,0,1,0.001,-17.52995204925537,0.0,0.0018909715761444258,0.0,-17.5301238415288,-0.17191976111601381,0.0,-0.0044088265767284465,
warmup_dyn,46,0,1,0.001,-17.693809340981876,0.0,0.0017632581578914588,0.0,-17.693842121199065,-0.17305404291141266,0.0,-0.004971959829038265,
warmup_dyn,47,0,1,0.001,-17.710870406206915,0.0,0.0017956996920938586,0.0,-17.710885608897488,-0.17803126343471162,0.0,-0.0023763921732703843,
warmup_dyn,48,0,1,0.001,-17.652240304385913,0.0,0.0017712055614181592,0.0,-17.652097776824352,-0.1913818309412283,0.0,-0.005533450725944895,
warmup_dyn,49,0,1,0.001,-17.65572733037612,0.0,0.0016854525807395797,0.0,-17.655690380171233,-0.17224014579208896,0.0,-0.0041201247870191636,
warmup_dyn,50,0,1,0.001,-17.699255550608914,0.0,0.0016745449695507904,0.0,-17.699073660607432,-0.18565675251039804,0.0,-0.0068493969767016594,
warmup_dyn,51,0,1,0.001,-17.757475460276883,0.0,0.0018059909760303721,0.0,-17.75751957238889,-0.1761796113797555,0.0,-0.004076810663237292,
warmup_dyn,52,0,1,0.001,-17.738549512975357,0.0,0.001811537866517171,0.0,-17.738484214333926,-0.18768187363942465,0.0,-0.003576505527484651,
warmup_dyn,53,0,1,0.001,-17.668581812989476,0.0,0.00178377788545856,0.0,-17.668560514263078,-0.1804960988023702,0.0,-0.0038155339950439976,
warmup_dyn,54,0,1,0.001,-17.66813227709602,0.0,0.0017627765688196045,0.0,-17.668063930436677,-0.18311400346311868,0.0,-0.0038089069729561314,
warmup_dyn,55,0,1,0.001,-17.708921638189576,0.0,0.001690044892979238,0.0,-17.708832628586713,-0.17790814217033923,0.0,-0.006542754487371912,
warmup_dyn,56,0,1,0.001,-17.718070217207366,0.0,0.0018162426468003175,0.0,-17.71797331641702,-0.1913041163728956,0.0,-0.0030013445499992254,
warmup_dyn,57,0,1,0.001,-17.749519030253094,0.0,0.0017492277975714602,0.0,-17.749381944244984,-0.18864045029177384,0.0,-0.004018956726855215,
warmup_dyn,58,0,1,0.001,-17.693620569565716,0.0,0.0018265244246268755,0.0,-17.69368081934312,-0.17662804318117162,0.0,-0.0037821135529335225,
