phase,epoch,seed,window_size,lam,total_loss,policy_loss,value_loss,kf_loss,dyn_loss,sim_policy_loss,sim_value_loss,discounted_reward,val_sharpe
train,0,0,1,0.001,0.004645865636549014,0.003871689377096938,0.0007741768689383581,0.0,0.0,0.0,0.0,0.00022886194489604117,
train,1,0,1,0.001,-0.0007900084464756004,-0.0012043340122509822,0.00041432636195774347,0.0,0.0,0.0,0.0,0.0018781575045603164,
train,2,0,1,0.001,0.005517589104106175,0.005290599361829022,0.00022699021190633443,0.0,0.0,0.0,0.0,-0.0003086760201874901,
train,3,0,1,0.001,-0.003553877000276949,-0.003831549577287161,0.0002776726688870101,0.0,0.0,0.0,0.0,0.002398276824832839,
train,4,0,1,0.001,0.0056451602117615005,0.005338700036244357,0.00030646016258805163,0.0,0.0,0.0,0.0,0.0024201649460284147,
train,5,0,1,0.001,0.0003063458282792685,4.4198503589951524e-05,0.00026214715992811015,0.0,0.0,0.0,0.0,0.00178871015725913,1.7319400310516357
train,6,0,1,0.001,-0.00040698854490091985,-0.00070439793475374,0.00029740954682090567,0.0,0.0,0.0,0.0,0.0007272636079612901,
train,7,0,1,0.001,0.0035807683187372543,0.0032517801326535202,0.00032898799054237315,0.0,0.0,0.0,0.0,-0.0038856113872801266,
train,8,0,1,0.001,-0.0015664933746972797,-0.001843891599599053,0.0002773980200425499,0.0,0.0,0.0,0.0,-0.00045910994430967405,
train,9,0,1,0.001,0.0006524095181649661,0.0004422441022196675,0.00021016534195522955,0.0,0.0,0.0,0.0,-4.406944236845947e-05,
train,10,0,1,0.001,0.001320368792934745,0.0009344197243598162,0.00038594862636433816,0.0,0.0,0.0,0.0,0.0005299002206062569,1.6932398080825806
train,11,0,1,0.001,0.0014117075228497532,0.0012123469701584648,0.00019936071026570382,0.0,0.0,0.0,0.0,-0.0017056736145533767,
train,12,0,1,0.001,-0.0012638930841371893,-0.0014901721311331379,0.00022627924160998174,0.0,0.0,0.0,0.0,0.0015633240725625964,
train,13,0,1,0.001,0.0012491712881384563,0.001004423836574835,0.0002447472468648972,0.0,0.0,0.0,0.0,0.00015739807585144744,
train,14,0,1,0.001,0.00043671462210077865,0.00023203713171111019,0.0002046774009560228,0.0,0.0,0.0,0.0,-0.0012903994168428814,
train,15,0,1,0.001,-0.0023746364955406856,-0.0026214076890884075,0.00024677123320882444,0.0,0.0,0.0,0.0,0.0017090792009862616,1.6872886419296265
train,16,0,1,0.001,0.0020047085834484476,0.0017757118341750373,0.0002289971037088453,0.0,0.0,0.0,0.0,-0.002065896955957892,
train,17,0,1,0.001,0.0024484167647018445,0.0021903964521947736,0.00025802063783867557,0.0,0.0,0.0,0.0,0.003342191140879603,
train,18,0,1,0.001,0.0003495980054140091,3.714948509107618e-05,0.0003124487426676377,0.0,0.0,0.0,0.0,0.0014133557435307726,
train,19,0,1,0.001,0.0016354617626205378,0.0014056309831657393,0.00022983069073448218,0.0,0.0,0.0,0.0,0.0007629989755942541,
train,20,0,1,0.001,0.0009937842785125123,0.0007765059120834385,0.00021727849329466814,0.0,0.0,0.0,0.0,-0.00013727132760572668,1.726546287536621
train,21,0,1,0.001,-0.0017412474867431265,-0.0019987363267836033,0.0002574891161969515,0.0,0.0,0.0,0.0,-0.0011288300339205592,
train,22,0,1,0.001,0.0026795574875922838,0.002378270233463149,0.00030128745741903377,0.0,0.0,0.0,0.0,0.001277119816080028,
train,23,0,1,0.001,0.00034527890110278833,-2.4280446928505805e-06,0.0003477067253947562,0.0,0.0,0.0,0.0,0.00044143220008003946,
train,24,0,1,0.001,-0.00029939895281202945,-0.0005469848675762906,0.0002475856107968652,0.0,0.0,0.0,0.0,0.005923733106065614,
train,25,0,1,0.001,0.003419000004856464,0.0031614329742368163,0.00025756677783361987,0.0,0.0,0.0,0.0,0.0029905827843821516,1.7696253061294556
train,26,0,1,0.001,-0.0010179751803733263,-0.0012791732134407059,0.000261198504649299,0.0,0.0,0.0,0.0,0.004117456043376496,
train,27,0,1,0.001,0.0036111990555974783,0.0033286951993610346,0.00028250411019946434,0.0,0.0,0.0,0.0,0.005806468669142501,
train,28,0,1,0.001,-0.0031545493470997933,-0.0034825190189568434,0.00032796984548137215,0.0,0.0,0.0,0.0,0.0018162439924244787,
train,29,0,1,0.001,0.0020807285053545937,0.0017595092912076735,0.0003212194617434779,0.0,0.0,0.0,0.0,0.0038512888656673477,
train,30,0,1,0.001,0.0030266208513257523,0.0027156872518603716,0.000310933167205732,0.0,0.0,0.0,0.0,-0.001070042848404424,1.7924226522445679
train,31,0,1,0.001,0.003597923083112155,0.003267328778747469,0.00033059485059650385,0.0,0.0,0.0,0.0,0.002896365796343661,
train,32,0,1,0.001,3.7170840740002985e-05,-0.00031381783999534616,0.00035098829582292474,0.0,0.0,0.0,0.0,9.44504897822352e-06,
train,33,0,1,0.001,-0.005372238466424831,-0.005669885415437759,0.0002976473631807654,0.0,0.0,0.0,0.0,0.0031055237928989763,
train,34,0,1,0.001,0.001044402427985059,0.0007466012977209746,0.0002978014678649511,0.0,0.0,0.0,0.0,-0.0004989676241415972,
train,35,0,1,0.001,0.0018315929485777137,0.0015166824581968946,0.00031491063053216945,0.0,0.0,0.0,0.0,0.0018795265030919336,1.8236685991287231
train,36,0,1,0.001,-0.0014971076241493517,-0.0017570343448360469,0.00025992685743189854,0.0,0.0,0.0,0.0,0.0034152293262784093,
train,37,0,1,0.001,-0.0012507254906071752,-0.0015195252204898233,0.00026879984390831726,0.0,0.0,0.0,0.0,-0.0008340204025016111,
train,38,0,1,0.001,0.006224094515845554,0.005948399022385916,0.0002756957161788402,0.0,0.0,0.0,0.0,0.002651380012085771,
train,39,0,1,0.001,-0.0012865130277122279,-0.001537767382722129,0.00025125419814881465,0.0,0.0,0.0,0.0,0.0001479009595498735,
train,40,0,1,0.001,0.0020385115183707255,0.0018117525181093929,0.00022675882465752212,0.0,0.0,0.0,0.0,0.0003694617280773088,1.8069756031036377
train,41,0,1,0.001,0.002786128174550101,0.002512303495998768,0.0002738245752434344,0.0,0.0,0.0,0.0,-0.002279031864257858,
train,42,0,1,0.001,0.00785797969072911,0.0075405118119555945,0.00031746774277730856,0.0,0.0,0.0,0.0,0.0027084061853112837,
train,43,0,1,0.001,-0.0007732192273525631,-0.001081843682400444,0.00030862440951964613,0.0,0.0,0.0,0.0,0.0005233599804341793,
train,44,0,1,0.001,0.0015740131858882366,0.0013183304291291564,0.000255682808974776,0.0,0.0,0.0,0.0,0.0011309886752974754,
train,45,0,1,0.001,-0.004214021080805847,-0.004459764554756511,0.00024574339701811205,0.0,0.0,0.0,0.0,0.0010397725501189044,1.8055124282836914
train,46,0,1,0.001,-0.0010621261271629848,-0.0012824439909309149,0.00022031795116858762,0.0,0.0,0.0,0.0,0.003403950420975247,
train,47,0,1,0.001,0.0041945714328903705,0.0039419194902567305,0.00025265184555399743,0.0,0.0,0.0,0.0,0.002154365350839262,
