date,MSFT,JPM,JNJ,XOM,PG
2024-08-27,0.22236425,0.18865444,0.15293935,0.21254662,0.22349529
2024-08-28,0.22249375,0.18888389,0.15287949,0.21254921,0.22319371
2024-08-29,0.22262993,0.18910345,0.15281747,0.21260044,0.22284874
2024-08-30,0.22271745,0.18939698,0.15273663,0.21272446,0.22242448
2024-09-03,0.22254126,0.18978049,0.15259683,0.21316813,0.22191335
2024-09-04,0.22240877,0.19011834,0.15246928,0.21356940,0.22143424
2024-09-05,0.22231963,0.19027674,0.15239282,0.21386635,0.22114442
2024-09-06,0.22199847,0.19036463,0.15231930,0.21430053,0.22101699
2024-09-09,0.22176637,0.19048406,0.15224458,0.21470369,0.22080131
2024-09-10,0.22100754,0.19065478,0.15212819,0.21545821,0.22075124
2024-09-11,0.22030528,0.19075276,0.15204851,0.21604759,0.22084580
2024-09-12,0.21959880,0.19076908,0.15199716,0.21658599,0.22104891
2024-09-13,0.21874835,0.19081566,0.15192710,0.21722782,0.22128119
2024-09-16,0.21797176,0.19085932,0.15185578,0.21787281,0.22144030
2024-09-17,0.21748224,0.19077402,0.15186156,0.21811625,0.22176600
2024-09-18,0.21703273,0.19058795,0.15189885,0.21823651,0.22224393
2024-09-19,0.21674463,0.19041857,0.15195692,0.21816906,0.22271083
2024-09-20,0.21665147,0.19028421,0.15202092,0.21801212,0.22303140
2024-09-23,0.21651199,0.18998979,0.15211810,0.21783407,0.22354610
2024-09-24,0.21687473,0.18960562,0.15227124,0.21725395,0.22399449
2024-09-25,0.21710034,0.18927655,0.15238640,0.21688840,0.22434838
2024-09-26,0.21727116,0.18903933,0.15246540,0.21663950,0.22458459
2024-09-27,0.21761648,0.18874390,0.15256739,0.21626872,0.22480351
2024-09-30,0.21786660,0.18837428,0.15268852,0.21585333,0.22521730
2024-10-01,0.21795225,0.18800375,0.15278037,0.21564780,0.22561583
2024-10-02,0.21811417,0.18764476,0.15287471,0.21540903,0.22595741
2024-10-03,0.21807522,0.18732518,0.15293258,0.21538232,0.22628470
2024-10-04,0.21825895,0.18697308,0.15302710,0.21507946,0.22666138
2024-10-07,0.21840750,0.18662913,0.15311401,0.21478891,0.22706050
2024-10-08,0.21848147,0.18635209,0.15318437,0.21457055,0.22741158
2024-10-09,0.21862733,0.18623978,0.15321369,0.21442103,0.22749822
2024-10-10,0.21882644,0.18604963,0.15326886,0.21418531,0.22766972
2024-10-11,0.21927461,0.18595308,0.15332052,0.21381894,0.22763287
2024-10-14,0.21967892,0.18585730,0.15336581,0.21352260,0.22757538
2024-10-15,0.22010323,0.18594269,0.15337262,0.21325299,0.22732837
2024-10-16,0.22051692,0.18608284,0.15336514,0.21300328,0.22703181
2024-10-17,0.22098772,0.18629225,0.15334210,0.21276860,0.22660932
2024-10-18,0.22121125,0.18655398,0.15328754,0.21272750,0.22621974
2024-10-21,0.22139271,0.18674280,0.15325601,0.21265988,0.22594857
2024-10-22,0.22163807,0.18691678,0.15323794,0.21251683,0.22569035
2024-10-23,0.22172520,0.18714343,0.15319030,0.21250287,0.22543816
2024-10-24,0.22192661,0.18728879,0.15317386,0.21236919,0.22524160
2024-10-25,0.22180358,0.18720755,0.15320112,0.21229345,0.22549438
2024-10-28,0.22179943,0.18716258,0.15322392,0.21215081,0.22566327
2024-10-29,0.22181243,0.18687361,0.15332273,0.21181305,0.22617815
2024-10-30,0.22180964,0.18661201,0.15341577,0.21148683,0.22667569
2024-10-31,0.22176225,0.18629795,0.15349427,0.21125776,0.22718777
2024-11-01,0.22190632,0.18605693,0.15357681,0.21067953,0.22778037
2024-11-04,0.22201891,0.18582165,0.15364848,0.21022268,0.22828829
2024-11-05,0.22217372,0.18557635,0.15371914,0.20976184,0.22876894
2024-11-06,0.22363076,0.18524228,0.15393730,0.20781597,0.22937374
2024-11-07,0.22454888,0.18493307,0.15410303,0.20645986,0.22995523
2024-11-08,0.22541869,0.18473201,0.15421674,0.20547739,0.23015523
2024-11-11,0.22634849,0.18446305,0.15435319,0.20431083,0.23052451
2024-11-12,0.22743303,0.18417040,0.15450124,0.20305577,0.23083963
2024-11-13,0.22849242,0.18388690,0.15464105,0.20189926,0.23108035
2024-11-14,0.22969006,0.18361218,0.15481019,0.20050822,0.23137936
2024-11-15,0.23080848,0.18343063,0.15492642,0.19946989,0.23136464
2024-11-18,0.23182611,0.18338789,0.15499815,0.19866814,0.23111975
2024-11-19,0.23281305,0.18327183,0.15508626,0.19778007,0.23104878
2024-11-20,0.23256297,0.18317197,0.15507719,0.19816916,0.23101865
2024-11-21,0.23263429,0.18321945,0.15504079,0.19848956,0.23061588
2024-11-22,0.23277292,0.18330160,0.15500747,0.19872040,0.23019764
2024-11-25,0.23277317,0.18345520,0.15494865,0.19917293,0.22964998
2024-11-26,0.23263521,0.18368176,0.15486261,0.19983454,0.22898586
2024-11-27,0.23240997,0.18391486,0.15476307,0.20058432,0.22832778
2024-11-29,0.23210275,0.18416528,0.15471366,0.20108911,0.22792922
2024-12-02,0.23175156,0.18429157,0.15466063,0.20165387,0.22764246
2024-12-03,0.23163800,0.18425530,0.15463839,0.20188114,0.22758718
2024-12-04,0.23154427,0.18422528,0.15462087,0.20204498,0.22756454
2024-12-05,0.23166381,0.18417570,0.15466134,0.20178296,0.22771616
2024-12-06,0.23190600,0.18400788,0.15475233,0.20112315,0.22821073
2024-12-09,0.23191215,0.18380429,0.15484543,0.20046937,0.22896881
2024-12-10,0.23189051,0.18355115,0.15494409,0.19984050,0.22977380
2024-12-11,0.23204955,0.18320763,0.15507829,0.19890071,0.23076379
2024-12-12,0.23222253,0.18281440,0.15522990,0.19787367,0.23185951
2024-12-13,0.23226526,0.18246475,0.15535724,0.19702220,0.23289058
2024-12-16,0.23257601,0.18202856,0.15551901,0.19583185,0.23404448
2024-12-17,0.23250157,0.18183371,0.15559094,0.19531724,0.23475650
2024-12-18,0.23195837,0.18163849,0.15563470,0.19537543,0.23539302
2024-12-19,0.23140231,0.18144409,0.15567724,0.19545324,0.23602313
2024-12-20,0.23093496,0.18129463,0.15570563,0.19554748,0.23651728
2024-12-23,0.23062977,0.18118601,0.15572003,0.19564632,0.23681794
2024-12-24,0.23046890,0.18111803,0.15573792,0.19561498,0.23706020
2024-12-26,0.23025154,0.18115002,0.15570620,0.19584043,0.23705178
2024-12-27,0.23003358,0.18116903,0.15567355,0.19608031,0.23704360
2024-12-30,0.22987176,0.18108684,0.15568052,0.19613515,0.23722573
