date,MSFT,JPM,JNJ,XOM,PG
2023-11-15,0.27376798,0.35097033,0.09932455,0.07658333,0.19935383
2023-11-16,0.27617756,0.35153076,0.09973551,0.07271751,0.19983868
2023-11-17,0.27873409,0.34921005,0.10061886,0.06982978,0.20160723
2023-11-20,0.28140974,0.34567466,0.10180303,0.06746848,0.20364405
2023-11-21,0.28323874,0.34182656,0.10282733,0.06571008,0.20639732
2023-11-22,0.28528571,0.33740523,0.10394748,0.06360923,0.20975241
2023-11-24,0.28613001,0.33519202,0.10442506,0.06146648,0.21278645
2023-11-27,0.28588191,0.33363572,0.10463592,0.06076776,0.21507870
2023-11-28,0.28585592,0.33278736,0.10483634,0.05959373,0.21692666
2023-11-29,0.28469905,0.33303219,0.10464624,0.05945810,0.21816443
2023-11-30,0.28394160,0.33264443,0.10450210,0.05842753,0.22048439
2023-12-01,0.28245932,0.33080381,0.10465638,0.05824896,0.22383142
2023-12-04,0.27993882,0.33193353,0.10447267,0.05874025,0.22491479
2023-12-05,0.27756920,0.33208820,0.10430150,0.05951849,0.22652270
2023-12-06,0.27563301,0.33283740,0.10390702,0.06037659,0.22724599
2023-12-07,0.27400053,0.33272180,0.10362069,0.06127332,0.22838359
2023-12-08,0.27370343,0.33065334,0.10385974,0.06163306,0.23015037
2023-12-11,0.27299204,0.32880870,0.10409969,0.06198406,0.23211546
2023-12-12,0.27238932,0.32706380,0.10433070,0.06230836,0.23390776
2023-12-13,0.27180278,0.32571849,0.10458585,0.06240802,0.23548475
2023-12-14,0.27237922,0.32026204,0.10557714,0.06229823,0.23948334
2023-12-15,0.27416974,0.31449094,0.10689971,0.06196608,0.24247354
2023-12-18,0.27628213,0.30846301,0.10850783,0.06126473,0.24548227
2023-12-19,0.27878830,0.30122510,0.11032786,0.05949328,0.25016552
2023-12-20,0.28166592,0.29288211,0.11249870,0.05765548,0.25529772
2023-12-21,0.28397450,0.28519875,0.11441679,0.05573048,0.26067954
2023-12-22,0.28485015,0.28095540,0.11552773,0.05472816,0.26393852
2023-12-26,0.28581083,0.27665189,0.11678690,0.05370070,0.26704967
2023-12-27,0.28662762,0.27195701,0.11805775,0.05275820,0.27059942
2023-12-28,0.28757909,0.26707271,0.11938063,0.05184013,0.27412751
2023-12-29,0.28786340,0.26673388,0.11956297,0.05156710,0.27427265
2024-01-02,0.28655863,0.26781029,0.11952641,0.05164757,0.27445710
2024-01-03,0.28497869,0.26833671,0.11954316,0.05192610,0.27521530
2024-01-04,0.28319231,0.27038774,0.11897116,0.05265149,0.27479732
2024-01-05,0.28090253,0.27258590,0.11870178,0.05311960,0.27469024
2024-01-08,0.27874702,0.27595997,0.11805484,0.05376644,0.27347171
2024-01-09,0.27655342,0.27985570,0.11719748,0.05459278,0.27180064
2024-01-10,0.27454045,0.28423557,0.11622937,0.05542098,0.26957369
2024-01-11,0.27268660,0.28854963,0.11519232,0.05629507,0.26727632
2024-01-12,0.27068922,0.29238707,0.11424655,0.05719398,0.26548320
2024-01-16,0.26908040,0.29598510,0.11325606,0.05812616,0.26355237
2024-01-17,0.26803601,0.29968300,0.11202116,0.05924144,0.26101843
2024-01-18,0.26748088,0.30232885,0.11115540,0.05999346,0.25904146
2024-01-19,0.26742148,0.30369464,0.11080290,0.06023610,0.25784481
2024-01-22,0.26704133,0.30587953,0.11022136,0.06066403,0.25619376
2024-01-23,0.26704350,0.30792060,0.10950607,0.06106779,0.25446200
2024-01-24,0.26792499,0.30761769,0.10942572,0.06092304,0.25410846
2024-01-25,0.26888704,0.30664843,0.10956004,0.06055454,0.25434998
2024-01-26,0.26969796,0.30549532,0.10974957,0.06020593,0.25485122
2024-01-29,0.27089918,0.30426875,0.10997827,0.05969781,0.25515607
2024-01-30,0.27248892,0.30123293,0.11086326,0.05857590,0.25683904
2024-01-31,0.27373400,0.29828459,0.11165275,0.05768643,0.25864217
2024-02-01,0.27494118,0.29653156,0.11209332,0.05692849,0.25950539
2024-02-02,0.27636725,0.29467237,0.11246558,0.05626080,0.26023409
2024-02-05,0.27766493,0.29263535,0.11300913,0.05559038,0.26110020
2024-02-06,0.27855164,0.28996286,0.11371919,0.05496569,0.26280066
2024-02-07,0.27889550,0.28932416,0.11395839,0.05464014,0.26318184
2024-02-08,0.27950352,0.28772950,0.11423916,0.05446729,0.26406044
2024-02-09,0.28010207,0.28678751,0.11444604,0.05429036,0.26437402
2024-02-12,0.28041980,0.28558093,0.11463661,0.05422609,0.26513663
2024-02-13,0.28011262,0.28586116,0.11420278,0.05484058,0.26498294
2024-02-14,0.28072178,0.28449348,0.11441814,0.05476496,0.26560155
2024-02-15,0.28137392,0.28163755,0.11507328,0.05437151,0.26754379
2024-02-16,0.28150821,0.27962124,0.11539637,0.05431519,0.26915893
2024-02-20,0.28132775,0.27851740,0.11559202,0.05429268,0.27027017
2024-02-21,0.28148225,0.27675903,0.11596137,0.05409485,0.27170247
2024-02-22,0.28146172,0.27525279,0.11634032,0.05385903,0.27308610
2024-02-23,0.28077433,0.27560660,0.11633316,0.05387562,0.27341038
2024-02-26,0.28027520,0.27488330,0.11648094,0.05384578,0.27451470
2024-02-27,0.27985740,0.27449903,0.11657302,0.05384214,0.27522838
2024-02-28,0.27930200,0.27405339,0.11697775,0.05355375,0.27611321
2024-02-29,0.27872109,0.27345425,0.11744187,0.05324009,0.27714267
2024-03-01,0.27817231,0.27335283,0.11760948,0.05320865,0.27765664
2024-03-04,0.27791321,0.27320459,0.11784053,0.05302791,0.27801374
2024-03-05,0.27798504,0.27144328,0.11839674,0.05267042,0.27950451
2024-03-06,0.27834255,0.26925224,0.11900017,0.05227942,0.28112563
2024-03-07,0.27883539,0.26704079,0.11941116,0.05205898,0.28265366
2024-03-08,0.27953902,0.26391903,0.12000074,0.05173336,0.28480780
2024-03-11,0.27966532,0.26198420,0.12041818,0.05153194,0.28640041
2024-03-12,0.27975374,0.26067969,0.12082636,0.05123648,0.28750369
2024-03-13,0.28036049,0.25835177,0.12143473,0.05074463,0.28910846
2024-03-14,0.28110299,0.25587913,0.12191194,0.05038195,0.29072398
2024-03-15,0.28210694,0.25305811,0.12244990,0.04992588,0.29245916
2024-03-18,0.28313577,0.24942559,0.12325327,0.04930189,0.29488337
2024-03-19,0.28447446,0.24614225,0.12402505,0.04858191,0.29677632
2024-03-20,0.28586262,0.24310336,0.12480571,0.04781331,0.29841495
2024-03-21,0.28739434,0.23914815,0.12592991,0.04678334,0.30074427
2024-03-22,0.28884551,0.23574056,0.12688272,0.04592179,0.30260932
2024-03-25,0.29033864,0.23155619,0.12799744,0.04506480,0.30504292
2024-03-26,0.29169282,0.22738697,0.12899458,0.04434571,0.30757993
2024-03-27,0.29250771,0.22435579,0.12979588,0.04374794,0.30959266
2024-03-28,0.29304326,0.22136194,0.13061622,0.04311971,0.31185889
2024-04-01,0.29351744,0.21857052,0.13137719,0.04257333,0.31396148
2024-04-02,0.29360926,0.21636783,0.13190848,0.04224896,0.31586543
2024-04-03,0.29405600,0.21268323,0.13266979,0.04182515,0.31876591
2024-04-04,0.29434103,0.20917483,0.13319221,0.04164115,0.32165080
2024-04-05,0.29461008,0.20580354,0.13368897,0.04145857,0.32443884
2024-04-08,0.29503229,0.20213650,0.13435183,0.04110001,0.32737935
2024-04-09,0.29539996,0.19929451,0.13490357,0.04077283,0.32962912
2024-04-10,0.29598695,0.19579615,0.13552949,0.04038892,0.33229852
2024-04-11,0.29695639,0.19160174,0.13622040,0.03997578,0.33524567
2024-04-12,0.29743195,0.18950914,0.13599581,0.04035449,0.33670855
2024-04-15,0.29732621,0.18862261,0.13640122,0.04161757,0.33603236
2024-04-16,0.29743934,0.18821327,0.13689552,0.04318506,0.33426672
2024-04-17,0.29699421,0.18983826,0.13666195,0.04500385,0.33150172
2024-04-18,0.29636103,0.19149189,0.13627456,0.04660970,0.32926285
2024-04-19,0.29538143,0.19336148,0.13571632,0.04824949,0.32729128
2024-04-22,0.29433075,0.19551247,0.13500036,0.04967564,0.32548073
2024-04-23,0.29359731,0.19717702,0.13444403,0.05072489,0.32405680
2024-04-24,0.29292038,0.19905022,0.13382512,0.05158961,0.32261470
2024-04-25,0.29206076,0.20095080,0.13314258,0.05259583,0.32125014
2024-04-26,0.29203290,0.20160873,0.13288222,0.05243713,0.32103911
2024-04-29,0.29202554,0.20198368,0.13268250,0.05214842,0.32115984
2024-04-30,0.29170576,0.20275979,0.13230182,0.05203971,0.32119295
2024-05-01,0.29074347,0.20518732,0.13137290,0.05202823,0.32066795
2024-05-02,0.29015279,0.20720042,0.13064629,0.05191315,0.32008734
2024-05-03,0.28976423,0.20956925,0.12994105,0.05210122,0.31862423
2024-05-06,0.28959954,0.21123779,0.12950319,0.05233341,0.31732619
2024-05-07,0.28909206,0.21351230,0.12887320,0.05300713,0.31551540
2024-05-08,0.28861555,0.21535391,0.12835294,0.05346705,0.31421059
2024-05-09,0.28810969,0.21738854,0.12774619,0.05362030,0.31313530
2024-05-10,0.28753370,0.21925583,0.12712437,0.05364320,0.31244287
2024-05-13,0.28691989,0.22134233,0.12646770,0.05369976,0.31157035
2024-05-14,0.28655699,0.22286068,0.12597854,0.05319469,0.31140906
2024-05-15,0.28702658,0.22235115,0.12612259,0.05235629,0.31214342
2024-05-16,0.28704181,0.22284190,0.12592615,0.05168242,0.31250775
2024-05-17,0.28705055,0.22253451,0.12588744,0.05081549,0.31371194
2024-05-20,0.28673717,0.22319973,0.12563960,0.05077246,0.31365106
2024-05-21,0.28679582,0.22326459,0.12558542,0.05032426,0.31402984
2024-05-22,0.28624415,0.22500350,0.12506008,0.05042437,0.31326795
2024-05-23,0.28597543,0.22629015,0.12478376,0.05088056,0.31207010
2024-05-24,0.28624114,0.22629268,0.12490836,0.05104759,0.31151021
2024-05-28,0.28703237,0.22489393,0.12548104,0.05110233,0.31149030
2024-05-29,0.28753814,0.22394821,0.12593494,0.05154756,0.31103122
2024-05-30,0.28781247,0.22301850,0.12633689,0.05221209,0.31062007
2024-05-31,0.28839335,0.22099282,0.12701491,0.05244138,0.31115752
2024-06-03,0.28855389,0.22057214,0.12726694,0.05314779,0.31045917
2024-06-04,0.28852683,0.22090380,0.12723589,0.05354549,0.30978802
2024-06-05,0.28853512,0.22083545,0.12735406,0.05422027,0.30905512
2024-06-06,0.28883150,0.22014660,0.12763265,0.05465619,0.30873308
2024-06-07,0.28885570,0.22001439,0.12767559,0.05480399,0.30865026
2024-06-10,0.28830791,0.22104061,0.12733455,0.05532937,0.30798763
2024-06-11,0.28719223,0.22404246,0.12641653,0.05630730,0.30604145
2024-06-12,0.28631511,0.22670086,0.12565087,0.05724014,0.30409309
2024-06-13,0.28575119,0.22935511,0.12495626,0.05794660,0.30199084
2024-06-14,0.28506386,0.23264010,0.12414631,0.05907163,0.29907808
2024-06-17,0.28472030,0.23519692,0.12355469,0.05982235,0.29670578
2024-06-18,0.28477353,0.23620062,0.12337754,0.06007936,0.29556906
2024-06-20,0.28445593,0.23737387,0.12305318,0.06017361,0.29494336
2024-06-21,0.28397897,0.23892441,0.12264396,0.06048301,0.29396966
2024-06-24,0.28362599,0.23978002,0.12238630,0.06061696,0.29359078
2024-06-25,0.28354925,0.23980518,0.12239321,0.06073139,0.29352093
2024-06-26,0.28372696,0.23916776,0.12257332,0.06046560,0.29406628
2024-06-27,0.28405714,0.23799729,0.12286381,0.05985478,0.29522699
2024-06-28,0.28442359,0.23598170,0.12336880,0.05919800,0.29702792
2024-07-01,0.28512624,0.23299077,0.12417320,0.05816063,0.29954910
2024-07-02,0.28596839,0.22969998,0.12506683,0.05700807,0.30225664
2024-07-03,0.28671408,0.22658683,0.12592734,0.05602514,0.30474657
2024-07-05,0.28724155,0.22504236,0.12640844,0.05554317,0.30576447
2024-07-08,0.28807363,0.22290617,0.12707792,0.05487916,0.30706313
2024-07-09,0.28855756,0.22187634,0.12744731,0.05453575,0.30758303
2024-07-10,0.28854316,0.22217445,0.12735677,0.05419825,0.30772737
2024-07-11,0.28839073,0.22196813,0.12736399,0.05392017,0.30835706
2024-07-12,0.28779507,0.22298625,0.12699494,0.05403422,0.30818963
2024-07-15,0.28755984,0.22313638,0.12689230,0.05383902,0.30857241
2024-07-16,0.28691173,0.22432286,0.12641157,0.05381193,0.30854198
2024-07-17,0.28544733,0.22672795,0.12544802,0.05395905,0.30841762
2024-07-18,0.28366947,0.22923960,0.12449399,0.05452319,0.30807373
2024-07-19,0.28181016,0.23090431,0.12398960,0.05493470,0.30836123
2024-07-22,0.28001043,0.23236977,0.12355734,0.05524348,0.30881888
2024-07-23,0.27880701,0.23323052,0.12329633,0.05556716,0.30909902
2024-07-24,0.27697560,0.23459315,0.12286749,0.05628528,0.30927855
2024-07-25,0.27472901,0.23638684,0.12231991,0.05698967,0.30957460
2024-07-26,0.27279717,0.23792899,0.12185376,0.05719453,0.31022561
2024-07-29,0.27066875,0.24096647,0.12095932,0.05796537,0.30944011
2024-07-30,0.26864043,0.24190094,0.12073055,0.05861070,0.31011742
2024-07-31,0.26751539,0.24133782,0.12099142,0.05969211,0.31046328
2024-08-01,0.26564682,0.24322452,0.12057777,0.06090153,0.30964932
2024-08-02,0.26233131,0.24761368,0.11946784,0.06302659,0.30756053
2024-08-05,0.25868317,0.25202385,0.11835067,0.06595873,0.30498356
2024-08-06,0.25564671,0.25560036,0.11740142,0.06827415,0.30307743
2024-08-07,0.25377756,0.25788873,0.11676269,0.07004261,0.30152842
2024-08-08,0.25283986,0.25946105,0.11629190,0.07111350,0.30029359
2024-08-09,0.25187352,0.26043281,0.11598800,0.07236195,0.29934382
2024-08-12,0.25091743,0.26037642,0.11599446,0.07342877,0.29928288
2024-08-13,0.25048977,0.26178113,0.11553455,0.07455739,0.29763716
2024-08-14,0.24993378,0.26375660,0.11493203,0.07516575,0.29621181
2024-08-15,0.25054592,0.26288936,0.11512654,0.07484894,0.29658929
2024-08-16,0.25278345,0.25904584,0.11614788,0.07313424,0.29888856
2024-08-19,0.25529039,0.25511611,0.11718731,0.07055417,0.30185199
2024-08-20,0.25653452,0.25378886,0.11754392,0.06904946,0.30308324
2024-08-21,0.25747055,0.25284824,0.11783683,0.06774925,0.30409518
2024-08-22,0.25804484,0.25225124,0.11803890,0.06692726,0.30473781
2024-08-23,0.25834674,0.25177979,0.11821501,0.06619417,0.30546427
2024-08-26,0.25842467,0.25200346,0.11814427,0.06542571,0.30600190
2024-08-27,0.25834849,0.25205314,0.11812881,0.06485604,0.30661353
2024-08-28,0.25784716,0.25264800,0.11800350,0.06465585,0.30684546
2024-08-29,0.25739270,0.25320035,0.11785588,0.06442053,0.30713052
2024-08-30,0.25683355,0.25421545,0.11758216,0.06411050,0.30725828
2024-09-03,0.25534660,0.25727329,0.11677766,0.06466299,0.30593944
2024-09-04,0.25386715,0.25974435,0.11626746,0.06536171,0.30475926
2024-09-05,0.25296777,0.26145452,0.11583181,0.06593002,0.30381587
2024-09-06,0.25186005,0.26387942,0.11508740,0.06693796,0.30223516
2024-09-09,0.25089982,0.26619235,0.11443428,0.06774172,0.30073190
2024-09-10,0.24895470,0.27139065,0.11300841,0.06968941,0.29695687
2024-09-11,0.24731633,0.27579430,0.11190726,0.07157646,0.29340565
2024-09-12,0.24597877,0.27944100,0.11098230,0.07334079,0.29025719
2024-09-13,0.24420480,0.28389651,0.10985860,0.07555270,0.28648740
2024-09-16,0.24253207,0.28808087,0.10877005,0.07762191,0.28299510
2024-09-17,0.24201842,0.28946823,0.10842096,0.07864447,0.28144792
2024-09-18,0.24171884,0.28967068,0.10837317,0.07968756,0.28054985
2024-09-19,0.24192676,0.28863055,0.10867354,0.07999513,0.28077406
2024-09-20,0.24262516,0.28738424,0.10902631,0.07962017,0.28134421
2024-09-23,0.24343772,0.28579122,0.10943969,0.07967979,0.28165153
2024-09-24,0.24537846,0.28136802,0.11057959,0.07852004,0.28415385
2024-09-25,0.24676092,0.27827185,0.11135126,0.07788269,0.28573334
2024-09-26,0.24769561,0.27645975,0.11179850,0.07754903,0.28649712
2024-09-27,0.24904826,0.27342916,0.11254114,0.07680748,0.28817400
2024-09-30,0.25031540,0.27005681,0.11339995,0.07638118,0.28984654
2024-10-01,0.25095597,0.26741907,0.11403094,0.07666296,0.29093102
2024-10-02,0.25177652,0.26452169,0.11472609,0.07665884,0.29231691
2024-10-03,0.25187826,0.26268479,0.11512777,0.07739034,0.29291877
2024-10-04,0.25255504,0.25903201,0.11605162,0.07734598,0.29501545
2024-10-07,0.25299025,0.25566164,0.11692064,0.07755325,0.29687423
2024-10-08,0.25331751,0.25328627,0.11754230,0.07780185,0.29805201
2024-10-09,0.25346678,0.25115043,0.11809599,0.07762051,0.29966626
2024-10-10,0.25386798,0.24805573,0.11890282,0.07725708,0.30191636
2024-10-11,0.25470552,0.24502695,0.11971152,0.07611433,0.30444169
2024-10-14,0.25548440,0.24253260,0.12035894,0.07512954,0.30649450
2024-10-15,0.25609380,0.24141912,0.12067609,0.07398059,0.30783045
2024-10-16,0.25656551,0.24064860,0.12091003,0.07285735,0.30901858
2024-10-17,0.25705877,0.24027468,0.12102784,0.07156366,0.31007504
2024-10-18,0.25695267,0.24120307,0.12080666,0.07095396,0.31008360
2024-10-21,0.25707203,0.24204570,0.12061004,0.07038286,0.30988938
2024-10-22,0.25739422,0.24197023,0.12065455,0.06946947,0.31051147
2024-10-23,0.25711706,0.24252111,0.12054790,0.06906512,0.31074876
2024-10-24,0.25731543,0.24271305,0.12053167,0.06844600,0.31099385
2024-10-25,0.25733736,0.24289937,0.12054773,0.06879294,0.31042254
2024-10-28,0.25743011,0.24293679,0.12060823,0.06892375,0.31010115
2024-10-29,0.25816038,0.24147433,0.12108075,0.06901240,0.31027210
2024-10-30,0.25886250,0.24025752,0.12149607,0.06908644,0.31029749
2024-10-31,0.25905946,0.23914135,0.12186281,0.06981530,0.31012100
2024-11-01,0.25930765,0.23836307,0.12213556,0.07055888,0.30963475
2024-11-04,0.25949404,0.23741554,0.12241559,0.07124339,0.30943143
2024-11-05,0.25969011,0.23647766,0.12267899,0.07196027,0.30919296
2024-11-06,0.26252818,0.23074786,0.12429878,0.06976952,0.31265572
2024-11-07,0.26446483,0.22679147,0.12541595,0.06856868,0.31475911
2024-11-08,0.26625094,0.22352473,0.12623301,0.06717467,0.31681666
2024-11-11,0.26809773,0.21963421,0.12723869,0.06587366,0.31915572
2024-11-12,0.27029565,0.21531034,0.12831941,0.06423604,0.32183856
2024-11-13,0.27248684,0.21110709,0.12933876,0.06255071,0.32451653
2024-11-14,0.27518523,0.20697308,0.13038024,0.06043376,0.32702759
2024-11-15,0.27692756,0.20404419,0.13115597,0.05880709,0.32906526
2024-11-18,0.27834439,0.20216748,0.13164842,0.05722662,0.33061308
2024-11-19,0.27984485,0.20038711,0.13211168,0.05594645,0.33171001
2024-11-20,0.27998614,0.20207700,0.13148661,0.05663993,0.32981029
2024-11-21,0.28001073,0.20309636,0.13107546,0.05661912,0.32919824
2024-11-22,0.28010291,0.20390758,0.13075459,0.05636500,0.32886991
2024-11-25,0.28006959,0.20565587,0.13016024,0.05618415,0.32793018
2024-11-26,0.27985135,0.20836183,0.12930082,0.05611935,0.32636672
2024-11-27,0.27939570,0.21140109,0.12836157,0.05629354,0.32454804
2024-11-29,0.27875063,0.21444164,0.12743281,0.05649917,0.32287574
2024-12-02,0.27851108,0.21688020,0.12669829,0.05675200,0.32115850
2024-12-03,0.27873912,0.21788722,0.12640119,0.05698815,0.31998429
2024-12-04,0.27902752,0.21904640,0.12608036,0.05721443,0.31863132
2024-12-05,0.27972606,0.21988942,0.12585348,0.05712372,0.31740728
2024-12-06,0.28077748,0.22003078,0.12586074,0.05713009,0.31620088
2024-12-09,0.28144276,0.21989815,0.12600230,0.05758151,0.31507522
2024-12-10,0.28203875,0.21961361,0.12620123,0.05815120,0.31399530
2024-12-11,0.28269228,0.21820430,0.12683539,0.05860575,0.31366226
2024-12-12,0.28347808,0.21667989,0.12753436,0.05906342,0.31324425
2024-12-13,0.28403038,0.21576679,0.12804383,0.05972524,0.31243372
2024-12-16,0.28491855,0.21437706,0.12874812,0.06026694,0.31168926
2024-12-17,0.28515786,0.21477450,0.12884000,0.06096485,0.31026277
2024-12-18,0.28489366,0.21530905,0.12880670,0.06226097,0.30872971
2024-12-19,0.28459093,0.21584514,0.12876922,0.06365029,0.30714440
2024-12-20,0.28426826,0.21630414,0.12871476,0.06484919,0.30586365
2024-12-23,0.28398374,0.21688530,0.12859136,0.06580770,0.30473197
2024-12-24,0.28388333,0.21711595,0.12858126,0.06637388,0.30404559
2024-12-26,0.28339323,0.21823165,0.12823622,0.06706949,0.30306944
2024-12-27,0.28284627,0.21913753,0.12793435,0.06784599,0.30223581
2024-12-30,0.28257099,0.21904336,0.12795781,0.06857987,0.30184799
