date,MSFT,JPM,JNJ,XOM,PG
2024-01-18,0.12118490,0.16107120,0.11288359,0.49171498,0.11314539
2024-01-19,0.07194082,0.13088450,0.05867027,0.68168837,0.05681605
2024-01-22,0.07160669,0.13579462,0.06111853,0.67246240,0.05901773
2024-01-23,0.15880108,0.23417526,0.15566820,0.30043036,0.15092516
2024-01-24,0.13777184,0.24576001,0.16444790,0.28128645,0.17073378
2024-01-25,0.10238831,0.22833160,0.22875500,0.16711378,0.27341133
2024-01-26,0.15912282,0.18002722,0.25201839,0.07335433,0.33547729
2024-01-29,0.16881901,0.19785917,0.21643996,0.14548340,0.27139845
2024-01-30,0.04206511,0.05213521,0.03232419,0.83849728,0.03497821
2024-01-31,0.01187599,0.02321103,0.01370229,0.93871456,0.01249606
2024-02-01,0.03937339,0.06242469,0.05670058,0.79067558,0.05082581
2024-02-02,0.11088391,0.14607191,0.17821778,0.39093807,0.17388837
2024-02-05,0.14568494,0.16865021,0.27843025,0.13208304,0.27515155
2024-02-06,0.05434338,0.07946985,0.04619866,0.77812296,0.04186514
2024-02-07,0.10981354,0.13456772,0.09274580,0.56850016,0.09437282
2024-02-08,0.19169827,0.19163868,0.23019792,0.12807333,0.25839180
2024-02-09,0.18126480,0.18685625,0.19599429,0.21659915,0.21928550
2024-02-12,0.17362531,0.15860687,0.20228939,0.23866542,0.22681299
2024-02-13,0.17664944,0.16230556,0.17975618,0.28394896,0.19733982
2024-02-14,0.16193579,0.16024871,0.16699693,0.33150461,0.17931402
2024-02-15,0.13991515,0.16411540,0.20163834,0.26696146,0.22736962
2024-02-16,0.17483974,0.18934070,0.23698309,0.15852165,0.24031486
2024-02-20,0.12981965,0.19269891,0.22142963,0.24206036,0.21399148
2024-02-21,0.12392422,0.19150549,0.23592165,0.22945027,0.21919836
2024-02-22,0.10949782,0.18794480,0.21090546,0.29988655,0.19176532
2024-02-23,0.11463216,0.18426523,0.21700241,0.29279226,0.19130802
2024-02-26,0.12513256,0.20173438,0.21559104,0.28022814,0.17731395
2024-02-27,0.11089966,0.19377626,0.22920752,0.27508569,0.19103086
2024-02-28,0.21108671,0.19059969,0.20839071,0.20468605,0.18523693
2024-02-29,0.25208369,0.18594514,0.19193797,0.19183323,0.17819998
2024-03-01,0.23227565,0.18563308,0.20630133,0.17536759,0.20042229
2024-03-04,0.16357218,0.16931997,0.21471147,0.23517847,0.21721791
2024-03-05,0.12644681,0.17738867,0.19824387,0.30864477,0.18927582
2024-03-06,0.10382645,0.17386098,0.20848165,0.31691501,0.19691591
2024-03-07,0.14655007,0.18544182,0.24399808,0.18893221,0.23507786
2024-03-08,0.24462444,0.20907107,0.24290968,0.09644742,0.20694740
2024-03-11,0.25484416,0.21584742,0.23827180,0.08973908,0.20129758
2024-03-12,0.16781431,0.20237906,0.22140901,0.19781452,0.21058312
2024-03-13,0.15746674,0.19089666,0.22572573,0.20413744,0.22177342
2024-03-14,0.16569600,0.18396352,0.18122925,0.29056764,0.17854357
2024-03-15,0.13029602,0.17051604,0.12876748,0.46543479,0.10498575
2024-03-18,0.06010234,0.10148729,0.06704713,0.72186804,0.04949523
2024-03-19,0.11965406,0.11032268,0.11630161,0.53162920,0.12209243
2024-03-20,0.18429023,0.11129567,0.11456624,0.44843456,0.14141330
2024-03-21,0.10213073,0.08948337,0.07936595,0.63988471,0.08913519
2024-03-22,0.16742679,0.12676767,0.11591650,0.45543274,0.13445629
2024-03-25,0.27026254,0.17673872,0.13423190,0.26448140,0.15428546
2024-03-26,0.25236982,0.18298623,0.19474983,0.17559101,0.19430304
2024-03-27,0.20402116,0.17122594,0.14143577,0.35560980,0.12770742
2024-03-28,0.16388133,0.14759743,0.09912338,0.51007628,0.07932159
2024-04-01,0.13539344,0.16526982,0.12869163,0.45520455,0.11544051
2024-04-02,0.28921679,0.21700072,0.20025346,0.10847941,0.18504961
2024-04-03,0.27409539,0.25745887,0.19912657,0.09147010,0.17784913
2024-04-04,0.20930889,0.27461165,0.24762434,0.08863932,0.17981577
2024-04-05,0.18988600,0.27214175,0.27398407,0.07889642,0.18509172
2024-04-08,0.21609190,0.27536142,0.25836843,0.06896053,0.18121779
2024-04-09,0.20967723,0.23547243,0.27124545,0.07897555,0.20462936
2024-04-10,0.17872629,0.18924499,0.33223042,0.04279890,0.25699934
2024-04-11,0.14799446,0.15972523,0.36478287,0.04019777,0.28729960
2024-04-12,0.13200675,0.22502178,0.27552024,0.18439186,0.18305944
2024-04-15,0.15558258,0.16937977,0.27116904,0.21553618,0.18833241
2024-04-16,0.24494584,0.17614594,0.21703251,0.19451988,0.16735587
2024-04-17,0.22286795,0.15776275,0.21674861,0.20091793,0.20170273
2024-04-18,0.23646119,0.17185846,0.20318691,0.19041471,0.19807865
2024-04-19,0.28072956,0.17268766,0.16140898,0.21979479,0.16537900
2024-04-22,0.26495576,0.17707598,0.16086414,0.22698574,0.17011833
2024-04-23,0.24914296,0.17940742,0.16874124,0.22530079,0.17740768
2024-04-24,0.24423021,0.18364403,0.16381861,0.23249011,0.17581706
2024-04-25,0.25018927,0.18365110,0.18316695,0.18882075,0.19417188
2024-04-26,0.20365500,0.18488999,0.19360898,0.22405373,0.19379224
2024-04-29,0.23603769,0.19632657,0.19302242,0.19374311,0.18087016
2024-04-30,0.27730951,0.18804027,0.17868310,0.19109620,0.16487090
2024-05-01,0.22703634,0.18956809,0.22915988,0.16747953,0.18675624
2024-05-02,0.21667565,0.18005107,0.23952134,0.16032502,0.20342694
2024-05-03,0.22847995,0.16174810,0.20943357,0.19276129,0.20757709
2024-05-06,0.24784762,0.14722630,0.19584280,0.19362822,0.21545509
2024-05-07,0.25139144,0.15708499,0.18751682,0.20854609,0.19546068
2024-05-08,0.23810501,0.15121281,0.17525408,0.25328985,0.18213823
2024-05-09,0.21165003,0.14452700,0.19212352,0.23621282,0.21548671
2024-05-10,0.20837907,0.16264269,0.21130003,0.19581245,0.22186568
2024-05-13,0.23085847,0.15462141,0.21798527,0.16201925,0.23451559
2024-05-14,0.27610686,0.13564828,0.20891039,0.13442931,0.24490505
2024-05-15,0.25853702,0.13151291,0.20664030,0.14235073,0.26095897
2024-05-16,0.30743581,0.13023110,0.19889009,0.12052041,0.24292248
2024-05-17,0.33068705,0.14663896,0.18126623,0.14476936,0.19663841
2024-05-20,0.20183803,0.16680907,0.22027794,0.17912616,0.23194884
2024-05-21,0.18146619,0.15680623,0.21794815,0.20252588,0.24125351
2024-05-22,0.23601089,0.15258695,0.21411479,0.14966835,0.24761899
2024-05-23,0.12286569,0.12883566,0.15109938,0.40852156,0.18867776
2024-05-24,0.13792223,0.14771843,0.11685631,0.48190108,0.11560195
2024-05-28,0.15132318,0.17166980,0.13460208,0.41163582,0.13076915
2024-05-29,0.21059327,0.17970836,0.15643689,0.29928496,0.15397651
2024-05-30,0.24159056,0.17281511,0.19242920,0.19398157,0.19918363
2024-05-31,0.22195183,0.18595608,0.19838087,0.19494556,0.19876568
2024-06-03,0.23255838,0.17606957,0.19456850,0.19156896,0.20523462
2024-06-04,0.22270697,0.17119321,0.19056836,0.22043091,0.19510050
2024-06-05,0.23319140,0.16985515,0.19030523,0.20992178,0.19672644
2024-06-06,0.22486740,0.17900032,0.18798597,0.21742742,0.19071886
2024-06-07,0.21306407,0.18343966,0.18806773,0.21940859,0.19601993
2024-06-10,0.16835608,0.19138403,0.18433654,0.26881361,0.18710971
2024-06-11,0.14668129,0.18838130,0.15985519,0.34164634,0.16343589
2024-06-12,0.20428656,0.19809097,0.17833067,0.21999916,0.19929267
2024-06-13,0.18957649,0.18223654,0.19927895,0.18912758,0.23978055
2024-06-14,0.14617711,0.21774599,0.14584911,0.35532954,0.13489832
2024-06-17,0.12289298,0.22118171,0.14776933,0.36817250,0.13998352
2024-06-18,0.11124139,0.22039600,0.12753054,0.41953838,0.12129368
2024-06-20,0.13729334,0.17449810,0.15175290,0.35718742,0.17926823
2024-06-21,0.13759713,0.14955120,0.12501936,0.43093774,0.15689461
2024-06-24,0.24862695,0.16377743,0.18048844,0.16106021,0.24604708
2024-06-25,0.23504564,0.17134148,0.17998141,0.17104393,0.24258752
2024-06-26,0.18101244,0.17065826,0.19254112,0.21849036,0.23729773
2024-06-27,0.14270854,0.17340305,0.22216170,0.22055292,0.24117385
2024-06-28,0.17752770,0.19447327,0.20454855,0.21778202,0.20566837
2024-07-01,0.20962666,0.19811234,0.16933690,0.24851882,0.17440531
2024-07-02,0.15159994,0.17061293,0.11544295,0.44858512,0.11375902
2024-07-03,0.22433266,0.19626279,0.14793687,0.27826729,0.15320042
2024-07-05,0.15936135,0.16747802,0.19165283,0.25995329,0.22155452
2024-07-08,0.15292184,0.15757169,0.20252119,0.25128853,0.23569669
2024-07-09,0.14524822,0.17074522,0.14821866,0.37667423,0.15911363
2024-07-10,0.18045200,0.13932706,0.18697274,0.27314717,0.22010097
2024-07-11,0.13606155,0.15213317,0.18665324,0.32100198,0.20415008
2024-07-12,0.10523885,0.16056593,0.17495875,0.37554592,0.18369061
2024-07-15,0.10515155,0.16257127,0.18139534,0.36083052,0.19005129
2024-07-16,0.13476954,0.18488722,0.22538011,0.24968748,0.20527567
2024-07-17,0.26133698,0.20364738,0.22106011,0.12541562,0.18853998
2024-07-18,0.25519750,0.20993070,0.20689973,0.13143328,0.19653879
2024-07-19,0.25216448,0.22466622,0.21080360,0.09460267,0.21776304
2024-07-22,0.24225426,0.24618949,0.20680679,0.09724293,0.20750654
2024-07-23,0.21444651,0.24484311,0.21657760,0.12889279,0.19523999
2024-07-24,0.23595326,0.22310838,0.20800772,0.10020395,0.23272671
2024-07-25,0.23211850,0.22700068,0.20037694,0.09439114,0.24611276
2024-07-26,0.25668648,0.25672296,0.18561640,0.08161317,0.21936101
2024-07-29,0.21810971,0.20270120,0.22271830,0.13917878,0.21729206
2024-07-30,0.21298638,0.28552553,0.18711847,0.12964879,0.18472080
2024-07-31,0.17502913,0.28051782,0.18917595,0.17024066,0.18503653
2024-08-01,0.12927213,0.20016491,0.21289857,0.27841792,0.17924647
2024-08-02,0.14206055,0.15730458,0.19609183,0.33448085,0.17006224
2024-08-05,0.17229377,0.17408767,0.17689314,0.28318766,0.19353782
2024-08-06,0.19223224,0.17445514,0.17589118,0.24338418,0.21403730
2024-08-07,0.12812005,0.11868174,0.16976419,0.41140431,0.17202969
2024-08-08,0.18953031,0.18307550,0.16579323,0.26680800,0.19479294
2024-08-09,0.18561697,0.19200777,0.17732771,0.25021744,0.19483015
2024-08-12,0.14266229,0.17008913,0.21036759,0.29007959,0.18680133
2024-08-13,0.20234475,0.20131829,0.17124565,0.24485223,0.18023911
2024-08-14,0.16062902,0.21709129,0.19625956,0.22460747,0.20141274
2024-08-15,0.11590420,0.19995901,0.19800059,0.29636902,0.18976715
2024-08-16,0.23448864,0.15261939,0.23591456,0.11867370,0.25830370
2024-08-19,0.29305306,0.13444076,0.19347861,0.17329296,0.20573463
2024-08-20,0.38097620,0.13446642,0.18041684,0.09299266,0.21114793
2024-08-21,0.26232997,0.15086754,0.18712950,0.19282271,0.20685026
2024-08-22,0.23152553,0.13549285,0.19538173,0.21109258,0.22650725
2024-08-23,0.20024681,0.13733537,0.19420110,0.24451178,0.22370486
2024-08-26,0.22434202,0.14715193,0.23015435,0.16071758,0.23763417
2024-08-27,0.18119647,0.16401772,0.23055990,0.20313975,0.22108620
2024-08-28,0.14498669,0.17443413,0.21341971,0.26675504,0.20040438
2024-08-29,0.13152194,0.18313143,0.21789764,0.27374911,0.19369988
2024-08-30,0.16559832,0.18297191,0.23126718,0.21440087,0.20576170
2024-09-03,0.20348006,0.19239227,0.22879359,0.17115991,0.20417427
2024-09-04,0.20581478,0.20653136,0.22706099,0.16614841,0.19444446
2024-09-05,0.20440918,0.21517956,0.21230747,0.18736111,0.18074264
2024-09-06,0.19950500,0.20694876,0.17933768,0.24322425,0.17098428
2024-09-09,0.21524893,0.20507549,0.17526057,0.23657267,0.16784246
2024-09-10,0.24161881,0.21543378,0.17023617,0.20516765,0.16754358
2024-09-11,0.22802480,0.18140817,0.18720290,0.21398023,0.18938392
2024-09-12,0.28419685,0.17256115,0.20339809,0.11342659,0.22641727
2024-09-13,0.28945133,0.19044870,0.19360384,0.11830288,0.20819320
2024-09-16,0.27689603,0.18775576,0.20525004,0.09540439,0.23469381
2024-09-17,0.26308689,0.20503229,0.19472364,0.08633928,0.25081789
2024-09-18,0.24716704,0.22347447,0.17791755,0.10422208,0.24721891
2024-09-19,0.22442497,0.27132428,0.12862635,0.19004819,0.18557623
2024-09-20,0.20552979,0.27311984,0.12765789,0.22166263,0.17202982
2024-09-23,0.19272523,0.29751188,0.11749586,0.24477378,0.14749324
2024-09-24,0.24138021,0.21369490,0.18665731,0.11958934,0.23867823
2024-09-25,0.23567992,0.17299674,0.24201059,0.06660324,0.28270948
2024-09-26,0.19508329,0.17290655,0.24671760,0.12041041,0.26488215
2024-09-27,0.23147494,0.19850667,0.25378403,0.09315225,0.22308214
2024-09-30,0.20818631,0.20966014,0.27076468,0.08666284,0.22472599
2024-10-01,0.17451766,0.23851508,0.27610102,0.11092378,0.19994244
2024-10-02,0.21429081,0.26606360,0.24646269,0.08805276,0.18513022
2024-10-03,0.17899582,0.26637420,0.24440135,0.12564985,0.18457873
2024-10-04,0.25291723,0.31912705,0.20659190,0.05348389,0.16787992
2024-10-07,0.29058570,0.31934500,0.19377626,0.04192243,0.15437062
2024-10-08,0.23093875,0.28133351,0.23699668,0.07623561,0.17449541
2024-10-09,0.28019980,0.32096007,0.19402415,0.04719038,0.15762566
2024-10-10,0.30154678,0.37273127,0.15197326,0.03496002,0.13878864
2024-10-11,0.43450934,0.36272237,0.09355193,0.01875879,0.09045764
2024-10-14,0.44955808,0.34353003,0.09075316,0.02721270,0.08894602
2024-10-15,0.16176581,0.20206684,0.18723625,0.29019049,0.15874062
2024-10-16,0.18137787,0.17819899,0.22027712,0.23052298,0.18962304
2024-10-17,0.21207169,0.15906730,0.23795784,0.17729659,0.21360660
2024-10-18,0.19821613,0.14199074,0.25127104,0.15712038,0.25140166
2024-10-21,0.20660867,0.13232964,0.23164201,0.17523040,0.25418931
2024-10-22,0.22737002,0.13578467,0.22906268,0.15979479,0.24798788
2024-10-23,0.18135984,0.15456854,0.20866838,0.23390329,0.22149990
2024-10-24,0.21092466,0.14455308,0.20983836,0.20569772,0.22898625
2024-10-25,0.11391436,0.12946303,0.14336154,0.44176859,0.17149255
2024-10-28,0.10728358,0.12419337,0.12765007,0.49160376,0.14926922
2024-10-29,0.09532906,0.14000124,0.08841158,0.58311921,0.09313896
2024-10-30,0.09984424,0.14704186,0.08048551,0.59007531,0.08255303
2024-10-31,0.22270702,0.17882718,0.16094337,0.25377342,0.18374905
2024-11-01,0.23330230,0.17387955,0.17920181,0.21090142,0.20271498
2024-11-04,0.22748233,0.19346580,0.18515064,0.19252563,0.20137554
2024-11-05,0.21796267,0.22292419,0.18938243,0.19218449,0.17754626
2024-11-06,0.21712776,0.21398227,0.20051435,0.17697716,0.19139844
2024-11-07,0.22086832,0.21471363,0.19598560,0.18446629,0.18396617
2024-11-08,0.24108535,0.20277111,0.21551938,0.13571356,0.20491062
2024-11-11,0.23742031,0.21875560,0.21610697,0.13695520,0.19076192
2024-11-12,0.19579405,0.20537899,0.28424242,0.10297135,0.21161324
2024-11-13,0.16973986,0.19448225,0.28962255,0.16321760,0.18293770
2024-11-14,0.15308416,0.14987023,0.26692727,0.21237500,0.21774334
2024-11-15,0.13598917,0.11215777,0.27552152,0.26615211,0.21017943
2024-11-18,0.13883507,0.09996985,0.28219333,0.25288105,0.22612068
2024-11-19,0.14164232,0.13390271,0.26246148,0.25166714,0.21032636
2024-11-20,0.29214525,0.18418249,0.18546285,0.12079310,0.21741630
2024-11-21,0.34457663,0.17802243,0.16454428,0.13044125,0.18241535
2024-11-22,0.37539873,0.17247882,0.16329107,0.12293366,0.16589779
2024-11-25,0.41442141,0.16224834,0.15829478,0.10035424,0.16468117
2024-11-26,0.40013456,0.16128492,0.16983505,0.07986891,0.18887655
2024-11-27,0.33172587,0.17154169,0.19087814,0.10046563,0.20538872
2024-11-29,0.32194692,0.17773436,0.19186930,0.11149500,0.19695449
2024-12-02,0.26567954,0.18601854,0.21558161,0.09255313,0.24016717
2024-12-03,0.24311729,0.18525623,0.21123308,0.13080700,0.22958642
2024-12-04,0.24531387,0.22303934,0.17521925,0.19099851,0.16542900
2024-12-05,0.22350051,0.23661210,0.16906373,0.21853803,0.15228574
2024-12-06,0.22301395,0.21691997,0.18067889,0.21083727,0.16854985
2024-12-09,0.12781458,0.17889179,0.12211438,0.45692262,0.11425668
2024-12-10,0.08796467,0.15387931,0.09986528,0.56496119,0.09332957
2024-12-11,0.16470933,0.16928014,0.10632823,0.46195409,0.09772824
2024-12-12,0.24686342,0.19699782,0.13057537,0.30274826,0.12281509
2024-12-13,0.26736078,0.19784659,0.14551789,0.25054058,0.13873413
2024-12-16,0.27449831,0.18662889,0.18050480,0.18600997,0.17235804
2024-12-17,0.19115584,0.17553572,0.15003686,0.34501716,0.13825439
2024-12-18,0.26975587,0.16096105,0.14926244,0.28253651,0.13748410
2024-12-19,0.29342863,0.15609154,0.16614489,0.22518279,0.15915209
2024-12-20,0.29159552,0.15451083,0.18023157,0.19030894,0.18335320
2024-12-23,0.27248657,0.15583272,0.18884945,0.18591452,0.19691667
2024-12-24,0.25956306,0.15962784,0.18725981,0.19866915,0.19488019
2024-12-26,0.22238620,0.16786344,0.16780277,0.27557823,0.16636939
2024-12-27,0.21529244,0.18371625,0.16968742,0.26904407,0.16225989
2024-12-30,0.21055989,0.19647330,0.16572236,0.26953721,0.15770726
