date,MSFT,JPM,JNJ,XOM,PG
2023-12-21,0.19339266,0.21307024,0.18818514,0.18854086,0.21681114
2023-12-22,0.17430547,0.19549672,0.21792465,0.17884269,0.23343050
2023-12-26,0.17671713,0.19599757,0.22145525,0.16689728,0.23893282
2023-12-27,0.18090688,0.19680247,0.21923909,0.17466283,0.22838873
2023-12-28,0.15622886,0.19537304,0.21383168,0.20160769,0.23295882
2023-12-29,0.17440541,0.16018607,0.19980426,0.24818088,0.21742336
2024-01-02,0.18780248,0.17154059,0.20207736,0.21378961,0.22478995
2024-01-03,0.17559941,0.17823175,0.20773436,0.21606258,0.22237186
2024-01-04,0.18177146,0.18169571,0.19049636,0.24657223,0.19946422
2024-01-05,0.20146729,0.17360196,0.19423175,0.21765104,0.21304798
2024-01-08,0.23191842,0.16429301,0.17976002,0.21448696,0.20954162
2024-01-09,0.23392922,0.16390739,0.17415112,0.22574633,0.20226599
2024-01-10,0.22438179,0.15978323,0.18114635,0.22304761,0.21164109
2024-01-11,0.22845611,0.15649404,0.18766525,0.20171525,0.22566935
2024-01-12,0.22021483,0.15507504,0.20067436,0.16624498,0.25779074
2024-01-16,0.22701818,0.15123084,0.19843513,0.16788185,0.25543398
2024-01-17,0.23887531,0.14632814,0.19064265,0.17534497,0.24880889
2024-01-18,0.22379637,0.14906916,0.18362941,0.20623907,0.23726600
2024-01-19,0.17437208,0.15454833,0.10471280,0.42097673,0.14539006
2024-01-22,0.17481717,0.15319042,0.10864916,0.41317660,0.15016660
2024-01-23,0.22797512,0.16633876,0.18082421,0.16893038,0.25593150
2024-01-24,0.23545092,0.20038521,0.15622635,0.15237229,0.25556526
2024-01-25,0.29776829,0.23375851,0.14369667,0.05759248,0.26718405
2024-01-26,0.18338846,0.17949408,0.23693649,0.12435549,0.27582541
2024-01-29,0.14931390,0.15934233,0.26525596,0.17336048,0.25272733
2024-01-30,0.06716622,0.06228409,0.23615490,0.48224163,0.15215322
2024-01-31,0.02727800,0.01908914,0.07576567,0.83600295,0.04186422
2024-02-01,0.01873594,0.01281862,0.07296696,0.86073846,0.03474008
2024-02-02,0.03813830,0.03932213,0.30174804,0.47824505,0.14254653
2024-02-05,0.05793021,0.06381516,0.42092362,0.23299317,0.22433783
2024-02-06,0.04103079,0.05376237,0.31271264,0.44759241,0.14490184
2024-02-07,0.06815113,0.08653305,0.30142412,0.37450281,0.16938893
2024-02-08,0.22821143,0.20131642,0.20461282,0.12058996,0.24526936
2024-02-09,0.21568412,0.18871653,0.18954983,0.15848604,0.24756350
2024-02-12,0.19310947,0.17207944,0.19545482,0.21066572,0.22869049
2024-02-13,0.20780204,0.17528206,0.17857777,0.24101937,0.19731876
2024-02-14,0.20630147,0.16774823,0.17947781,0.23323840,0.21323408
2024-02-15,0.18199193,0.17883107,0.18343812,0.24336125,0.21237764
2024-02-16,0.16099790,0.18017489,0.20849426,0.23535427,0.21497868
2024-02-20,0.15679486,0.18306071,0.20866559,0.23798685,0.21349205
2024-02-21,0.17358054,0.18957342,0.21161626,0.20447800,0.22075176
2024-02-22,0.17557622,0.19567880,0.21531734,0.18708579,0.22634180
2024-02-23,0.15995643,0.17862037,0.20542672,0.24396411,0.21203235
2024-02-26,0.17192444,0.18394686,0.20543879,0.22703499,0.21165490
2024-02-27,0.16318789,0.18409429,0.20491718,0.23858188,0.20921879
2024-02-28,0.21493520,0.18708982,0.20532872,0.16305247,0.22959377
2024-02-29,0.24980262,0.18480158,0.20045820,0.13641064,0.22852696
2024-03-01,0.21852824,0.18283844,0.21174094,0.13523568,0.25165671
2024-03-04,0.20502211,0.16647321,0.20933747,0.17263560,0.24653168
2024-03-05,0.18946478,0.18687493,0.21657436,0.16843593,0.23864992
2024-03-06,0.16649269,0.18659070,0.21931170,0.19653441,0.23107056
2024-03-07,0.17830504,0.18903014,0.21535154,0.18647778,0.23083551
2024-03-08,0.16391227,0.17501283,0.21385893,0.24682668,0.20038937
2024-03-11,0.15283391,0.16855189,0.21839765,0.27023643,0.18998006
2024-03-12,0.19096053,0.19380292,0.22182432,0.16581158,0.22760065
2024-03-13,0.20435303,0.20554052,0.21072777,0.15412001,0.22525869
2024-03-14,0.10518198,0.13575773,0.26001170,0.29015982,0.20888871
2024-03-15,0.04523735,0.05536269,0.19260800,0.60451657,0.10227534
2024-03-18,0.02214410,0.01515234,0.04553466,0.89267486,0.02449406
2024-03-19,0.05949315,0.06144143,0.18459590,0.55577362,0.13869593
2024-03-20,0.09652835,0.12279619,0.28318566,0.24514338,0.25234637
2024-03-21,0.12445461,0.14812319,0.25297850,0.24393779,0.23050591
2024-03-22,0.17538625,0.18826056,0.20561633,0.20585851,0.22487839
2024-03-25,0.20161708,0.22009449,0.17461859,0.17897896,0.22469093
2024-03-26,0.20759794,0.20613585,0.18934610,0.15972553,0.23719458
2024-03-27,0.12752052,0.15564482,0.24284332,0.26314685,0.21084447
2024-03-28,0.07549993,0.09654792,0.22943605,0.46497074,0.13354540
2024-04-01,0.15395638,0.18072008,0.20774022,0.26906413,0.18851915
2024-04-02,0.18550026,0.21489196,0.17916662,0.23913629,0.18130487
2024-04-03,0.23672859,0.27429789,0.17488481,0.12871285,0.18537581
2024-04-04,0.28988546,0.31562749,0.17290230,0.04255302,0.17903179
2024-04-05,0.26820272,0.30830827,0.19856058,0.03342993,0.19149850
2024-04-08,0.27974808,0.29942614,0.19307196,0.02730949,0.20044437
2024-04-09,0.24431650,0.28016794,0.18092695,0.08923560,0.20535305
2024-04-10,0.12476742,0.16604935,0.33181319,0.09052059,0.28684953
2024-04-11,0.12446053,0.14998320,0.23687658,0.21054889,0.27813080
2024-04-12,0.13613357,0.13444652,0.12806086,0.44626093,0.15509817
2024-04-15,0.08240990,0.07756343,0.08545743,0.68907565,0.06549364
2024-04-16,0.23180304,0.15376361,0.16685668,0.25305948,0.19451724
2024-04-17,0.23981865,0.16021693,0.22137949,0.13365969,0.24492529
2024-04-18,0.25400060,0.17359132,0.20996122,0.14677536,0.21567148
2024-04-19,0.27071732,0.19575194,0.18140370,0.18461137,0.16751562
2024-04-22,0.24617966,0.20774223,0.17940260,0.20013562,0.16653982
2024-04-23,0.24287860,0.19698499,0.17552806,0.21183117,0.17277724
2024-04-24,0.24366000,0.19093390,0.17445129,0.21584131,0.17511347
2024-04-25,0.24815555,0.19292891,0.17296319,0.21295895,0.17299350
2024-04-26,0.28511557,0.17348759,0.15752754,0.21614686,0.16772248
2024-04-29,0.27710298,0.16739176,0.16146421,0.21897307,0.17506802
2024-04-30,0.33631513,0.15923624,0.15232372,0.17388207,0.17824282
2024-05-01,0.31710318,0.13930885,0.16217177,0.17473690,0.20667936
2024-05-02,0.30347791,0.13738874,0.16323125,0.18763441,0.20826770
2024-05-03,0.23998973,0.16483545,0.17671469,0.21576849,0.20269166
2024-05-06,0.21279818,0.16129194,0.19236490,0.21438606,0.21915889
2024-05-07,0.22042120,0.17097326,0.18411560,0.22040841,0.20408157
2024-05-08,0.21326624,0.16990392,0.18048377,0.24173641,0.19460963
2024-05-09,0.21103537,0.15546533,0.18921889,0.22705601,0.21722437
2024-05-10,0.21113269,0.15807606,0.19804299,0.19574462,0.23700370
2024-05-13,0.21244466,0.15258060,0.19732818,0.19946198,0.23818457
2024-05-14,0.20843317,0.13418120,0.20872696,0.18807277,0.26058584
2024-05-15,0.29577994,0.17104493,0.16031909,0.09912404,0.27373204
2024-05-16,0.28853691,0.16383749,0.17234394,0.09714648,0.27813527
2024-05-17,0.23350050,0.15152282,0.21549140,0.13168634,0.26779896
2024-05-20,0.21484716,0.15859678,0.21317673,0.15522455,0.25815481
2024-05-21,0.24361444,0.16614172,0.19065228,0.14152375,0.25806788
2024-05-22,0.23551191,0.15126616,0.19169167,0.15632269,0.26520759
2024-05-23,0.21357097,0.14814329,0.18733883,0.21603245,0.23491447
2024-05-24,0.19986349,0.15768893,0.17910741,0.24336670,0.21997352
2024-05-28,0.18972364,0.17648488,0.16285992,0.26556489,0.20536669
2024-05-29,0.18250038,0.18049040,0.14419667,0.31249869,0.18031381
2024-05-30,0.21764971,0.16080534,0.19908759,0.21882053,0.20363685
2024-05-31,0.22289205,0.15842983,0.19410563,0.22773759,0.19683495
2024-06-03,0.23127900,0.16080070,0.18563545,0.23913994,0.18314496
2024-06-04,0.22609878,0.17839660,0.17004517,0.26223379,0.16322561
2024-06-05,0.22698158,0.17165160,0.17045489,0.26126546,0.16964649
2024-06-06,0.24187310,0.16483282,0.18203114,0.22516631,0.18609664
2024-06-07,0.23125795,0.17604551,0.17292027,0.23865780,0.18111847
2024-06-10,0.20577806,0.18038231,0.18302417,0.23416631,0.19664912
2024-06-11,0.21604906,0.18417956,0.18403408,0.21005869,0.20567870
2024-06-12,0.22792473,0.17113793,0.19092983,0.18002632,0.22998117
2024-06-13,0.24075699,0.15822139,0.19155386,0.14292140,0.26654637
2024-06-14,0.23352396,0.15765616,0.18349005,0.18354338,0.24178641
2024-06-17,0.22858144,0.17429090,0.16878809,0.18962717,0.23871244
2024-06-18,0.22568238,0.18871711,0.15374781,0.19990672,0.23194610
2024-06-20,0.23042823,0.16628192,0.16769813,0.18851013,0.24708165
2024-06-21,0.22981595,0.15903527,0.16186346,0.20955271,0.23973259
2024-06-24,0.25905317,0.17547409,0.15082203,0.15855497,0.25609568
2024-06-25,0.28649127,0.20235777,0.13056250,0.14220674,0.23838177
2024-06-26,0.29706505,0.20999269,0.13121958,0.12805922,0.23366347
2024-06-27,0.26268923,0.20987740,0.16314198,0.12608716,0.23820420
2024-06-28,0.22667830,0.22266476,0.17898066,0.14251673,0.22915947
2024-07-01,0.23931725,0.24139525,0.14698511,0.17589977,0.19640265
2024-07-02,0.22382368,0.24321298,0.14014919,0.21380049,0.17901371
2024-07-03,0.22598690,0.25391689,0.11525162,0.24804297,0.15680160
2024-07-05,0.27992216,0.24570338,0.12239031,0.13777150,0.21421272
2024-07-08,0.25167349,0.23170899,0.13913113,0.16055100,0.21693543
2024-07-09,0.17950244,0.17884326,0.16890012,0.26337829,0.20937587
2024-07-10,0.17446804,0.15218578,0.18813771,0.26400810,0.22120032
2024-07-11,0.16361447,0.15759631,0.20111258,0.26266846,0.21500815
2024-07-12,0.17789768,0.16378239,0.19301096,0.25975531,0.20555362
2024-07-15,0.17134696,0.16053693,0.20227079,0.24759342,0.21825182
2024-07-16,0.17151339,0.17601787,0.19845478,0.24535336,0.20866063
2024-07-17,0.25664720,0.16795392,0.18136123,0.17432284,0.21971484
2024-07-18,0.24307574,0.19033521,0.16795477,0.20279449,0.19583982
2024-07-19,0.20845820,0.17299795,0.18239249,0.22393866,0.21221274
2024-07-22,0.20207730,0.19181933,0.19671625,0.18249056,0.22689654
2024-07-23,0.14895561,0.19863819,0.19881193,0.25640616,0.19718811
2024-07-24,0.21977443,0.21087897,0.24006964,0.05800858,0.27126831
2024-07-25,0.25447863,0.19521944,0.23222505,0.01046953,0.30760738
2024-07-26,0.28646669,0.18646951,0.21906325,0.01333206,0.29466856
2024-07-29,0.21879031,0.16579953,0.18452124,0.19178066,0.23910822
2024-07-30,0.17234394,0.21818449,0.24068257,0.10489075,0.26389825
2024-07-31,0.14900942,0.26932427,0.18336985,0.22684251,0.17145401
2024-08-01,0.17186914,0.23026410,0.18257503,0.24048483,0.17480689
2024-08-02,0.17039829,0.21605524,0.19229448,0.23119844,0.19005352
2024-08-05,0.17420736,0.18677339,0.22857545,0.17813160,0.23231222
2024-08-06,0.16208254,0.17672910,0.24490869,0.14736335,0.26891637
2024-08-07,0.18379252,0.18718158,0.22400762,0.17534302,0.22967531
2024-08-08,0.21685050,0.19662191,0.18099326,0.22650327,0.17903104
2024-08-09,0.21489602,0.20725511,0.18419066,0.21521111,0.17844710
2024-08-12,0.18442167,0.21040943,0.20561858,0.20493373,0.19461660
2024-08-13,0.21998665,0.19539477,0.18380085,0.21321148,0.18760625
2024-08-14,0.22139804,0.19309074,0.19670065,0.16681188,0.22199866
2024-08-15,0.20507072,0.18604480,0.19699910,0.18464315,0.22724231
2024-08-16,0.20244619,0.18109939,0.19670250,0.20599215,0.21375978
2024-08-19,0.21929310,0.21388631,0.17175905,0.18700436,0.20805718
2024-08-20,0.25774992,0.20073457,0.16144314,0.14469407,0.23537831
2024-08-21,0.18606231,0.15830222,0.16888712,0.25793785,0.22881056
2024-08-22,0.16089427,0.14155143,0.18986405,0.28483179,0.22285847
2024-08-23,0.15079027,0.14342891,0.18180063,0.32520074,0.19877940
2024-08-26,0.17165700,0.14807791,0.20181361,0.25705335,0.22139816
2024-08-27,0.17660354,0.15840758,0.19857910,0.25234744,0.21406244
2024-08-28,0.17996307,0.16881326,0.18929513,0.26396245,0.19796610
2024-08-29,0.18853007,0.17355178,0.18812421,0.25082624,0.19896767
2024-08-30,0.20962723,0.16378991,0.18415523,0.24143437,0.20099334
2024-09-03,0.26506057,0.15813659,0.16453697,0.21560088,0.19666502
2024-09-04,0.25489765,0.16750430,0.17000811,0.20694152,0.20064843
2024-09-05,0.23314215,0.17639019,0.17457969,0.21875811,0.19712996
2024-09-06,0.22094156,0.19331136,0.17296970,0.22864103,0.18413635
2024-09-09,0.22429815,0.19518977,0.17695679,0.21320915,0.19034612
2024-09-10,0.22349295,0.20534861,0.16896762,0.22111389,0.18107688
2024-09-11,0.24181971,0.18479195,0.17065428,0.20653597,0.19619802
2024-09-12,0.24594758,0.17233552,0.18586846,0.16906385,0.22678453
2024-09-13,0.25149688,0.16971782,0.18808322,0.15822667,0.23247546
2024-09-16,0.24815722,0.17346217,0.19408326,0.14441521,0.23988216
2024-09-17,0.25900578,0.17998862,0.17221770,0.12724571,0.26154223
2024-09-18,0.28655437,0.21456558,0.12860422,0.14163454,0.22864133
2024-09-19,0.32863611,0.23699605,0.09314153,0.12025989,0.22096638
2024-09-20,0.38243982,0.27188084,0.06998909,0.09195232,0.18373792
2024-09-23,0.36685163,0.28974754,0.07047890,0.09556464,0.17735727
2024-09-24,0.35886097,0.30877480,0.07865003,0.07403058,0.17968363
2024-09-25,0.28153113,0.27417257,0.12595913,0.10299631,0.21534087
2024-09-26,0.24829447,0.23329170,0.15559132,0.14506866,0.21775395
2024-09-27,0.20439830,0.20658012,0.19442496,0.17989814,0.21469842
2024-09-30,0.19171467,0.20542517,0.17623082,0.24001171,0.18661766
2024-10-01,0.18999982,0.20431563,0.24245687,0.16659875,0.19662897
2024-10-02,0.21084128,0.21706495,0.29665977,0.03750788,0.23792620
2024-10-03,0.16328819,0.27682370,0.34066787,0.01866856,0.20055167
2024-10-04,0.11985541,0.39792880,0.34633729,0.00553174,0.13034667
2024-10-07,0.18276110,0.45074478,0.24909614,0.00330765,0.11409032
2024-10-08,0.28170666,0.36477983,0.20004830,0.00927132,0.14419386
2024-10-09,0.25026366,0.45024264,0.17274301,0.00394073,0.12281000
2024-10-10,0.14288452,0.57055974,0.18823953,0.00089004,0.09742615
2024-10-11,0.32235479,0.47361520,0.11398995,0.00218990,0.08785021
2024-10-14,0.51009667,0.31831795,0.07847501,0.01107941,0.08203093
2024-10-15,0.15776341,0.18042058,0.20788626,0.25529373,0.19863600
2024-10-16,0.14822480,0.17568646,0.20995346,0.25608754,0.21004775
2024-10-17,0.17652445,0.16409066,0.19250956,0.26896477,0.19791065
2024-10-18,0.18766029,0.15193982,0.18456778,0.27861223,0.19721986
2024-10-21,0.17974591,0.14669546,0.18291785,0.29436204,0.19627872
2024-10-22,0.16979963,0.14447397,0.19724038,0.27356163,0.21492445
2024-10-23,0.17362423,0.14961804,0.19728808,0.26540428,0.21406536
2024-10-24,0.16984263,0.14811453,0.19509788,0.27747592,0.20946901
2024-10-25,0.19216819,0.15210803,0.18019405,0.26951504,0.20601474
2024-10-28,0.17745718,0.15459947,0.16238636,0.32675830,0.17879872
2024-10-29,0.17315224,0.17613114,0.11113418,0.39784142,0.14174096
2024-10-30,0.15998644,0.18165167,0.08703782,0.45527688,0.11604721
2024-10-31,0.19711055,0.20146377,0.13248369,0.32559285,0.14334913
2024-11-01,0.21293500,0.19374755,0.15507188,0.28382537,0.15442030
2024-11-04,0.22402592,0.18200815,0.17201661,0.25074854,0.17120081
2024-11-05,0.22851741,0.18220358,0.17401534,0.24866818,0.16659552
2024-11-06,0.18660742,0.21913487,0.20803918,0.16071121,0.22550730
2024-11-07,0.18666078,0.20749965,0.18224967,0.22424883,0.19934109
2024-11-08,0.18564527,0.17677379,0.20487010,0.22234166,0.21036918
2024-11-11,0.18687664,0.17179163,0.19283931,0.25740388,0.19108863
2024-11-12,0.21498658,0.17249086,0.17941333,0.25517890,0.17793038
2024-11-13,0.18293925,0.15147968,0.25440264,0.23367164,0.17750679
2024-11-14,0.25107500,0.20009398,0.18813966,0.16525200,0.19543935
2024-11-15,0.20609879,0.15849312,0.22548285,0.22245234,0.18747294
2024-11-18,0.16751610,0.14198668,0.21779034,0.30492768,0.16777922
2024-11-19,0.20586626,0.16686021,0.18550013,0.26247916,0.17929433
2024-11-20,0.16617727,0.13609663,0.22504523,0.28939739,0.18328354
2024-11-21,0.23969015,0.16451347,0.19355536,0.21112806,0.19111294
2024-11-22,0.27965522,0.17306973,0.17740856,0.16887198,0.20099451
2024-11-25,0.31351063,0.16302364,0.17265049,0.13856575,0.21224956
2024-11-26,0.35349026,0.15115556,0.16448598,0.11321363,0.21765457
2024-11-27,0.34678707,0.15278709,0.16658591,0.11550880,0.21833119
2024-11-29,0.34289417,0.15544467,0.16518378,0.11510789,0.22136952
2024-12-02,0.24657612,0.17361112,0.19833866,0.11688125,0.26459286
2024-12-03,0.23407291,0.17661224,0.19438648,0.13646945,0.25845897
2024-12-04,0.23113550,0.17686224,0.18569487,0.16504923,0.24125825
2024-12-05,0.20657587,0.18141180,0.18737988,0.19359630,0.23103610
2024-12-06,0.16735043,0.16687064,0.19764185,0.24978729,0.21834978
2024-12-09,0.13600087,0.16410212,0.10845128,0.46050864,0.13093716
2024-12-10,0.13397489,0.16624796,0.08829732,0.49497396,0.11650589
2024-12-11,0.14301346,0.18837538,0.07630124,0.48405227,0.10825772
2024-12-12,0.13362741,0.19252339,0.06138044,0.51857299,0.09389576
2024-12-13,0.13781989,0.19104585,0.06407093,0.51016736,0.09689594
2024-12-16,0.15876392,0.21911553,0.09450354,0.40008587,0.12753119
2024-12-17,0.16058551,0.19800094,0.10908746,0.39220202,0.14012410
2024-12-18,0.19446638,0.18035167,0.12894623,0.35317519,0.14306054
2024-12-19,0.22861354,0.17826051,0.16028233,0.27343878,0.15940493
2024-12-20,0.23989417,0.18357885,0.15947714,0.26185536,0.15519445
2024-12-23,0.25174919,0.18070030,0.16961165,0.23360011,0.16433877
2024-12-24,0.23399724,0.18606922,0.17155354,0.24164282,0.16673717
2024-12-26,0.22280125,0.18098685,0.15100163,0.29317391,0.15203647
2024-12-27,0.23214677,0.18198796,0.14522962,0.29660767,0.14402798
2024-12-30,0.24212480,0.18640980,0.15094945,0.27813616,0.14237981
