date,MSFT,JPM,JNJ,XOM,PG
2023-11-16,0.15154186,0.11393178,0.08743922,0.20739274,0.43969437
2023-11-17,0.16984516,0.10746429,0.08970186,0.18114451,0.45184422
2023-11-20,0.18781915,0.10052611,0.09161360,0.15781577,0.46222529
2023-11-21,0.20431960,0.09492019,0.09284650,0.13978645,0.46812719
2023-11-22,0.22082949,0.08937235,0.09397967,0.12356129,0.47225714
2023-11-24,0.23491059,0.08538555,0.09534494,0.11127768,0.47308123
2023-11-27,0.24227108,0.08388859,0.09597906,0.10594063,0.47192058
2023-11-28,0.25144249,0.08155099,0.09672669,0.09912565,0.47115412
2023-11-29,0.25447074,0.08151641,0.09718467,0.09753972,0.46928841
2023-11-30,0.25805923,0.08175965,0.09772152,0.09583540,0.46662420
2023-12-01,0.25780892,0.08362918,0.09823021,0.09720585,0.46312582
2023-12-04,0.25463954,0.08694284,0.09865880,0.10104664,0.45871210
2023-12-05,0.24948123,0.09081487,0.09888159,0.10643102,0.45439115
2023-12-06,0.24444908,0.09425604,0.09875589,0.11175300,0.45078602
2023-12-07,0.23971304,0.09745835,0.09847756,0.11696441,0.44738659
2023-12-08,0.23934656,0.09824301,0.09824648,0.11801796,0.44614592
2023-12-11,0.23948394,0.09936334,0.09808222,0.11901109,0.44405931
2023-12-12,0.24047533,0.10018367,0.09783873,0.11938109,0.44212118
2023-12-13,0.24261658,0.10057674,0.09775551,0.11866904,0.44038215
2023-12-14,0.24676226,0.09941390,0.09765625,0.11583130,0.44033635
2023-12-15,0.25495869,0.09568257,0.09740110,0.10925286,0.44270480
2023-12-18,0.26389894,0.09161544,0.09723347,0.10220514,0.44504711
2023-12-19,0.27700514,0.08689785,0.09695023,0.09328604,0.44586074
2023-12-20,0.29064089,0.08181419,0.09652354,0.08449969,0.44652161
2023-12-21,0.30344316,0.07748040,0.09620292,0.07699044,0.44588315
2023-12-22,0.31211397,0.07508548,0.09589412,0.07261144,0.44429502
2023-12-26,0.32123038,0.07246992,0.09558408,0.06810703,0.44260859
2023-12-27,0.32234496,0.07203759,0.09580062,0.06752136,0.44229555
2023-12-28,0.32191643,0.07182645,0.09608404,0.06752178,0.44265133
2023-12-29,0.32182696,0.07181973,0.09614972,0.06757674,0.44262674
2024-01-02,0.32176492,0.07270497,0.09636105,0.06819070,0.44097835
2024-01-03,0.32172331,0.07355286,0.09653422,0.06872980,0.43945977
2024-01-04,0.32229599,0.07446051,0.09634397,0.06926016,0.43763930
2024-01-05,0.32221672,0.07575706,0.09660580,0.07004973,0.43537065
2024-01-08,0.32234961,0.07696877,0.09670980,0.07075326,0.43321857
2024-01-09,0.32267666,0.07814901,0.09668294,0.07140186,0.43108952
2024-01-10,0.32287732,0.07919204,0.09669110,0.07193828,0.42930129
2024-01-11,0.32129470,0.08058996,0.09677923,0.07323133,0.42810476
2024-01-12,0.31375936,0.08361898,0.09736256,0.07736485,0.42789426
2024-01-16,0.30571926,0.08662909,0.09778899,0.08188380,0.42797875
2024-01-17,0.29524559,0.08999570,0.09804390,0.08782523,0.42888960
2024-01-18,0.28607225,0.09284421,0.09824388,0.09320111,0.42963859
2024-01-19,0.27996334,0.09438978,0.09860103,0.09648065,0.43056518
2024-01-22,0.27277434,0.09656510,0.09886368,0.10083349,0.43096331
2024-01-23,0.26770246,0.09803645,0.09882485,0.10412936,0.43130687
2024-01-24,0.26682612,0.09751766,0.09892403,0.10407448,0.43265781
2024-01-25,0.26895526,0.09615170,0.09900165,0.10209630,0.43379515
2024-01-26,0.27106789,0.09490542,0.09908700,0.10022409,0.43471560
2024-01-29,0.27518880,0.09287836,0.09907004,0.09702618,0.43583652
2024-01-30,0.28429729,0.08935941,0.09907185,0.09080423,0.43646714
2024-01-31,0.29193550,0.08668778,0.09887413,0.08612365,0.43637893
2024-02-01,0.29963782,0.08415222,0.09850308,0.08178134,0.43592551
2024-02-02,0.30611077,0.08180049,0.09803297,0.07819035,0.43586534
2024-02-05,0.31315705,0.07923907,0.09738779,0.07446966,0.43574634
2024-02-06,0.31863236,0.07738531,0.09708143,0.07163293,0.43526796
2024-02-07,0.31907412,0.07716621,0.09709206,0.07140929,0.43525833
2024-02-08,0.31914094,0.07679246,0.09694305,0.07124436,0.43587914
2024-02-09,0.31912616,0.07638220,0.09686723,0.07101747,0.43660697
2024-02-12,0.31929284,0.07620138,0.09672999,0.07093748,0.43683833
2024-02-13,0.31925371,0.07636873,0.09627298,0.07124959,0.43685496
2024-02-14,0.31853935,0.07611900,0.09617271,0.07135613,0.43781283
2024-02-15,0.32010359,0.07541160,0.09610844,0.07044269,0.43793371
2024-02-16,0.32034844,0.07542664,0.09597682,0.07049392,0.43775415
2024-02-20,0.32040367,0.07565378,0.09599774,0.07065717,0.43728757
2024-02-21,0.32043996,0.07571350,0.09599465,0.07075610,0.43709585
2024-02-22,0.32034850,0.07593814,0.09611202,0.07095307,0.43664831
2024-02-23,0.32037297,0.07659507,0.09626650,0.07137426,0.43539128
2024-02-26,0.32055169,0.07716326,0.09629361,0.07178025,0.43421113
2024-02-27,0.32073995,0.07759747,0.09629184,0.07208465,0.43328604
2024-02-28,0.32037851,0.07809009,0.09661345,0.07245099,0.43246695
2024-02-29,0.31987092,0.07857801,0.09700892,0.07280917,0.43173301
2024-03-01,0.31952652,0.07889678,0.09724670,0.07300793,0.43132213
2024-03-04,0.31919694,0.07911582,0.09749141,0.07316133,0.43103439
2024-03-05,0.31897718,0.07918464,0.09765923,0.07326954,0.43090943
2024-03-06,0.31885621,0.07905922,0.09775091,0.07325504,0.43107861
2024-03-07,0.31899080,0.07880422,0.09763139,0.07315990,0.43141371
2024-03-08,0.31905422,0.07841323,0.09751869,0.07299962,0.43201429
2024-03-11,0.31899872,0.07836882,0.09752545,0.07303537,0.43207169
2024-03-12,0.31863406,0.07838311,0.09772596,0.07310130,0.43215561
2024-03-13,0.31828046,0.07812901,0.09788211,0.07303589,0.43267250
2024-03-14,0.31793335,0.07770792,0.09794755,0.07285389,0.43355727
2024-03-15,0.31793746,0.07722353,0.09784342,0.07266590,0.43432966
2024-03-18,0.31765723,0.07670701,0.09789366,0.07247251,0.43526962
2024-03-19,0.31705707,0.07601537,0.09808110,0.07215627,0.43669018
2024-03-20,0.31638566,0.07532056,0.09832440,0.07183068,0.43813866
2024-03-21,0.31565771,0.07462355,0.09864463,0.07152706,0.43954709
2024-03-22,0.31504661,0.07386209,0.09885966,0.07115849,0.44107318
2024-03-25,0.31453493,0.07289936,0.09896295,0.07065652,0.44294617
2024-03-26,0.31438920,0.07200246,0.09885819,0.07019856,0.44455150
2024-03-27,0.31412160,0.07152443,0.09892195,0.06998809,0.44544405
2024-03-28,0.31402141,0.07134362,0.09899868,0.06997985,0.44565639
2024-04-01,0.31358805,0.07107345,0.09920882,0.06987468,0.44625500
2024-04-02,0.31321552,0.07098492,0.09939606,0.06986397,0.44653955
2024-04-03,0.31301600,0.07053855,0.09940863,0.06961603,0.44742075
2024-04-04,0.31289896,0.06980522,0.09927133,0.06910187,0.44892266
2024-04-05,0.31265581,0.06902427,0.09917445,0.06854812,0.45059738
2024-04-08,0.31237957,0.06821170,0.09911708,0.06799377,0.45229781
2024-04-09,0.31201741,0.06754396,0.09913560,0.06754059,0.45376244
2024-04-10,0.31167656,0.06658769,0.09904636,0.06688809,0.45580122
2024-04-11,0.31168866,0.06537518,0.09888446,0.06591731,0.45813435
2024-04-12,0.31226078,0.06428569,0.09824935,0.06497491,0.46022922
2024-04-15,0.31316575,0.06344844,0.09746565,0.06424011,0.46168014
2024-04-16,0.31432578,0.06242274,0.09652893,0.06333224,0.46339038
2024-04-17,0.31551018,0.06198267,0.09557744,0.06292124,0.46400851
2024-04-18,0.31667465,0.06185690,0.09471159,0.06277621,0.46398062
2024-04-19,0.31800839,0.06203412,0.09383319,0.06287710,0.46324715
2024-04-22,0.31912827,0.06240709,0.09311010,0.06315442,0.46220008
2024-04-23,0.32007086,0.06269173,0.09252436,0.06337977,0.46133325
2024-04-24,0.32087648,0.06305701,0.09203918,0.06367987,0.46034741
2024-04-25,0.32211494,0.06357536,0.09140190,0.06407658,0.45883119
2024-04-26,0.32278141,0.06391630,0.09115963,0.06440183,0.45774090
2024-04-29,0.32322058,0.06424025,0.09103303,0.06471107,0.45679516
2024-04-30,0.32400823,0.06481884,0.09077096,0.06521118,0.45519066
2024-05-01,0.32480869,0.06618791,0.09079911,0.06616220,0.45204210
2024-05-02,0.32532206,0.06719652,0.09084645,0.06687070,0.44976428
2024-05-03,0.32571116,0.06783651,0.09080181,0.06730226,0.44834819
2024-05-06,0.32591978,0.06809899,0.09073953,0.06746881,0.44777286
2024-05-07,0.32661092,0.06854857,0.09046733,0.06772910,0.44664407
2024-05-08,0.32713166,0.06901886,0.09030811,0.06801129,0.44553012
2024-05-09,0.32719174,0.06964078,0.09041120,0.06840279,0.44435346
2024-05-10,0.32726768,0.07040332,0.09054138,0.06890050,0.44288710
2024-05-13,0.32729304,0.07119126,0.09069806,0.06940320,0.44141451
2024-05-14,0.32659844,0.07190669,0.09121689,0.06988116,0.44039679
2024-05-15,0.32572749,0.07180305,0.09165671,0.06987549,0.44093728
2024-05-16,0.32506391,0.07218309,0.09209868,0.07016832,0.44048604
2024-05-17,0.32440615,0.07263192,0.09258493,0.07052261,0.43985438
2024-05-20,0.32418281,0.07292529,0.09275980,0.07068793,0.43944421
2024-05-21,0.32363799,0.07303989,0.09308248,0.07077947,0.43946010
2024-05-22,0.32331181,0.07347257,0.09333178,0.07099221,0.43889159
2024-05-23,0.32342038,0.07349022,0.09325563,0.07093683,0.43889695
2024-05-24,0.32345945,0.07314415,0.09315132,0.07070622,0.43953884
2024-05-28,0.32348451,0.07234669,0.09294458,0.07023103,0.44099322
2024-05-29,0.32370201,0.07158462,0.09262647,0.06972367,0.44236320
2024-05-30,0.32435414,0.07089078,0.09212502,0.06922818,0.44340196
2024-05-31,0.32463583,0.07002097,0.09178612,0.06865157,0.44490546
2024-06-03,0.32530111,0.06947838,0.09130184,0.06825075,0.44566798
2024-06-04,0.32598093,0.06942592,0.09095772,0.06820612,0.44542933
2024-06-05,0.32658291,0.06907849,0.09055313,0.06793252,0.44585297
2024-06-06,0.32710412,0.06855195,0.09014694,0.06757467,0.44662237
2024-06-07,0.32741243,0.06848749,0.08998006,0.06753372,0.44658625
2024-06-10,0.32783368,0.06883670,0.08983031,0.06772070,0.44577861
2024-06-11,0.32849857,0.06966790,0.08963581,0.06818537,0.44401237
2024-06-12,0.32850096,0.07032400,0.08950261,0.06866408,0.44300836
2024-06-13,0.32159114,0.07242811,0.08993018,0.07214548,0.44390506
2024-06-14,0.31263006,0.07510532,0.09031006,0.07688764,0.44506699
2024-06-17,0.30689931,0.07656332,0.09057055,0.07976857,0.44619817
2024-06-18,0.30433625,0.07696038,0.09072076,0.08084938,0.44713327
2024-06-20,0.30235422,0.07761174,0.09097803,0.08186685,0.44718915
2024-06-21,0.29877415,0.07870527,0.09131578,0.08375429,0.44745052
2024-06-24,0.29595503,0.07954289,0.09163954,0.08520135,0.44766116
2024-06-25,0.29354522,0.08001864,0.09187666,0.08629348,0.44826606
2024-06-26,0.29363072,0.07976745,0.09203830,0.08594537,0.44861808
2024-06-27,0.29625037,0.07890216,0.09210289,0.08425597,0.44848865
2024-06-28,0.29905951,0.07793963,0.09216832,0.08245002,0.44838250
2024-07-01,0.30318689,0.07632592,0.09229566,0.07965910,0.44853240
2024-07-02,0.31028208,0.07372617,0.09221905,0.07523912,0.44853359
2024-07-03,0.31639659,0.07142171,0.09215537,0.07147335,0.44855291
2024-07-05,0.31934094,0.07012777,0.09212455,0.06953675,0.44887000
2024-07-08,0.32314989,0.06846695,0.09195628,0.06718781,0.44923902
2024-07-09,0.32303596,0.06815591,0.09200271,0.06698825,0.44981721
2024-07-10,0.32286906,0.06841253,0.09220246,0.06716377,0.44935223
2024-07-11,0.32278234,0.06870909,0.09237406,0.06736380,0.44877067
2024-07-12,0.32290536,0.06930494,0.09246366,0.06774094,0.44758511
2024-07-15,0.32276401,0.06964295,0.09264489,0.06796349,0.44698468
2024-07-16,0.32296318,0.07042155,0.09272236,0.06849740,0.44539547
2024-07-17,0.32216287,0.07196244,0.09303961,0.06972735,0.44310775
2024-07-18,0.31786931,0.07441733,0.09347769,0.07262974,0.44160596
2024-07-19,0.31576851,0.07629419,0.09367226,0.07457723,0.43968788
2024-07-22,0.31349915,0.07812545,0.09395017,0.07649163,0.43793356
2024-07-23,0.31130204,0.07952079,0.09412578,0.07813395,0.43691739
2024-07-24,0.30773601,0.08181537,0.09423272,0.08096127,0.43525472
2024-07-25,0.30342025,0.08461549,0.09447111,0.08435471,0.43313840
2024-07-26,0.30176720,0.08655954,0.09470623,0.08617869,0.43078837
2024-07-29,0.29729819,0.08955596,0.09485807,0.08985553,0.42843229
2024-07-30,0.29223129,0.09230430,0.09516552,0.09353798,0.42676094
2024-07-31,0.28767216,0.09394094,0.09511811,0.09659111,0.42667761
2024-08-01,0.28260463,0.09648097,0.09511208,0.10049797,0.42530444
2024-08-02,0.27345636,0.10161629,0.09508412,0.10798997,0.42185321
2024-08-05,0.26294550,0.10771357,0.09464816,0.11730626,0.41738653
2024-08-06,0.25537696,0.11268193,0.09417505,0.12472215,0.41304392
2024-08-07,0.25011170,0.11601543,0.09369443,0.13005584,0.41012257
2024-08-08,0.24730645,0.11786365,0.09332629,0.13308707,0.40841654
2024-08-09,0.24394371,0.11980769,0.09292036,0.13656880,0.40675941
2024-08-12,0.24081405,0.12150616,0.09264003,0.13968934,0.40535048
2024-08-13,0.23821725,0.12286477,0.09216781,0.14252457,0.40422568
2024-08-14,0.23664081,0.12412336,0.09190582,0.14447904,0.40285087
2024-08-15,0.23824446,0.12316431,0.09191582,0.14292732,0.40374804
2024-08-16,0.24524380,0.11906248,0.09221940,0.13605481,0.40741944
2024-08-19,0.25423512,0.11423500,0.09278421,0.12755014,0.41119552
2024-08-20,0.25901687,0.11178631,0.09314465,0.12316292,0.41288927
2024-08-21,0.26281688,0.10979874,0.09350927,0.11964741,0.41422772
2024-08-22,0.26565981,0.10843550,0.09369805,0.11720997,0.41499677
2024-08-23,0.26799765,0.10742633,0.09391017,0.11524690,0.41541898
2024-08-26,0.27078715,0.10669468,0.09408572,0.11327872,0.41515380
2024-08-27,0.27314427,0.10618568,0.09420128,0.11173311,0.41473565
2024-08-28,0.27418700,0.10636353,0.09426671,0.11129532,0.41388738
2024-08-29,0.27555963,0.10648837,0.09430299,0.11068983,0.41295916
2024-08-30,0.27667001,0.10678742,0.09442017,0.11024461,0.41187781
2024-09-03,0.27476031,0.10886753,0.09436029,0.11244142,0.40957046
2024-09-04,0.27330408,0.11073527,0.09429010,0.11429514,0.40737543
2024-09-05,0.27233663,0.11203362,0.09410213,0.11568020,0.40584746
2024-09-06,0.26873064,0.11432046,0.09379207,0.11906477,0.40409210
2024-09-09,0.26635510,0.11613619,0.09353082,0.12153965,0.40243825
2024-09-10,0.25870785,0.12001995,0.09321271,0.12791443,0.40014502
2024-09-11,0.25146046,0.12337701,0.09291930,0.13397048,0.39827269
2024-09-12,0.24407108,0.12659802,0.09257566,0.14034516,0.39641014
2024-09-13,0.23514934,0.13058203,0.09210487,0.14840099,0.39376280
2024-09-16,0.22734830,0.13421446,0.09159029,0.15585287,0.39099413
2024-09-17,0.22194533,0.13620926,0.09127228,0.16101994,0.38955313
2024-09-18,0.21641585,0.13807984,0.09086691,0.16653191,0.38810554
2024-09-19,0.21275170,0.13884583,0.09076747,0.16988772,0.38774726
2024-09-20,0.21223554,0.13803735,0.09104579,0.16951787,0.38916340
2024-09-23,0.21107168,0.13728021,0.09112126,0.16988362,0.39064324
2024-09-24,0.21496972,0.13411672,0.09156252,0.16486304,0.39448807
2024-09-25,0.21749601,0.13199304,0.09175810,0.16169150,0.39706132
2024-09-26,0.21931319,0.13056330,0.09180886,0.15958001,0.39873460
2024-09-27,0.22299367,0.12828518,0.09194329,0.15563741,0.40114036
2024-09-30,0.22537901,0.12630005,0.09201162,0.15283476,0.40347448
2024-10-01,0.22592987,0.12549822,0.09181529,0.15221025,0.40454638
2024-10-02,0.22743322,0.12430342,0.09169302,0.15064761,0.40592271
2024-10-03,0.22666413,0.12443309,0.09135032,0.15158165,0.40597081
2024-10-04,0.22808804,0.12328226,0.09128924,0.15002367,0.40731674
2024-10-07,0.22886570,0.12249164,0.09114920,0.14918964,0.40830380
2024-10-08,0.22904313,0.12197357,0.09102281,0.14889377,0.40906674
2024-10-09,0.23022865,0.12143677,0.09105328,0.14776592,0.40951541
2024-10-10,0.23200050,0.12044769,0.09113168,0.14594184,0.41047841
2024-10-11,0.23656659,0.11838755,0.09136827,0.14159641,0.41208115
2024-10-14,0.24082501,0.11653417,0.09151648,0.13773376,0.41339061
2024-10-15,0.24529590,0.11482097,0.09173472,0.13384913,0.41429928
2024-10-16,0.24961783,0.11327231,0.09195513,0.13022825,0.41492647
2024-10-17,0.25470969,0.11157463,0.09218415,0.12616275,0.41536888
2024-10-18,0.25705045,0.11115151,0.09231849,0.12452902,0.41495058
2024-10-21,0.25906295,0.11058122,0.09244429,0.12300456,0.41490707
2024-10-22,0.26190045,0.10953266,0.09268557,0.12065817,0.41522315
2024-10-23,0.26273748,0.10951882,0.09287877,0.12004829,0.41481659
2024-10-24,0.26486635,0.10876344,0.09302671,0.11837250,0.41497102
2024-10-25,0.26310882,0.10904205,0.09301494,0.11946153,0.41537267
2024-10-28,0.26252344,0.10896409,0.09300926,0.11973330,0.41576996
2024-10-29,0.26203454,0.10813896,0.09298128,0.11950659,0.41733861
2024-10-30,0.26140696,0.10737535,0.09297718,0.11936324,0.41887733
2024-10-31,0.25982055,0.10739884,0.09271163,0.12045001,0.41961896
2024-11-01,0.25824702,0.10740763,0.09242907,0.12154839,0.42036784
2024-11-04,0.25689757,0.10746971,0.09215806,0.12255297,0.42092171
2024-11-05,0.25593859,0.10747328,0.09182506,0.12337940,0.42138368
2024-11-06,0.26587242,0.10215399,0.09185947,0.11477747,0.42533666
2024-11-07,0.27148971,0.09884557,0.09178203,0.10991696,0.42796570
2024-11-08,0.27822149,0.09574065,0.09160369,0.10485438,0.42957991
2024-11-11,0.28478563,0.09263568,0.09134679,0.10003386,0.43119800
2024-11-12,0.29447043,0.08856042,0.09095661,0.09337467,0.43263784
2024-11-13,0.30644095,0.08375335,0.09043199,0.08558273,0.43379092
2024-11-14,0.32158956,0.07781060,0.08981436,0.07628905,0.43449646
2024-11-15,0.33288699,0.07375519,0.08925267,0.07011393,0.43399119
2024-11-18,0.33247763,0.07324048,0.08950542,0.06991279,0.43486363
2024-11-19,0.33226728,0.07258306,0.08962677,0.06959372,0.43592921
2024-11-20,0.33302420,0.07273100,0.08917030,0.06971007,0.43536437
2024-11-21,0.33351821,0.07313005,0.08897008,0.07003501,0.43434671
2024-11-22,0.33374742,0.07349461,0.08889798,0.07035236,0.43350768
2024-11-25,0.33395770,0.07409330,0.08882328,0.07084499,0.43228072
2024-11-26,0.33428442,0.07493238,0.08874059,0.07147563,0.43056700
2024-11-27,0.33482012,0.07589711,0.08856445,0.07216643,0.42855182
2024-11-29,0.33535352,0.07695270,0.08845004,0.07285915,0.42638457
2024-12-02,0.33544067,0.07733044,0.08843035,0.07306569,0.42573291
2024-12-03,0.33554325,0.07722965,0.08832833,0.07299178,0.42590705
2024-12-04,0.33561385,0.07708889,0.08823641,0.07289170,0.42616922
2024-12-05,0.33553839,0.07677642,0.08819808,0.07272352,0.42676356
2024-12-06,0.33550057,0.07610737,0.08807479,0.07233335,0.42798400
2024-12-09,0.33548141,0.07539509,0.08791766,0.07185242,0.42935342
2024-12-10,0.33553633,0.07459958,0.08769968,0.07130532,0.43085909
2024-12-11,0.33542320,0.07341304,0.08750696,0.07049624,0.43316048
2024-12-12,0.33522522,0.07207751,0.08730260,0.06958862,0.43580610
2024-12-13,0.33517388,0.07096025,0.08705022,0.06880193,0.43801370
2024-12-16,0.33521038,0.06959130,0.08670247,0.06787301,0.44062290
2024-12-17,0.33532387,0.06898361,0.08646652,0.06741911,0.44180688
2024-12-18,0.33184883,0.06959733,0.08632664,0.06892579,0.44330144
2024-12-19,0.32672554,0.07067819,0.08625615,0.07132197,0.44501814
2024-12-20,0.32233718,0.07168388,0.08619253,0.07349500,0.44629136
2024-12-23,0.31933317,0.07250341,0.08605905,0.07518385,0.44692048
2024-12-24,0.31778002,0.07285325,0.08596043,0.07602510,0.44738120
2024-12-26,0.31433651,0.07418500,0.08596994,0.07825962,0.44724897
2024-12-27,0.31117001,0.07550004,0.08591447,0.08046311,0.44695234
2024-12-30,0.31007034,0.07591305,0.08570293,0.08131731,0.44699636
