learnrate,window_size,lam,networksize,seed,sharpe,cumret,meanret,stdret
1e-05,1.0,7.8610999999999995,74.66666666666667,5.0,1.702557575757576,1.0947545454545455,0.001,0.007084848484848485
0.0001,1.0,7.8610999999999995,74.66666666666667,5.0,2.488309090909091,1.2018545454545455,0.0017121212121212121,0.009227272727272728
0.001,1.0,7.8610999999999995,74.66666666666667,5.0,3.3370060606060603,1.281830303030303,0.002312121212121212,0.009227272727272726
0.005,1.0,7.8610999999999995,74.66666666666667,5.0,2.490009090909091,1.2011727272727273,0.0016606060606060606,0.009075757575757576
0.01,1.0,7.8610999999999995,74.66666666666667,5.0,2.02359696969697,1.162290909090909,0.0013393939393939393,0.009266666666666666
