seed,window_size,lam,networksize,learnrate,sharpe,cumret,meanret,stdret
0,1,10.0,32,0.01,1.027,1.054,0.0,0.006
0,1,5.0,128,1e-05,1.728,1.092,0.001,0.007
0,1,10.0,32,0.005,1.662,1.088,0.001,0.006
0,1,10.0,32,0.001,1.7,1.091,0.001,0.007
0,1,10.0,32,0.0001,1.722,1.092,0.001,0.007
0,1,10.0,32,1e-05,1.686,1.09,0.001,0.007
0,1,10.0,64,0.01,-0.108,0.994,-0.0,0.007
0,1,10.0,64,0.005,1.014,1.063,0.0,0.008
0,1,10.0,64,0.001,1.696,1.09,0.001,0.007
0,1,10.0,64,0.0001,1.712,1.092,0.001,0.007
0,1,10.0,64,1e-05,1.721,1.092,0.001,0.007
0,1,10.0,128,0.01,1.317,1.079,0.001,0.007
0,1,10.0,128,0.005,0.812,1.047,0.0,0.007
0,1,10.0,128,0.001,0.891,1.05,0.0,0.007
0,1,10.0,128,0.0001,1.735,1.092,0.001,0.007
0,1,10.0,128,1e-05,1.725,1.092,0.001,0.007
0,1,20.0,32,0.01,1.021,1.054,0.0,0.006
0,1,20.0,32,0.005,1.66,1.088,0.001,0.006
0,1,20.0,32,0.001,1.699,1.091,0.001,0.007
0,1,20.0,32,0.0001,1.72,1.092,0.001,0.007
0,1,20.0,32,1e-05,1.686,1.09,0.001,0.007
0,1,20.0,64,0.01,1.574,1.09,0.001,0.007
0,1,20.0,64,0.005,2.58,1.213,0.002,0.01
0,1,20.0,64,0.001,1.695,1.09,0.001,0.006
0,1,20.0,64,0.0001,1.71,1.091,0.001,0.007
0,1,20.0,64,1e-05,1.719,1.092,0.001,0.007
0,1,20.0,128,0.01,1.653,1.1,0.001,0.007
0,1,20.0,128,0.005,1.586,1.093,0.001,0.007
0,1,20.0,128,0.001,1.728,1.092,0.001,0.007
0,1,20.0,128,0.0001,1.729,1.092,0.001,0.007
0,1,20.0,128,1e-05,1.724,1.092,0.001,0.007
0,1,40.0,32,0.01,1.017,1.053,0.0,0.006
0,1,40.0,32,0.005,1.659,1.088,0.001,0.006
0,1,40.0,32,0.0001,1.724,1.093,0.001,0.007
0,1,40.0,32,0.001,1.7,1.091,0.001,0.007
0,1,40.0,32,1e-05,1.686,1.09,0.001,0.007
