combo_id,window_size,lr_actor,dyn_sim_M,dyn_sim_deterministic,dyn_sim_pl_weight,lam,actor_weight,kappa_unc,kf_mode,dyn_use_sim,kf_q,kf_r,evaluate_best_on_test,seed,best_val_sharpe,best_val_sharpe_epoch,best_policy_path,used_best_policy,used_policy_epoch,used_policy_path,test_sharpe,test_total_return,test_mean_return,test_std_return,min_return
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,1,2.0974996089935303,1585,grid_search_results/policies/policy_combo1_seed1.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed1.pt,1.0108659267425537,1.1353065967559814,0.0004309125361032784,0.0067669847048819065,-0.06944406032562256
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,2,2.039363384246826,1250,grid_search_results/policies/policy_combo1_seed2.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed2.pt,1.2539362907409668,1.1680861711502075,0.0005353063461370766,0.006776829250156879,-0.06458956003189087
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,3,2.019197463989258,1045,grid_search_results/policies/policy_combo1_seed3.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed3.pt,1.5565928220748901,1.2026551961898804,0.0006453988025896251,0.006581922527402639,-0.06936544179916382
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,4,2.19272518157959,1500,grid_search_results/policies/policy_combo1_seed4.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed4.pt,1.575724720954895,1.2085003852844238,0.0006640140200033784,0.006689544301480055,-0.062274396419525146
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,5,2.1604387760162354,1160,grid_search_results/policies/policy_combo1_seed5.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed5.pt,1.558411955833435,1.1986688375473022,0.0006327034207060933,0.006444919854402542,-0.06227421760559082
0,10,0.001,20,True,0.1,1.0,1.0,1.0,learned,True,0.00022,0.00015,False,48,2.0062952041625977,1750,grid_search_results/policies/policy_combo0_seed48.pt,False,2999,grid_search_results/final_policies/final_policy_combo0_seed48.pt,1.5280455350875854,1.1870393753051758,0.0005956669338047504,0.006188234779983759,-0.05822199583053589
0,10,0.001,20,True,0.1,1.0,1.0,1.0,learned,True,0.00022,0.00015,False,49,2.1733248233795166,1405,grid_search_results/policies/policy_combo0_seed49.pt,False,2999,grid_search_results/final_policies/final_policy_combo0_seed49.pt,1.4876329898834229,1.1828964948654175,0.0005824730033054948,0.006215550471097231,-0.057247698307037354
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,6,2.1418914794921875,2555,grid_search_results/policies/policy_combo1_seed6.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed6.pt,1.6528255939483643,1.2131239175796509,0.0006787386955693364,0.006518912967294455,-0.06353789567947388
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,7,1.901483416557312,1770,grid_search_results/policies/policy_combo1_seed7.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed7.pt,0.9172599911689758,1.126668930053711,0.00040340417763218284,0.006981481332331896,-0.0687175989151001
1,10,0.001,20,True,0.1,1.0,1.0,1.0,fixed,True,0.00022,0.00015,False,8,2.2260286808013916,1405,grid_search_results/policies/policy_combo1_seed8.pt,False,2999,grid_search_results/final_policies/final_policy_combo1_seed8.pt,1.3186358213424683,1.1681653261184692,0.0005355584435164928,0.006447355262935162,-0.0633973479270935
